pair,timestamp,event,direction,state,reason,touch_candle,reference_level,signal_candle,sma_stack_bull,di_strong_bull,strong_close_bear
nzdusd,2023-06-14T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2023-06-15T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-06-15T08:00:00+00:00,0.61861,,,,
nzdusd,2023-06-20T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2023-06-22T00:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.61861,2023-06-22T00:00:00+00:00,True,True,False
nzdusd,2023-06-28T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2023-06-30T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-06-30T12:00:00+00:00,0.60768,,,,
nzdusd,2023-07-03T00:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2023-07-03T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2023-07-03T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2023-07-04T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2023-07-06T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-07-06T04:00:00+00:00,0.62143,,,,
nzdusd,2023-07-06T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.62143,2023-07-06T08:00:00+00:00,True,True,False
nzdusd,2023-07-28T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2023-07-31T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-07-31T00:00:00+00:00,0.61549,,,,
nzdusd,2023-07-31T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2023-07-31T08:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2023-09-29T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2023-10-02T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-10-02T04:00:00+00:00,0.60076,,,,
nzdusd,2023-10-02T08:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2023-10-02T12:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2023-10-03T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2023-10-05T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-10-05T00:00:00+00:00,0.59107,,,,
nzdusd,2023-10-05T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2023-10-05T20:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2023-10-06T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2023-10-11T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-10-11T12:00:00+00:00,0.60325,,,,
nzdusd,2023-10-12T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2023-10-12T08:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2023-10-13T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2023-10-18T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-10-18T04:00:00+00:00,0.59027,,,,
nzdusd,2023-10-18T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.59027,2023-10-18T12:00:00+00:00,False,False,True
nzdusd,2023-11-03T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2023-11-07T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-11-07T04:00:00+00:00,0.59507,,,,
nzdusd,2023-11-08T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2023-11-08T20:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2023-11-13T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2023-11-14T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-11-14T12:00:00+00:00,0.58615,,,,
nzdusd,2023-11-14T16:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,ARMED,reverse cross while armed,,,,,,
nzdusd,2024-01-16T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2024-01-22T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-01-22T00:00:00+00:00,0.61129,,,,
nzdusd,2024-01-22T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.61129,2024-01-22T12:00:00+00:00,False,False,True
nzdusd,2024-02-20T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2024-02-23T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-02-23T08:00:00+00:00,0.6205,,,,
nzdusd,2024-02-26T00:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2024-02-26T04:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2024-02-28T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2024-03-01T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-03-01T12:00:00+00:00,0.60783,,,,
nzdusd,2024-03-06T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2024-03-06T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2024-03-08T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2024-03-11T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-03-11T12:00:00+00:00,0.61798,,,,
nzdusd,2024-03-12T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2024-03-12T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2024-03-15T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2024-03-20T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-03-20T16:00:00+00:00,0.60255,,,,
nzdusd,2024-03-20T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2024-03-21T00:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2024-05-06T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2024-05-08T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-05-08T00:00:00+00:00,0.60023,,,,
nzdusd,2024-05-08T20:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.60023,2024-05-08T20:00:00+00:00,True,True,False
nzdusd,2024-06-26T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2024-06-27T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-06-27T08:00:00+00:00,0.60884,,,,
nzdusd,2024-06-27T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.60884,2024-06-27T12:00:00+00:00,False,False,True
nzdusd,2024-07-05T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2024-07-08T16:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-07-08T16:00:00+00:00,0.61341,,,,
nzdusd,2024-07-09T00:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2024-07-09T04:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2024-07-10T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2024-07-11T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-07-11T12:00:00+00:00,0.60822,,,,
nzdusd,2024-07-17T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.60822,2024-07-17T00:00:00+00:00,False,False,True
nzdusd,2024-08-13T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2024-08-14T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-08-14T00:00:00+00:00,0.60835,,,,
nzdusd,2024-08-14T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2024-08-14T20:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2024-08-15T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2024-08-16T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-08-16T00:00:00+00:00,0.59795,,,,
nzdusd,2024-08-16T04:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,ARMED,reverse cross while armed,,,,,,
nzdusd,2024-10-07T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2024-10-11T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-10-11T00:00:00+00:00,0.60917,,,,
nzdusd,2024-10-11T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2024-10-11T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2025-01-24T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2025-01-27T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-01-27T00:00:00+00:00,0.56969,,,,
nzdusd,2025-01-27T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-01-27T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-01-28T00:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2025-01-28T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2025-01-29T20:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-01-29T20:00:00+00:00,0.56467,,,,
nzdusd,2025-01-31T08:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.56467,2025-01-31T08:00:00+00:00,False,False,True
nzdusd,2025-02-14T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2025-02-18T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-02-18T00:00:00+00:00,0.57318,,,,
nzdusd,2025-02-18T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-02-18T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2025-02-28T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2025-03-03T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-03-03T12:00:00+00:00,0.5604,,,,
nzdusd,2025-03-04T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.5604,2025-03-04T00:00:00+00:00,False,False,True
nzdusd,2025-03-06T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2025-03-07T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-03-07T12:00:00+00:00,0.57264,,,,
nzdusd,2025-03-10T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-03-11T00:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2025-03-31T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2025-04-01T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-04-01T12:00:00+00:00,0.56736,,,,
nzdusd,2025-04-01T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-04-02T00:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2025-04-03T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2025-04-04T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-04-04T00:00:00+00:00,0.57965,,,,
nzdusd,2025-04-04T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-04-04T08:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2025-04-04T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2025-04-07T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-04-07T12:00:00+00:00,0.55262,,,,
nzdusd,2025-04-10T00:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-04-10T04:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2025-04-11T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2025-04-20T20:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-04-20T20:00:00+00:00,0.59598,,,,
nzdusd,2025-04-21T00:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.59598,2025-04-21T00:00:00+00:00,True,True,False
nzdusd,2025-06-23T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2025-06-23T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-06-23T16:00:00+00:00,0.59264,,,,
nzdusd,2025-06-23T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-06-24T00:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2025-06-24T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2025-06-27T16:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-06-27T16:00:00+00:00,0.60653,,,,
nzdusd,2025-06-30T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.60653,2025-06-30T12:00:00+00:00,True,True,False
nzdusd,2025-07-09T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2025-07-10T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-07-10T00:00:00+00:00,0.59969,,,,
nzdusd,2025-07-10T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-07-10T08:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2025-07-10T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2025-07-11T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-07-11T00:00:00+00:00,0.60414,,,,
nzdusd,2025-07-11T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-07-11T20:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2025-07-14T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2025-07-15T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-07-15T08:00:00+00:00,0.59903,,,,
nzdusd,2025-07-16T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.59903,2025-07-16T00:00:00+00:00,False,False,True
nzdusd,2025-07-23T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2025-07-25T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-07-25T04:00:00+00:00,0.60307,,,,
nzdusd,2025-07-25T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-07-28T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-07-28T08:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2025-07-29T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2025-08-01T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-08-01T12:00:00+00:00,0.58562,,,,
nzdusd,2025-08-06T08:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-08-06T12:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2025-09-09T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2025-09-10T20:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-09-10T20:00:00+00:00,0.59468,,,,
nzdusd,2025-09-11T08:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-09-11T20:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.59468,2025-09-11T20:00:00+00:00,True,True,False
nzdusd,2025-09-19T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2025-09-29T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-09-29T08:00:00+00:00,0.57796,,,,
nzdusd,2025-09-29T16:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.57796,2025-09-29T16:00:00+00:00,False,False,True
nzdusd,2025-11-27T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2025-12-01T16:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-12-01T16:00:00+00:00,0.57434,,,,
nzdusd,2025-12-02T08:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2025-12-03T00:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.57434,2025-12-03T00:00:00+00:00,True,True,False
nzdusd,2026-01-09T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2026-01-12T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-01-12T00:00:00+00:00,0.57259,,,,
nzdusd,2026-01-12T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2026-01-12T08:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2026-01-19T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2026-01-30T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-01-30T08:00:00+00:00,0.60729,,,,
nzdusd,2026-01-30T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2026-02-01T20:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2026-03-03T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2026-03-04T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-03-04T08:00:00+00:00,0.58912,,,,
nzdusd,2026-03-04T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2026-03-04T20:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2026-04-13T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2026-04-16T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-04-16T08:00:00+00:00,0.59045,,,,
nzdusd,2026-04-16T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2026-04-17T00:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2026-05-17T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2026-05-18T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-05-18T12:00:00+00:00,0.58561,,,,
nzdusd,2026-05-19T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.58561,2026-05-19T00:00:00+00:00,False,False,True
nzdusd,2026-05-28T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2026-06-01T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-06-01T12:00:00+00:00,0.59557,,,,
nzdusd,2026-06-03T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
nzdusd,2026-06-03T08:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
nzdusd,2026-06-05T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2026-06-09T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-06-09T04:00:00+00:00,0.58172,,,,
nzdusd,2026-06-10T16:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.58172,2026-06-10T16:00:00+00:00,False,False,True
nzdusd,2026-07-14T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
nzdusd,2026-07-17T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-07-17T08:00:00+00:00,0.58438,,,,
nzdusd,2026-07-17T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.58438,2026-07-17T12:00:00+00:00,True,True,False
nzdusd,2026-09-03T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2026-09-03T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-09-03T12:00:00+00:00,0.58634,,,,
nzdusd,2026-09-04T00:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2026-09-04T12:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,ARMED,reverse cross while armed,,,,,,
nzdusd,2026-09-07T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
nzdusd,2026-09-07T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-09-07T04:00:00+00:00,0.587,,,,
nzdusd,2026-09-07T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
nzdusd,2026-09-08T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.587,2026-09-08T00:00:00+00:00,False,False,True
usdcad,2021-01-04T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdcad,2021-01-04T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-01-04T12:00:00+00:00,1.26831,,,,
usdcad,2021-01-04T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdcad,2021-01-04T20:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,ARMED,reverse cross while armed,,,,,,
usdcad,2021-01-05T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdcad,2021-01-06T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-01-06T12:00:00+00:00,1.26637,,,,
usdcad,2021-01-10T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdcad,2021-01-11T00:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdcad,2021-01-11T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdcad,2021-01-12T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-01-12T04:00:00+00:00,1.27901,,,,
usdcad,2021-01-12T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdcad,2021-01-12T20:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdcad,2021-01-14T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdcad,2021-01-15T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-01-15T08:00:00+00:00,1.26717,,,,
usdcad,2021-01-15T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdcad,2021-01-15T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdcad,2021-01-18T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdcad,2021-01-19T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-01-19T00:00:00+00:00,1.27489,,,,
usdcad,2021-01-20T00:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdcad,2021-01-20T04:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdcad,2021-01-20T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdcad,2021-01-22T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-01-22T00:00:00+00:00,1.2641,,,,
usdcad,2021-01-22T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdcad,2021-01-22T08:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdcad,2021-01-26T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdcad,2021-01-26T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-01-26T12:00:00+00:00,1.27313,,,,
usdcad,2021-01-26T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdcad,2021-01-26T20:00:00+00:00,REVERSE_CROSS_INVALIDATION,long,ARMED,reverse cross while armed,,,,,,
usdcad,2021-01-27T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdcad,2021-01-29T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-01-29T12:00:00+00:00,1.2816,,,,
usdcad,2021-02-09T00:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdcad,2021-02-09T04:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
