pair,h,lag,feature,n,hit
audjpy,12,3,atr_expand,11,0.36363636363636365
audjpy,12,3,bb_expand,65,0.5846153846153846
audjpy,12,3,breakout_down20,18,0.5
audjpy,12,3,retest_down,18,0.5
audjpy,12,4,adx_rising,119,0.44537815126050423
audjpy,12,4,adx25,104,0.4807692307692308
audjpy,12,4,di_strong_bear,94,0.48936170212765956
audjpy,12,4,macd_bear,139,0.5251798561151079
audjpy,12,4,atr_expand,20,0.65
audjpy,12,4,bb_bear,116,0.5344827586206896
audjpy,12,4,breakout_down20,11,0.5454545454545454
audjpy,12,4,retest_down,11,0.5454545454545454
audjpy,12,4,elliott_pullback_bear,43,0.5813953488372093
audjpy,12,4,range_tight,9,0.7777777777777778
audjpy,12,4,price20_bear,113,0.5221238938053098
audjpy,12,4,price200_bear,101,0.5148514851485149
audjpy,12,4,trend_bear,66,0.5151515151515151
audjpy,12,4,volatility,85,0.5176470588235295
audjpy,12,4,adx_up3,45,0.5111111111111111
audjpy,12,4,rsi_down1,52,0.4807692307692308
audjpy,12,4,di_cross_down,8,0.375
audjpy,12,4,price20_cross_down,15,0.3333333333333333
audjpy,12,4,price200_cross_down,5,0.4
audjpy,12,4,atr_expand,20,0.65
audjpy,12,4,bb_expand,56,0.5892857142857143
audjpy,12,4,breakout_down20,11,0.5454545454545454
audjpy,12,4,retest_down,11,0.5454545454545454
audjpy,12,5,adx_rising,120,0.5166666666666667
audjpy,12,5,adx25,105,0.4857142857142857
audjpy,12,5,di_strong_bear,95,0.47368421052631576
audjpy,12,5,macd_bear,132,0.5454545454545454
audjpy,12,5,atr_expand,28,0.6785714285714286
audjpy,12,5,bb_bear,117,0.5384615384615384
audjpy,12,5,breakout_down20,19,0.5263157894736842
audjpy,12,5,retest_down,19,0.5263157894736842
audjpy,12,5,elliott_pullback_bear,47,0.574468085106383
audjpy,12,5,range_tight,8,0.625
audjpy,12,5,price20_bear,113,0.5398230088495575
audjpy,12,5,price200_bear,102,0.5392156862745098
audjpy,12,5,trend_bear,67,0.5223880597014925
audjpy,12,5,volatility,89,0.5168539325842697
audjpy,12,5,adx_up3,47,0.48936170212765956
audjpy,12,5,rsi_down1,48,0.5416666666666666
audjpy,12,5,di_cross_down,8,0.75
audjpy,12,5,price20_cross_down,7,0.7142857142857143
audjpy,12,5,price200_cross_down,4,1.0
audjpy,12,5,atr_expand,28,0.6785714285714286
audjpy,12,5,bb_expand,54,0.5185185185185185
audjpy,12,5,breakout_down20,19,0.5263157894736842
audjpy,12,5,retest_down,19,0.5263157894736842
audjpy,12,6,adx_rising,113,0.5132743362831859
audjpy,12,6,adx25,109,0.4954128440366973
audjpy,12,6,di_strong_bear,92,0.45652173913043476
audjpy,12,6,macd_bear,130,0.5384615384615384
audjpy,12,6,atr_expand,23,0.6521739130434783
audjpy,12,6,bb_bear,123,0.5528455284552846
audjpy,12,6,breakout_down20,15,0.4666666666666667
audjpy,12,6,retest_down,15,0.4666666666666667
audjpy,12,6,elliott_pullback_bear,38,0.5
audjpy,12,6,range_tight,11,0.6363636363636364
audjpy,12,6,price20_bear,119,0.5210084033613446
audjpy,12,6,price200_bear,105,0.5238095238095238
audjpy,12,6,trend_bear,67,0.5074626865671642
audjpy,12,6,volatility,88,0.5227272727272727
audjpy,12,6,adx_up3,45,0.4666666666666667
audjpy,12,6,rsi_down1,64,0.46875
audjpy,12,6,di_cross_down,15,0.4666666666666667
audjpy,12,6,price20_cross_down,18,0.4444444444444444
audjpy,12,6,price200_cross_down,10,0.6
audjpy,12,6,atr_expand,23,0.6521739130434783
audjpy,12,6,bb_expand,55,0.5454545454545454
audjpy,12,6,breakout_down20,15,0.4666666666666667
audjpy,12,6,retest_down,15,0.4666666666666667
audjpy,24,0,adx_rising,117,0.6923076923076923
audjpy,24,0,adx25,113,0.6194690265486725
audjpy,24,0,di_strong_bear,83,0.5421686746987951
audjpy,24,0,macd_bear,128,0.6328125
audjpy,24,0,atr_expand,10,0.7
audjpy,24,0,bb_bear,114,0.6228070175438597
audjpy,24,0,breakout_down20,3,0.3333333333333333
audjpy,24,0,retest_down,3,0.3333333333333333
audjpy,24,0,elliott_pullback_bear,53,0.5849056603773585
audjpy,24,0,range_tight,9,0.5555555555555556
audjpy,24,0,price20_bear,109,0.6055045871559633
audjpy,24,0,price200_bear,101,0.6237623762376238
audjpy,24,0,trend_bear,63,0.6666666666666666
audjpy,24,0,volatility,86,0.627906976744186
audjpy,24,0,adx_up3,37,0.6486486486486487
audjpy,24,0,rsi_down1,6,0.5
audjpy,24,0,di_cross_down,1,0.0
audjpy,24,0,price20_cross_down,4,0.25
audjpy,24,0,price200_cross_down,3,0.3333333333333333
audjpy,24,0,atr_expand,10,0.7
audjpy,24,0,bb_expand,59,0.6610169491525424
audjpy,24,0,breakout_down20,3,0.3333333333333333
audjpy,24,0,retest_down,3,0.3333333333333333
audjpy,24,1,adx_rising,116,0.6810344827586207
audjpy,24,1,adx25,111,0.6306306306306306
audjpy,24,1,di_strong_bear,95,0.5684210526315789
audjpy,24,1,macd_bear,132,0.6212121212121212
audjpy,24,1,atr_expand,18,0.7222222222222222
audjpy,24,1,bb_bear,113,0.6371681415929203
audjpy,24,1,breakout_down20,18,0.6666666666666666
audjpy,24,1,retest_down,18,0.6666666666666666
audjpy,24,1,elliott_pullback_bear,34,0.5588235294117647
audjpy,24,1,range_tight,5,0.8
audjpy,24,1,price20_bear,106,0.6226415094339622
audjpy,24,1,price200_bear,99,0.6262626262626263
audjpy,24,1,trend_bear,66,0.6818181818181818
audjpy,24,1,volatility,90,0.6666666666666666
audjpy,24,1,adx_up3,39,0.5641025641025641
audjpy,24,1,rsi_down1,62,0.6290322580645161
audjpy,24,1,di_cross_down,12,0.6666666666666666
audjpy,24,1,price20_cross_down,9,0.5555555555555556
audjpy,24,1,price200_cross_down,7,0.5714285714285714
audjpy,24,1,atr_expand,18,0.7222222222222222
audjpy,24,1,bb_expand,64,0.6875
audjpy,24,1,breakout_down20,18,0.6666666666666666
audjpy,24,1,retest_down,18,0.6666666666666666
audjpy,24,2,adx_rising,116,0.6551724137931034
audjpy,24,2,adx25,106,0.6415094339622641
audjpy,24,2,di_strong_bear,89,0.5842696629213483
audjpy,24,2,macd_bear,132,0.6363636363636364
audjpy,24,2,atr_expand,18,0.6666666666666666
audjpy,24,2,bb_bear,121,0.628099173553719
audjpy,24,2,breakout_down20,18,0.6666666666666666
audjpy,24,2,retest_down,18,0.6666666666666666
audjpy,24,2,elliott_pullback_bear,39,0.5128205128205128
audjpy,24,2,range_tight,8,0.75
audjpy,24,2,price20_bear,112,0.6428571428571429
audjpy,24,2,price200_bear,98,0.6326530612244898
audjpy,24,2,trend_bear,66,0.6666666666666666
audjpy,24,2,volatility,91,0.6483516483516484
audjpy,24,2,adx_up3,41,0.6097560975609756
audjpy,24,2,rsi_down1,56,0.6428571428571429
audjpy,24,2,di_cross_down,9,0.5555555555555556
audjpy,24,2,price20_cross_down,14,0.7142857142857143
audjpy,24,2,price200_cross_down,3,0.3333333333333333
audjpy,24,2,atr_expand,18,0.6666666666666666
audjpy,24,2,bb_expand,58,0.6724137931034483
audjpy,24,2,breakout_down20,18,0.6666666666666666
audjpy,24,2,retest_down,18,0.6666666666666666
audjpy,24,3,adx_rising,115,0.6086956521739131
audjpy,24,3,adx25,108,0.6666666666666666
audjpy,24,3,di_strong_bear,94,0.5851063829787234
audjpy,24,3,macd_bear,134,0.6417910447761194
audjpy,24,3,atr_expand,11,0.5454545454545454
audjpy,24,3,bb_bear,120,0.6333333333333333
audjpy,24,3,breakout_down20,18,0.5
audjpy,24,3,retest_down,18,0.5
audjpy,24,3,elliott_pullback_bear,47,0.574468085106383
audjpy,24,3,range_tight,9,0.7777777777777778
audjpy,24,3,price20_bear,113,0.6194690265486725
audjpy,24,3,price200_bear,105,0.6571428571428571
audjpy,24,3,trend_bear,67,0.6417910447761194
audjpy,24,3,volatility,87,0.6551724137931034
audjpy,24,3,adx_up3,47,0.6382978723404256
audjpy,24,3,rsi_down1,54,0.6481481481481481
audjpy,24,3,di_cross_down,10,0.7
audjpy,24,3,price20_cross_down,11,0.8181818181818182
audjpy,24,3,price200_cross_down,8,0.625
audjpy,24,3,atr_expand,11,0.5454545454545454
audjpy,24,3,bb_expand,65,0.6923076923076923
audjpy,24,3,breakout_down20,18,0.5
audjpy,24,3,retest_down,18,0.5
audjpy,24,4,adx_rising,119,0.5966386554621849
audjpy,24,4,adx25,104,0.6538461538461539
audjpy,24,4,di_strong_bear,94,0.6063829787234043
audjpy,24,4,macd_bear,139,0.6402877697841727
audjpy,24,4,atr_expand,20,0.8
audjpy,24,4,bb_bear,116,0.6206896551724138
audjpy,24,4,breakout_down20,11,0.7272727272727273
audjpy,24,4,retest_down,11,0.7272727272727273
audjpy,24,4,elliott_pullback_bear,43,0.6511627906976745
audjpy,24,4,range_tight,9,0.7777777777777778
audjpy,24,4,price20_bear,113,0.6194690265486725
audjpy,24,4,price200_bear,101,0.6435643564356436
audjpy,24,4,trend_bear,66,0.6515151515151515
audjpy,24,4,volatility,85,0.6470588235294118
audjpy,24,4,adx_up3,45,0.6666666666666666
audjpy,24,4,rsi_down1,52,0.5384615384615384
audjpy,24,4,di_cross_down,8,0.375
audjpy,24,4,price20_cross_down,15,0.4
audjpy,24,4,price200_cross_down,5,0.4
audjpy,24,4,atr_expand,20,0.8
audjpy,24,4,bb_expand,56,0.7142857142857143
audjpy,24,4,breakout_down20,11,0.7272727272727273
audjpy,24,4,retest_down,11,0.7272727272727273
audjpy,24,5,adx_rising,120,0.6333333333333333
audjpy,24,5,adx25,105,0.6571428571428571
audjpy,24,5,di_strong_bear,95,0.5894736842105263
audjpy,24,5,macd_bear,132,0.6742424242424242
audjpy,24,5,atr_expand,28,0.75
audjpy,24,5,bb_bear,117,0.6410256410256411
audjpy,24,5,breakout_down20,19,0.631578947368421
audjpy,24,5,retest_down,19,0.631578947368421
audjpy,24,5,elliott_pullback_bear,47,0.7021276595744681
audjpy,24,5,range_tight,8,0.75
audjpy,24,5,price20_bear,113,0.6460176991150443
audjpy,24,5,price200_bear,102,0.6764705882352942
audjpy,24,5,trend_bear,67,0.6567164179104478
audjpy,24,5,volatility,89,0.6404494382022472
audjpy,24,5,adx_up3,47,0.6595744680851063
audjpy,24,5,rsi_down1,48,0.6458333333333334
audjpy,24,5,di_cross_down,8,0.875
audjpy,24,5,price20_cross_down,7,0.8571428571428571
audjpy,24,5,price200_cross_down,4,1.0
audjpy,24,5,atr_expand,28,0.75
audjpy,24,5,bb_expand,54,0.6481481481481481
audjpy,24,5,breakout_down20,19,0.631578947368421
audjpy,24,5,retest_down,19,0.631578947368421
audjpy,24,6,adx_rising,113,0.6283185840707964
audjpy,24,6,adx25,109,0.6605504587155964
audjpy,24,6,di_strong_bear,92,0.5652173913043478
audjpy,24,6,macd_bear,130,0.6692307692307692
audjpy,24,6,atr_expand,23,0.6956521739130435
audjpy,24,6,bb_bear,123,0.6422764227642277
audjpy,24,6,breakout_down20,15,0.5333333333333333
audjpy,24,6,retest_down,15,0.5333333333333333
audjpy,24,6,elliott_pullback_bear,38,0.7105263157894737
audjpy,24,6,range_tight,11,0.7272727272727273
audjpy,24,6,price20_bear,119,0.6218487394957983
audjpy,24,6,price200_bear,105,0.6571428571428571
audjpy,24,6,trend_bear,67,0.6567164179104478
audjpy,24,6,volatility,88,0.6477272727272727
audjpy,24,6,adx_up3,45,0.5777777777777777
audjpy,24,6,rsi_down1,64,0.578125
audjpy,24,6,di_cross_down,15,0.7333333333333333
audjpy,24,6,price20_cross_down,18,0.6111111111111112
audjpy,24,6,price200_cross_down,10,0.6
audjpy,24,6,atr_expand,23,0.6956521739130435
audjpy,24,6,bb_expand,55,0.6727272727272727
audjpy,24,6,breakout_down20,15,0.5333333333333333
audjpy,24,6,retest_down,15,0.5333333333333333
eurusd,1,0,adx_rising,4,0.0
eurusd,1,0,adx25,3,0.0
eurusd,1,0,di_strong_bear,2,0.0
eurusd,1,0,macd_bear,7,0.0
eurusd,1,0,atr_expand,1,0.0
eurusd,1,0,bb_bear,5,0.0
eurusd,1,0,elliott_pullback_bear,5,0.0
eurusd,1,0,price20_bear,5,0.0
eurusd,1,0,price200_bear,8,0.0
eurusd,1,0,trend_bear,6,0.0
eurusd,1,0,volatility,1,0.0
eurusd,1,0,adx_up3,1,0.0
eurusd,1,0,atr_expand,1,0.0
eurusd,1,1,adx_rising,3,0.0
eurusd,1,1,adx25,3,0.0
eurusd,1,1,di_strong_bear,2,0.0
eurusd,1,1,macd_bear,6,0.0
eurusd,1,1,bb_bear,6,0.0
eurusd,1,1,breakout_down20,2,0.0
eurusd,1,1,retest_down,2,0.0
eurusd,1,1,elliott_pullback_bear,5,0.0
eurusd,1,1,price20_bear,5,0.0
eurusd,1,1,price200_bear,8,0.0
eurusd,1,1,trend_bear,6,0.0
eurusd,1,1,volatility,2,0.0
eurusd,1,1,adx_up3,1,0.0
eurusd,1,1,rsi_down1,6,0.0
eurusd,1,1,di_cross_down,1,0.0
eurusd,1,1,bb_expand,1,0.0
eurusd,1,1,breakout_down20,2,0.0
eurusd,1,1,retest_down,2,0.0
eurusd,1,2,adx_rising,4,0.0
eurusd,1,2,adx25,3,0.0
eurusd,1,2,di_strong_bear,1,0.0
eurusd,1,2,macd_bear,6,0.0
eurusd,1,2,bb_bear,5,0.0
eurusd,1,2,elliott_pullback_bear,5,0.0
eurusd,1,2,price20_bear,7,0.0
eurusd,1,2,price200_bear,8,0.0
eurusd,1,2,trend_bear,6,0.0
eurusd,1,2,volatility,1,0.0
eurusd,1,2,adx_up3,3,0.0
eurusd,1,2,rsi_down1,4,0.0
eurusd,1,2,di_cross_down,1,0.0
eurusd,1,2,price20_cross_down,1,0.0
eurusd,1,2,bb_expand,1,0.0
eurusd,1,3,adx_rising,6,0.0
eurusd,1,3,adx25,3,0.0
eurusd,1,3,di_strong_bear,1,0.0
eurusd,1,3,macd_bear,3,0.0
eurusd,1,3,bb_bear,5,0.0
eurusd,1,3,elliott_pullback_bear,4,0.0
eurusd,1,3,price20_bear,6,0.0
eurusd,1,3,price200_bear,8,0.0
eurusd,1,3,trend_bear,6,0.0
eurusd,1,3,adx_up3,4,0.0
eurusd,1,3,rsi_down1,2,0.0
eurusd,1,3,bb_expand,1,0.0
eurusd,1,4,adx_rising,4,0.0
eurusd,1,4,adx25,4,0.0
eurusd,1,4,di_strong_bear,1,0.0
eurusd,1,4,macd_bear,4,0.0
eurusd,1,4,atr_expand,1,0.0
eurusd,1,4,bb_bear,4,0.0
eurusd,1,4,elliott_pullback_bear,2,0.0
eurusd,1,4,price20_bear,6,0.0
eurusd,1,4,price200_bear,8,0.0
eurusd,1,4,trend_bear,7,0.0
eurusd,1,4,volatility,1,0.0
eurusd,1,4,adx_up3,2,0.0
eurusd,1,4,rsi_down1,1,0.0
eurusd,1,4,di_cross_down,1,0.0
eurusd,1,4,price20_cross_down,1,0.0
eurusd,1,4,atr_expand,1,0.0
eurusd,1,4,bb_expand,1,0.0
eurusd,1,5,adx_rising,6,0.0
eurusd,1,5,adx25,4,0.0
eurusd,1,5,di_strong_bear,3,0.0
eurusd,1,5,macd_bear,4,0.0
eurusd,1,5,bb_bear,4,0.0
eurusd,1,5,breakout_down20,1,0.0
eurusd,1,5,retest_down,1,0.0
eurusd,1,5,elliott_pullback_bear,4,0.0
eurusd,1,5,price20_bear,5,0.0
eurusd,1,5,price200_bear,8,0.0
eurusd,1,5,trend_bear,7,0.0
eurusd,1,5,volatility,2,0.0
eurusd,1,5,adx_up3,3,0.0
eurusd,1,5,rsi_down1,3,0.0
eurusd,1,5,di_cross_down,1,0.0
eurusd,1,5,price20_cross_down,1,0.0
eurusd,1,5,bb_expand,1,0.0
eurusd,1,5,breakout_down20,1,0.0
eurusd,1,5,retest_down,1,0.0
eurusd,1,6,adx_rising,6,0.0
eurusd,1,6,adx25,5,0.0
eurusd,1,6,di_strong_bear,2,0.0
eurusd,1,6,macd_bear,4,0.0
eurusd,1,6,bb_bear,4,0.0
eurusd,1,6,elliott_pullback_bear,1,0.0
eurusd,1,6,price20_bear,4,0.0
eurusd,1,6,price200_bear,8,0.0
eurusd,1,6,trend_bear,7,0.0
eurusd,1,6,volatility,1,0.0
eurusd,1,6,adx_up3,3,0.0
eurusd,1,6,rsi_down1,4,0.0
eurusd,1,6,bb_expand,3,0.0
eurusd,3,0,adx_rising,4,0.5
eurusd,3,0,adx25,3,0.0
eurusd,3,0,di_strong_bear,2,0.0
eurusd,3,0,macd_bear,7,0.0
eurusd,3,0,atr_expand,1,1.0
eurusd,3,0,bb_bear,5,0.0
eurusd,3,0,elliott_pullback_bear,5,0.0
eurusd,3,0,price20_bear,5,0.0
eurusd,3,0,price200_bear,8,0.25
eurusd,3,0,trend_bear,6,0.16666666666666666
eurusd,3,0,volatility,1,1.0
eurusd,3,0,adx_up3,1,1.0
eurusd,3,0,atr_expand,1,1.0
eurusd,3,1,adx_rising,3,0.3333333333333333
eurusd,3,1,adx25,3,0.0
eurusd,3,1,di_strong_bear,2,0.0
eurusd,3,1,macd_bear,6,0.0
eurusd,3,1,bb_bear,6,0.0
eurusd,3,1,breakout_down20,2,0.0
eurusd,3,1,retest_down,2,0.0
eurusd,3,1,elliott_pullback_bear,5,0.0
eurusd,3,1,price20_bear,5,0.0
eurusd,3,1,price200_bear,8,0.25
eurusd,3,1,trend_bear,6,0.16666666666666666
eurusd,3,1,volatility,2,0.5
eurusd,3,1,adx_up3,1,1.0
eurusd,3,1,rsi_down1,6,0.16666666666666666
eurusd,3,1,di_cross_down,1,0.0
eurusd,3,1,bb_expand,1,1.0
eurusd,3,1,breakout_down20,2,0.0
eurusd,3,1,retest_down,2,0.0
eurusd,3,2,adx_rising,4,0.25
eurusd,3,2,adx25,3,0.0
eurusd,3,2,di_strong_bear,1,1.0
eurusd,3,2,macd_bear,6,0.0
eurusd,3,2,bb_bear,5,0.0
eurusd,3,2,elliott_pullback_bear,5,0.2
eurusd,3,2,price20_bear,7,0.14285714285714285
eurusd,3,2,price200_bear,8,0.25
eurusd,3,2,trend_bear,6,0.16666666666666666
eurusd,3,2,volatility,1,0.0
eurusd,3,2,adx_up3,3,0.3333333333333333
eurusd,3,2,rsi_down1,4,0.0
eurusd,3,2,di_cross_down,1,0.0
eurusd,3,2,price20_cross_down,1,0.0
eurusd,3,2,bb_expand,1,1.0
eurusd,3,3,adx_rising,6,0.16666666666666666
eurusd,3,3,adx25,3,0.0
eurusd,3,3,di_strong_bear,1,0.0
eurusd,3,3,macd_bear,3,0.0
eurusd,3,3,bb_bear,5,0.0
eurusd,3,3,elliott_pullback_bear,4,0.25
eurusd,3,3,price20_bear,6,0.16666666666666666
eurusd,3,3,price200_bear,8,0.25
eurusd,3,3,trend_bear,6,0.16666666666666666
eurusd,3,3,adx_up3,4,0.25
eurusd,3,3,rsi_down1,2,0.0
eurusd,3,3,bb_expand,1,1.0
eurusd,3,4,adx_rising,4,0.25
eurusd,3,4,adx25,4,0.25
eurusd,3,4,di_strong_bear,1,0.0
eurusd,3,4,macd_bear,4,0.0
eurusd,3,4,atr_expand,1,0.0
eurusd,3,4,bb_bear,4,0.0
eurusd,3,4,elliott_pullback_bear,2,0.5
eurusd,3,4,price20_bear,6,0.16666666666666666
eurusd,3,4,price200_bear,8,0.25
eurusd,3,4,trend_bear,7,0.2857142857142857
eurusd,3,4,volatility,1,1.0
eurusd,3,4,adx_up3,2,0.0
eurusd,3,4,rsi_down1,1,0.0
eurusd,3,4,di_cross_down,1,0.0
eurusd,3,4,price20_cross_down,1,0.0
eurusd,3,4,atr_expand,1,0.0
eurusd,3,4,bb_expand,1,1.0
eurusd,3,5,adx_rising,6,0.16666666666666666
eurusd,3,5,adx25,4,0.25
eurusd,3,5,di_strong_bear,3,0.0
eurusd,3,5,macd_bear,4,0.0
eurusd,3,5,bb_bear,4,0.0
eurusd,3,5,breakout_down20,1,0.0
eurusd,3,5,retest_down,1,0.0
eurusd,3,5,elliott_pullback_bear,4,0.25
eurusd,3,5,price20_bear,5,0.2
eurusd,3,5,price200_bear,8,0.25
eurusd,3,5,trend_bear,7,0.2857142857142857
eurusd,3,5,volatility,2,1.0
eurusd,3,5,adx_up3,3,0.0
eurusd,3,5,rsi_down1,3,0.0
eurusd,3,5,di_cross_down,1,1.0
eurusd,3,5,price20_cross_down,1,0.0
eurusd,3,5,bb_expand,1,0.0
eurusd,3,5,breakout_down20,1,0.0
eurusd,3,5,retest_down,1,0.0
eurusd,3,6,adx_rising,6,0.16666666666666666
eurusd,3,6,adx25,5,0.2
eurusd,3,6,di_strong_bear,2,0.0
eurusd,3,6,macd_bear,4,0.0
eurusd,3,6,bb_bear,4,0.25
eurusd,3,6,elliott_pullback_bear,1,0.0
eurusd,3,6,price20_bear,4,0.25
eurusd,3,6,price200_bear,8,0.25
eurusd,3,6,trend_bear,7,0.2857142857142857
eurusd,3,6,volatility,1,1.0
eurusd,3,6,adx_up3,3,0.0
eurusd,3,6,rsi_down1,4,0.25
eurusd,3,6,bb_expand,3,0.0
eurusd,6,0,adx_rising,4,0.5
eurusd,6,0,adx25,3,0.0
eurusd,6,0,di_strong_bear,2,0.0
eurusd,6,0,macd_bear,7,0.0
eurusd,6,0,atr_expand,1,1.0
eurusd,6,0,bb_bear,5,0.0
eurusd,6,0,elliott_pullback_bear,5,0.0
eurusd,6,0,price20_bear,5,0.0
eurusd,6,0,price200_bear,8,0.25
eurusd,6,0,trend_bear,6,0.16666666666666666
eurusd,6,0,volatility,1,1.0
eurusd,6,0,adx_up3,1,1.0
eurusd,6,0,atr_expand,1,1.0
eurusd,6,1,adx_rising,3,0.3333333333333333
eurusd,6,1,adx25,3,0.0
eurusd,6,1,di_strong_bear,2,0.0
eurusd,6,1,macd_bear,6,0.0
eurusd,6,1,bb_bear,6,0.0
eurusd,6,1,breakout_down20,2,0.0
eurusd,6,1,retest_down,2,0.0
eurusd,6,1,elliott_pullback_bear,5,0.0
eurusd,6,1,price20_bear,5,0.0
eurusd,6,1,price200_bear,8,0.25
eurusd,6,1,trend_bear,6,0.16666666666666666
eurusd,6,1,volatility,2,0.5
eurusd,6,1,adx_up3,1,1.0
eurusd,6,1,rsi_down1,6,0.16666666666666666
eurusd,6,1,di_cross_down,1,0.0
eurusd,6,1,bb_expand,1,1.0
eurusd,6,1,breakout_down20,2,0.0
eurusd,6,1,retest_down,2,0.0
eurusd,6,2,adx_rising,4,0.25
eurusd,6,2,adx25,3,0.0
eurusd,6,2,di_strong_bear,1,1.0
eurusd,6,2,macd_bear,6,0.0
eurusd,6,2,bb_bear,5,0.0
eurusd,6,2,elliott_pullback_bear,5,0.2
eurusd,6,2,price20_bear,7,0.14285714285714285
eurusd,6,2,price200_bear,8,0.25
eurusd,6,2,trend_bear,6,0.16666666666666666
eurusd,6,2,volatility,1,0.0
eurusd,6,2,adx_up3,3,0.3333333333333333
eurusd,6,2,rsi_down1,4,0.0
eurusd,6,2,di_cross_down,1,0.0
eurusd,6,2,price20_cross_down,1,0.0
eurusd,6,2,bb_expand,1,1.0
eurusd,6,3,adx_rising,6,0.16666666666666666
eurusd,6,3,adx25,3,0.0
eurusd,6,3,di_strong_bear,1,0.0
eurusd,6,3,macd_bear,3,0.0
eurusd,6,3,bb_bear,5,0.0
eurusd,6,3,elliott_pullback_bear,4,0.25
eurusd,6,3,price20_bear,6,0.16666666666666666
eurusd,6,3,price200_bear,8,0.25
eurusd,6,3,trend_bear,6,0.16666666666666666
eurusd,6,3,adx_up3,4,0.25
eurusd,6,3,rsi_down1,2,0.0
eurusd,6,3,bb_expand,1,1.0
eurusd,6,4,adx_rising,4,0.25
eurusd,6,4,adx25,4,0.25
eurusd,6,4,di_strong_bear,1,0.0
eurusd,6,4,macd_bear,4,0.0
eurusd,6,4,atr_expand,1,0.0
eurusd,6,4,bb_bear,4,0.0
eurusd,6,4,elliott_pullback_bear,2,0.5
eurusd,6,4,price20_bear,6,0.16666666666666666
eurusd,6,4,price200_bear,8,0.25
eurusd,6,4,trend_bear,7,0.2857142857142857
eurusd,6,4,volatility,1,1.0
eurusd,6,4,adx_up3,2,0.0
eurusd,6,4,rsi_down1,1,0.0
eurusd,6,4,di_cross_down,1,0.0
eurusd,6,4,price20_cross_down,1,0.0
eurusd,6,4,atr_expand,1,0.0
eurusd,6,4,bb_expand,1,1.0
eurusd,6,5,adx_rising,6,0.16666666666666666
eurusd,6,5,adx25,4,0.25
eurusd,6,5,di_strong_bear,3,0.0
eurusd,6,5,macd_bear,4,0.0
eurusd,6,5,bb_bear,4,0.0
eurusd,6,5,breakout_down20,1,0.0
eurusd,6,5,retest_down,1,0.0
eurusd,6,5,elliott_pullback_bear,4,0.25
eurusd,6,5,price20_bear,5,0.2
eurusd,6,5,price200_bear,8,0.25
eurusd,6,5,trend_bear,7,0.2857142857142857
eurusd,6,5,volatility,2,1.0
eurusd,6,5,adx_up3,3,0.0
eurusd,6,5,rsi_down1,3,0.0
eurusd,6,5,di_cross_down,1,1.0
eurusd,6,5,price20_cross_down,1,0.0
eurusd,6,5,bb_expand,1,0.0
eurusd,6,5,breakout_down20,1,0.0
eurusd,6,5,retest_down,1,0.0
eurusd,6,6,adx_rising,6,0.16666666666666666
eurusd,6,6,adx25,5,0.2
eurusd,6,6,di_strong_bear,2,0.0
eurusd,6,6,macd_bear,4,0.0
eurusd,6,6,bb_bear,4,0.25
eurusd,6,6,elliott_pullback_bear,1,0.0
eurusd,6,6,price20_bear,4,0.25
eurusd,6,6,price200_bear,8,0.25
eurusd,6,6,trend_bear,7,0.2857142857142857
eurusd,6,6,volatility,1,1.0
eurusd,6,6,adx_up3,3,0.0
eurusd,6,6,rsi_down1,4,0.25
eurusd,6,6,bb_expand,3,0.0
eurusd,12,0,adx_rising,4,0.5
eurusd,12,0,adx25,3,0.0
eurusd,12,0,di_strong_bear,2,0.0
eurusd,12,0,macd_bear,7,0.0
eurusd,12,0,atr_expand,1,1.0
eurusd,12,0,bb_bear,5,0.0
eurusd,12,0,elliott_pullback_bear,5,0.0
eurusd,12,0,price20_bear,5,0.2
eurusd,12,0,price200_bear,8,0.375
eurusd,12,0,trend_bear,6,0.3333333333333333
eurusd,12,0,volatility,1,1.0
eurusd,12,0,adx_up3,1,1.0
eurusd,12,0,atr_expand,1,1.0
eurusd,12,1,adx_rising,3,0.3333333333333333
eurusd,12,1,adx25,3,0.0
eurusd,12,1,di_strong_bear,2,0.0
eurusd,12,1,macd_bear,6,0.0
eurusd,12,1,bb_bear,6,0.16666666666666666
eurusd,12,1,breakout_down20,2,0.0
eurusd,12,1,retest_down,2,0.0
eurusd,12,1,elliott_pullback_bear,5,0.2
eurusd,12,1,price20_bear,5,0.2
eurusd,12,1,price200_bear,8,0.375
eurusd,12,1,trend_bear,6,0.3333333333333333
eurusd,12,1,volatility,2,0.5
eurusd,12,1,adx_up3,1,1.0
eurusd,12,1,rsi_down1,6,0.16666666666666666
eurusd,12,1,di_cross_down,1,0.0
eurusd,12,1,bb_expand,1,1.0
eurusd,12,1,breakout_down20,2,0.0
eurusd,12,1,retest_down,2,0.0
eurusd,12,2,adx_rising,4,0.25
eurusd,12,2,adx25,3,0.0
eurusd,12,2,di_strong_bear,1,1.0
eurusd,12,2,macd_bear,6,0.0
eurusd,12,2,bb_bear,5,0.0
eurusd,12,2,elliott_pullback_bear,5,0.4
eurusd,12,2,price20_bear,7,0.2857142857142857
eurusd,12,2,price200_bear,8,0.375
eurusd,12,2,trend_bear,6,0.3333333333333333
eurusd,12,2,volatility,1,0.0
eurusd,12,2,adx_up3,3,0.3333333333333333
eurusd,12,2,rsi_down1,4,0.0
eurusd,12,2,di_cross_down,1,0.0
eurusd,12,2,price20_cross_down,1,0.0
