pair,timeframe,direction,threshold_pips,event_timestamp,hit_timestamp,bars_to_hit,entry_close,max_excursion_pips
gbpusd,h4,bear,100,2022-06-22T12:00:00+00:00,2022-06-23T04:00:00+00:00,4,1.22774,107.9
gbpusd,h4,bear,100,2022-06-23T16:00:00+00:00,2022-06-29T08:00:00+00:00,23,1.22651,159.5
gbpusd,h4,bear,100,2022-06-29T12:00:00+00:00,2022-07-01T08:00:00+00:00,11,1.21544,178.7
gbpusd,h4,bear,100,2022-07-01T12:00:00+00:00,2022-07-05T12:00:00+00:00,13,1.20462,170.6
gbpusd,h4,bear,100,2022-07-06T04:00:00+00:00,2022-07-11T12:00:00+00:00,21,1.1967,106.9
gbpusd,h4,bear,100,2022-07-11T16:00:00+00:00,2022-07-14T12:00:00+00:00,17,1.18942,134.3
gbpusd,h4,bear,100,2022-07-19T04:00:00+00:00,2022-07-21T12:00:00+00:00,14,1.20093,119.7
gbpusd,h4,bear,100,2022-07-26T00:00:00+00:00,2022-07-26T12:00:00+00:00,3,1.20671,103.6
gbpusd,h4,bear,100,2022-07-27T16:00:00+00:00,2022-07-29T12:00:00+00:00,11,1.21661,103.4
gbpusd,h4,bear,100,2022-07-29T16:00:00+00:00,2022-08-04T08:00:00+00:00,23,1.21777,112.2
gbpusd,h4,bear,100,2022-08-04T12:00:00+00:00,2022-08-05T12:00:00+00:00,6,1.21394,136.4
gbpusd,h4,bear,100,2022-08-10T08:00:00+00:00,2022-08-16T04:00:00+00:00,24,1.21245,117.2
gbpusd,h4,bear,100,2022-08-16T08:00:00+00:00,2022-08-19T00:00:00+00:00,16,1.20209,233.6
gbpusd,h4,bear,100,2022-08-19T04:00:00+00:00,2022-08-19T12:00:00+00:00,2,1.19116,194.6
gbpusd,h4,bear,100,2022-08-19T16:00:00+00:00,2022-08-23T04:00:00+00:00,10,1.18296,112.6
gbpusd,h4,bear,100,2022-08-23T08:00:00+00:00,2022-08-29T00:00:00+00:00,23,1.17673,119.6
gbpusd,h4,bear,100,2022-08-29T04:00:00+00:00,2022-09-01T00:00:00+00:00,17,1.16725,174.1
gbpusd,h4,bear,100,2022-09-01T04:00:00+00:00,2022-09-01T12:00:00+00:00,2,1.1604,160.8
gbpusd,h4,bear,100,2022-09-01T16:00:00+00:00,2022-09-07T08:00:00+00:00,23,1.15409,136.2
gbpusd,h4,bear,100,2022-09-09T00:00:00+00:00,2022-09-13T20:00:00+00:00,18,1.15842,104.5
gbpusd,h4,bear,100,2022-09-14T00:00:00+00:00,2022-09-16T04:00:00+00:00,13,1.1506,156.0
gbpusd,h4,bear,100,2022-09-16T08:00:00+00:00,2022-09-21T16:00:00+00:00,21,1.13979,186.6
gbpusd,h4,bear,100,2022-09-21T20:00:00+00:00,2022-09-23T08:00:00+00:00,9,1.12565,930.4
gbpusd,h4,bear,100,2022-09-23T12:00:00+00:00,2022-09-25T20:00:00+00:00,3,1.09199,593.8
gbpusd,h4,bear,100,2022-09-26T04:00:00+00:00,2022-09-28T08:00:00+00:00,13,1.06745,135.6
gbpusd,h4,bear,100,2022-09-28T16:00:00+00:00,2022-09-29T00:00:00+00:00,2,1.08825,121.0
gbpusd,h4,bear,100,2022-09-29T20:00:00+00:00,2022-09-30T00:00:00+00:00,1,1.11707,146.1
gbpusd,h4,bear,100,2022-09-30T04:00:00+00:00,2022-09-30T08:00:00+00:00,1,1.11778,153.2
gbpusd,h4,bear,100,2022-10-03T08:00:00+00:00,2022-10-06T16:00:00+00:00,20,1.12174,105.0
gbpusd,h4,bear,100,2022-10-06T20:00:00+00:00,2022-10-07T16:00:00+00:00,5,1.11605,237.8
gbpusd,h4,bear,100,2022-10-07T20:00:00+00:00,2022-10-11T16:00:00+00:00,12,1.10934,170.7
gbpusd,h4,bear,100,2022-10-13T08:00:00+00:00,2022-10-13T12:00:00+00:00,1,1.12621,111.0
gbpusd,h4,bear,100,2022-10-13T16:00:00+00:00,2022-10-14T08:00:00+00:00,4,1.1316,164.9
gbpusd,h4,bear,100,2022-10-17T08:00:00+00:00,2022-10-19T16:00:00+00:00,14,1.12945,194.5
gbpusd,h4,bear,100,2022-10-19T20:00:00+00:00,2022-10-21T08:00:00+00:00,9,1.12062,146.1
gbpusd,h4,bear,100,2022-10-26T04:00:00+00:00,2022-10-31T16:00:00+00:00,22,1.15684,110.6
gbpusd,h4,bear,100,2022-10-31T20:00:00+00:00,2022-11-03T04:00:00+00:00,14,1.14669,321.9
gbpusd,h4,bear,100,2022-11-03T08:00:00+00:00,2022-11-04T12:00:00+00:00,7,1.12484,103.4
gbpusd,h4,bear,100,2022-11-07T08:00:00+00:00,2022-11-09T16:00:00+00:00,14,1.14442,110.8
gbpusd,h4,bear,100,2022-11-11T16:00:00+00:00,2022-11-14T04:00:00+00:00,4,1.18532,143.4
gbpusd,h4,bear,100,2022-11-15T08:00:00+00:00,2022-11-17T12:00:00+00:00,13,1.18715,109.3
gbpusd,h4,bear,100,2022-11-18T00:00:00+00:00,2022-11-21T04:00:00+00:00,8,1.19189,141.0
gbpusd,h4,bear,100,2022-11-23T12:00:00+00:00,2022-11-28T16:00:00+00:00,20,1.2066,126.2
gbpusd,h4,bear,100,2022-11-29T00:00:00+00:00,2022-11-30T16:00:00+00:00,10,1.20028,102.9
gbpusd,h4,bear,100,2022-12-01T12:00:00+00:00,2022-12-02T12:00:00+00:00,6,1.22671,161.3
gbpusd,h4,bear,100,2022-12-02T16:00:00+00:00,2022-12-05T16:00:00+00:00,7,1.22878,182.0
gbpusd,h4,bear,100,2022-12-06T08:00:00+00:00,2022-12-07T04:00:00+00:00,5,1.22144,108.6
gbpusd,h4,bear,100,2022-12-09T20:00:00+00:00,2022-12-15T16:00:00+00:00,24,1.22654,109.6
gbpusd,h4,bear,100,2022-12-15T20:00:00+00:00,2022-12-20T04:00:00+00:00,15,1.21902,135.4
gbpusd,h4,bear,100,2022-12-20T08:00:00+00:00,2022-12-21T16:00:00+00:00,8,1.2161,169.1
gbpusd,h4,bear,100,2022-12-22T00:00:00+00:00,2022-12-22T12:00:00+00:00,3,1.21334,141.5
gbpusd,h4,bear,100,2022-12-28T12:00:00+00:00,2023-01-03T08:00:00+00:00,24,1.20348,134.9
gbpusd,h4,bear,100,2023-01-03T12:00:00+00:00,2023-01-05T12:00:00+00:00,12,1.20085,167.7
gbpusd,h4,bear,100,2023-01-09T12:00:00+00:00,2023-01-12T12:00:00+00:00,18,1.21906,102.7
gbpusd,h4,bear,100,2023-01-19T16:00:00+00:00,2023-01-24T12:00:00+00:00,18,1.23916,128.8
gbpusd,h4,bear,100,2023-01-25T16:00:00+00:00,2023-01-31T12:00:00+00:00,24,1.23987,114.9
gbpusd,h4,bear,100,2023-01-31T16:00:00+00:00,2023-02-02T20:00:00+00:00,13,1.23228,316.4
gbpusd,h4,bear,100,2023-02-03T00:00:00+00:00,2023-02-03T12:00:00+00:00,3,1.22125,251.7
gbpusd,h4,bear,100,2023-02-09T08:00:00+00:00,2023-02-10T16:00:00+00:00,8,1.21474,116.9
gbpusd,h4,bear,100,2023-02-13T04:00:00+00:00,2023-02-17T00:00:00+00:00,23,1.20631,131.9
gbpusd,h4,bear,100,2023-02-20T12:00:00+00:00,2023-02-24T12:00:00+00:00,24,1.20289,101.0
gbpusd,h4,bear,100,2023-02-27T12:00:00+00:00,2023-03-02T12:00:00+00:00,18,1.20255,100.8
gbpusd,h4,bear,100,2023-03-02T16:00:00+00:00,2023-03-07T16:00:00+00:00,19,1.19425,140.1
gbpusd,h4,bear,100,2023-03-13T00:00:00+00:00,2023-03-15T12:00:00+00:00,15,1.2123,113.3
gbpusd,h4,bear,100,2023-03-23T00:00:00+00:00,2023-03-24T08:00:00+00:00,8,1.23156,125.8
gbpusd,h4,bear,100,2023-03-30T16:00:00+00:00,2023-04-02T20:00:00+00:00,8,1.23895,115.5
gbpusd,h4,bear,100,2023-04-04T12:00:00+00:00,2023-04-07T12:00:00+00:00,18,1.24979,109.1
gbpusd,h4,bear,100,2023-04-12T12:00:00+00:00,2023-04-17T12:00:00+00:00,19,1.24688,116.0
gbpusd,h4,bear,100,2023-04-24T20:00:00+00:00,2023-04-25T12:00:00+00:00,4,1.24986,112.3
gbpusd,h4,bear,100,2023-04-28T12:00:00+00:00,2023-05-01T16:00:00+00:00,8,1.25803,145.1
gbpusd,h4,bear,100,2023-05-05T16:00:00+00:00,2023-05-11T12:00:00+00:00,24,1.26348,138.6
gbpusd,h4,bear,100,2023-05-12T00:00:00+00:00,2023-05-17T04:00:00+00:00,20,1.25212,100.0
gbpusd,h4,bear,100,2023-05-17T12:00:00+00:00,2023-05-23T08:00:00+00:00,24,1.24743,102.0
gbpusd,h4,bear,100,2023-05-23T12:00:00+00:00,2023-05-25T12:00:00+00:00,12,1.24203,112.7
gbpusd,h4,bear,100,2023-06-01T08:00:00+00:00,2023-06-05T12:00:00+00:00,14,1.24748,106.7
gbpusd,h4,bear,100,2023-06-12T04:00:00+00:00,2023-06-12T12:00:00+00:00,2,1.25889,102.4
gbpusd,h4,bear,100,2023-06-16T08:00:00+00:00,2023-06-20T12:00:00+00:00,14,1.28243,133.5
gbpusd,h4,bear,100,2023-06-22T16:00:00+00:00,2023-06-28T12:00:00+00:00,24,1.27453,138.9
gbpusd,h4,bear,100,2023-07-06T08:00:00+00:00,2023-07-06T12:00:00+00:00,1,1.27732,100.0
gbpusd,h4,bear,100,2023-07-13T08:00:00+00:00,2023-07-19T04:00:00+00:00,24,1.30622,132.2
gbpusd,h4,bear,100,2023-07-19T16:00:00+00:00,2023-07-21T08:00:00+00:00,10,1.29363,138.7
gbpusd,h4,bear,100,2023-07-25T12:00:00+00:00,2023-07-28T04:00:00+00:00,16,1.28734,110.8
gbpusd,h4,bear,100,2023-07-28T08:00:00+00:00,2023-08-01T12:00:00+00:00,14,1.28698,189.6
gbpusd,h4,bear,100,2023-08-01T16:00:00+00:00,2023-08-03T08:00:00+00:00,10,1.27744,154.2
gbpusd,h4,bear,100,2023-08-07T12:00:00+00:00,2023-08-11T00:00:00+00:00,21,1.27665,101.0
gbpusd,h4,bear,100,2023-08-11T08:00:00+00:00,2023-08-14T12:00:00+00:00,8,1.27325,116.2
gbpusd,h4,bear,100,2023-08-17T12:00:00+00:00,2023-08-23T08:00:00+00:00,24,1.27498,127.8
gbpusd,h4,bear,100,2023-08-23T12:00:00+00:00,2023-08-24T16:00:00+00:00,7,1.27127,165.1
gbpusd,h4,bear,100,2023-08-30T12:00:00+00:00,2023-09-01T12:00:00+00:00,12,1.27237,196.1
gbpusd,h4,bear,100,2023-09-01T16:00:00+00:00,2023-09-06T12:00:00+00:00,18,1.25861,140.6
gbpusd,h4,bear,100,2023-09-11T00:00:00+00:00,2023-09-14T12:00:00+00:00,21,1.25008,104.8
gbpusd,h4,bear,100,2023-09-15T04:00:00+00:00,2023-09-20T04:00:00+00:00,19,1.24351,131.2
gbpusd,h4,bear,100,2023-09-20T08:00:00+00:00,2023-09-21T08:00:00+00:00,6,1.23678,200.7
gbpusd,h4,bear,100,2023-09-21T12:00:00+00:00,2023-09-25T12:00:00+00:00,13,1.22965,165.8
gbpusd,h4,bear,100,2023-09-25T16:00:00+00:00,2023-09-27T16:00:00+00:00,12,1.22112,101.1
gbpusd,h4,bear,100,2023-09-28T04:00:00+00:00,2023-10-03T08:00:00+00:00,20,1.21527,100.7
gbpusd,h4,bear,100,2023-10-06T08:00:00+00:00,2023-10-06T12:00:00+00:00,1,1.22119,106.6
gbpusd,h4,bear,100,2023-10-09T16:00:00+00:00,2023-10-13T12:00:00+00:00,23,1.22424,120.1
gbpusd,h4,bear,100,2023-10-16T12:00:00+00:00,2023-10-19T08:00:00+00:00,17,1.21958,106.1
gbpusd,h4,bear,100,2023-10-23T08:00:00+00:00,2023-10-26T04:00:00+00:00,17,1.21696,100.5
gbpusd,h4,bear,100,2023-11-03T12:00:00+00:00,2023-11-07T16:00:00+00:00,14,1.23711,129.7
gbpusd,h4,bear,100,2023-11-07T20:00:00+00:00,2023-11-10T12:00:00+00:00,16,1.22908,104.0
gbpusd,h4,bear,100,2023-11-14T16:00:00+00:00,2023-11-16T00:00:00+00:00,8,1.24993,125.7
gbpusd,h4,bear,100,2023-11-28T20:00:00+00:00,2023-11-30T12:00:00+00:00,10,1.27121,109.1
gbpusd,h4,bear,100,2023-12-01T08:00:00+00:00,2023-12-07T04:00:00+00:00,24,1.26456,101.6
gbpusd,h4,bear,100,2023-12-14T12:00:00+00:00,2023-12-18T08:00:00+00:00,12,1.27588,130.4
gbpusd,h4,bear,100,2023-12-19T12:00:00+00:00,2023-12-20T12:00:00+00:00,6,1.27382,126.3
gbpusd,h4,bear,100,2023-12-26T16:00:00+00:00,2024-01-02T12:00:00+00:00,24,1.27225,107.8
gbpusd,h4,bear,100,2024-01-10T12:00:00+00:00,2024-01-16T08:00:00+00:00,24,1.27358,115.7
gbpusd,h4,bear,100,2024-01-26T08:00:00+00:00,2024-01-30T12:00:00+00:00,14,1.27418,101.9
gbpusd,h4,bear,100,2024-01-30T16:00:00+00:00,2024-02-05T08:00:00+00:00,23,1.26954,177.3
gbpusd,h4,bear,100,2024-02-11T20:00:00+00:00,2024-02-14T08:00:00+00:00,15,1.26365,101.3
gbpusd,h4,bear,100,2024-03-08T12:00:00+00:00,2024-03-12T08:00:00+00:00,12,1.28803,134.4
gbpusd,h4,bear,100,2024-03-13T08:00:00+00:00,2024-03-19T04:00:00+00:00,24,1.28077,113.2
gbpusd,h4,bear,100,2024-03-19T08:00:00+00:00,2024-03-22T08:00:00+00:00,18,1.2692,117.2
gbpusd,h4,bear,100,2024-04-04T16:00:00+00:00,2024-04-10T12:00:00+00:00,24,1.26376,103.6
gbpusd,h4,bear,100,2024-04-10T16:00:00+00:00,2024-04-12T12:00:00+00:00,11,1.2541,132.8
gbpusd,h4,bear,100,2024-04-16T08:00:00+00:00,2024-04-22T04:00:00+00:00,24,1.24579,107.0
gbpusd,h4,bear,100,2024-05-03T12:00:00+00:00,2024-05-09T08:00:00+00:00,24,1.25472,101.5
gbpusd,h4,bear,100,2024-05-28T00:00:00+00:00,2024-05-30T04:00:00+00:00,13,1.27808,100.2
gbpusd,h4,bear,100,2024-06-05T16:00:00+00:00,2024-06-10T08:00:00+00:00,17,1.27915,103.9
gbpusd,h4,bear,100,2024-06-12T08:00:00+00:00,2024-06-14T12:00:00+00:00,13,1.27598,103.0
gbpusd,h4,bear,100,2024-06-19T04:00:00+00:00,2024-06-21T12:00:00+00:00,14,1.27272,105.4
gbpusd,h4,bear,100,2024-07-17T04:00:00+00:00,2024-07-19T08:00:00+00:00,13,1.30078,107.2
gbpusd,h4,bear,100,2024-07-23T12:00:00+00:00,2024-07-29T08:00:00+00:00,24,1.29137,107.3
gbpusd,h4,bear,100,2024-07-29T12:00:00+00:00,2024-08-01T16:00:00+00:00,19,1.28495,142.4
gbpusd,h4,bear,100,2024-08-02T12:00:00+00:00,2024-08-06T08:00:00+00:00,12,1.27968,132.0
gbpusd,h4,bear,100,2024-08-27T08:00:00+00:00,2024-08-30T16:00:00+00:00,20,1.32201,111.0
gbpusd,h4,bear,100,2024-09-05T08:00:00+00:00,2024-09-10T00:00:00+00:00,17,1.31594,110.2
gbpusd,h4,bear,100,2024-09-24T16:00:00+00:00,2024-09-25T16:00:00+00:00,6,1.34145,102.4
gbpusd,h4,bear,100,2024-09-26T00:00:00+00:00,2024-10-01T16:00:00+00:00,23,1.33385,101.6
gbpusd,h4,bear,100,2024-10-01T20:00:00+00:00,2024-10-03T04:00:00+00:00,8,1.3274,215.1
gbpusd,h4,bear,100,2024-10-04T04:00:00+00:00,2024-10-09T04:00:00+00:00,19,1.31583,103.2
gbpusd,h4,bear,100,2024-10-15T08:00:00+00:00,2024-10-17T04:00:00+00:00,11,1.30758,102.2
gbpusd,h4,bear,100,2024-10-17T20:00:00+00:00,2024-10-23T16:00:00+00:00,24,1.30143,107.3
gbpusd,h4,bear,100,2024-10-25T16:00:00+00:00,2024-10-31T12:00:00+00:00,24,1.29596,116.2
gbpusd,h4,bear,100,2024-11-01T12:00:00+00:00,2024-11-06T04:00:00+00:00,17,1.29591,125.4
gbpusd,h4,bear,100,2024-11-06T16:00:00+00:00,2024-11-12T12:00:00+00:00,24,1.28898,134.3
gbpusd,h4,bear,100,2024-11-12T16:00:00+00:00,2024-11-14T08:00:00+00:00,10,1.27359,139.2
gbpusd,h4,bear,100,2024-11-14T12:00:00+00:00,2024-11-15T20:00:00+00:00,8,1.27074,110.7
gbpusd,h4,bear,100,2024-11-18T08:00:00+00:00,2024-11-22T08:00:00+00:00,24,1.26181,131.2
gbpusd,h4,bear,100,2024-11-29T04:00:00+00:00,2024-12-02T12:00:00+00:00,9,1.27224,105.7
gbpusd,h4,bear,100,2024-12-09T04:00:00+00:00,2024-12-13T00:00:00+00:00,23,1.27622,143.9
gbpusd,h4,bear,100,2024-12-13T20:00:00+00:00,2024-12-19T16:00:00+00:00,24,1.26143,111.4
gbpusd,h4,bear,100,2024-12-26T20:00:00+00:00,2025-01-02T12:00:00+00:00,24,1.25273,157.4
gbpusd,h4,bear,100,2025-01-03T08:00:00+00:00,2025-01-09T04:00:00+00:00,24,1.24065,154.8
gbpusd,h4,bear,100,2025-01-09T08:00:00+00:00,2025-01-13T00:00:00+00:00,11,1.22883,189.1
gbpusd,h4,bear,100,2025-01-20T16:00:00+00:00,2025-01-21T08:00:00+00:00,4,1.23349,106.1
gbpusd,h4,bear,100,2025-01-27T08:00:00+00:00,2025-01-29T12:00:00+00:00,13,1.24964,103.5
gbpusd,h4,bear,100,2025-01-29T16:00:00+00:00,2025-02-02T20:00:00+00:00,14,1.24442,195.4
gbpusd,h4,bear,100,2025-02-04T12:00:00+00:00,2025-02-06T12:00:00+00:00,12,1.2476,116.2
gbpusd,h4,bear,100,2025-02-06T16:00:00+00:00,2025-02-11T08:00:00+00:00,17,1.24354,103.3
gbpusd,h4,bear,100,2025-02-25T16:00:00+00:00,2025-02-28T16:00:00+00:00,18,1.26692,110.3
gbpusd,h4,bear,100,2025-03-17T16:00:00+00:00,2025-03-21T16:00:00+00:00,24,1.29913,104.0
gbpusd,h4,bear,100,2025-04-01T00:00:00+00:00,2025-04-06T20:00:00+00:00,24,1.29329,109.3
gbpusd,h4,bear,100,2025-04-07T00:00:00+00:00,2025-04-07T12:00:00+00:00,3,1.28858,177.9
gbpusd,h4,bear,100,2025-04-21T00:00:00+00:00,2025-04-22T20:00:00+00:00,11,1.33812,148.1
gbpusd,h4,bear,100,2025-04-28T12:00:00+00:00,2025-05-01T00:00:00+00:00,15,1.3393,132.9
gbpusd,h4,bear,100,2025-05-05T08:00:00+00:00,2025-05-09T00:00:00+00:00,22,1.33162,104.5
gbpusd,h4,bear,100,2025-05-09T04:00:00+00:00,2025-05-12T08:00:00+00:00,8,1.32621,122.7
gbpusd,h4,bear,100,2025-05-23T16:00:00+00:00,2025-05-28T20:00:00+00:00,20,1.35339,119.1
gbpusd,h4,bear,100,2025-06-04T12:00:00+00:00,2025-06-10T04:00:00+00:00,23,1.35676,111.6
gbpusd,h4,bear,100,2025-06-11T20:00:00+00:00,2025-06-17T16:00:00+00:00,24,1.35673,144.7
gbpusd,h4,bear,100,2025-06-19T20:00:00+00:00,2025-06-23T08:00:00+00:00,10,1.3476,105.9
gbpusd,h4,bear,100,2025-06-26T16:00:00+00:00,2025-07-02T12:00:00+00:00,24,1.37321,169.9
gbpusd,h4,bear,100,2025-07-02T16:00:00+00:00,2025-07-08T12:00:00+00:00,24,1.36346,109.0
gbpusd,h4,bear,100,2025-07-08T16:00:00+00:00,2025-07-11T12:00:00+00:00,17,1.35891,158.5
gbpusd,h4,bear,100,2025-07-11T16:00:00+00:00,2025-07-15T12:00:00+00:00,12,1.34969,132.3
gbpusd,h4,bear,100,2025-07-22T12:00:00+00:00,2025-07-25T12:00:00+00:00,18,1.35191,116.8
gbpusd,h4,bear,100,2025-07-25T16:00:00+00:00,2025-07-29T04:00:00+00:00,10,1.34375,252.2
gbpusd,h4,bear,100,2025-07-29T08:00:00+00:00,2025-07-30T16:00:00+00:00,8,1.334,199.0
gbpusd,h4,bear,100,2025-07-30T20:00:00+00:00,2025-08-01T08:00:00+00:00,9,1.32508,109.8
gbpusd,h4,bear,100,2025-08-13T20:00:00+00:00,2025-08-19T16:00:00+00:00,24,1.35849,107.7
gbpusd,h4,bear,100,2025-08-20T04:00:00+00:00,2025-08-21T16:00:00+00:00,9,1.35088,118.3
gbpusd,h4,bear,100,2025-08-22T12:00:00+00:00,2025-08-27T08:00:00+00:00,18,1.35253,108.8
gbpusd,h4,bear,100,2025-08-27T16:00:00+00:00,2025-09-02T04:00:00+00:00,22,1.34975,157.5
gbpusd,h4,bear,100,2025-09-15T08:00:00+00:00,2025-09-19T04:00:00+00:00,23,1.36148,142.0
gbpusd,h4,bear,100,2025-09-19T16:00:00+00:00,2025-09-25T12:00:00+00:00,24,1.34722,131.2
gbpusd,h4,bear,100,2025-10-02T04:00:00+00:00,2025-10-07T08:00:00+00:00,20,1.34941,103.9
gbpusd,h4,bear,100,2025-10-07T12:00:00+00:00,2025-10-09T12:00:00+00:00,12,1.344,178.8
gbpusd,h4,bear,100,2025-10-10T16:00:00+00:00,2025-10-14T12:00:00+00:00,12,1.33497,101.3
gbpusd,h4,bear,100,2025-10-16T08:00:00+00:00,2025-10-22T04:00:00+00:00,24,1.34403,121.3
gbpusd,h4,bear,100,2025-10-22T16:00:00+00:00,2025-10-28T12:00:00+00:00,24,1.33562,109.0
gbpusd,h4,bear,100,2025-10-28T16:00:00+00:00,2025-10-29T16:00:00+00:00,6,1.32726,176.1
gbpusd,h4,bear,100,2025-10-29T20:00:00+00:00,2025-11-04T08:00:00+00:00,22,1.31945,181.3
gbpusd,h4,bear,100,2025-11-13T12:00:00+00:00,2025-11-19T08:00:00+00:00,24,1.31981,105.9
gbpusd,h4,bear,100,2025-12-11T12:00:00+00:00,2025-12-17T04:00:00+00:00,23,1.34343,122.9
gbpusd,h4,bear,100,2025-12-25T04:00:00+00:00,2025-12-31T12:00:00+00:00,24,1.35049,103.3
gbpusd,h4,bear,100,2026-01-05T12:00:00+00:00,2026-01-09T12:00:00+00:00,24,1.35025,110.3
gbpusd,h4,bear,100,2026-01-12T12:00:00+00:00,2026-01-15T12:00:00+00:00,18,1.34751,112.7
gbpusd,h4,bear,100,2026-01-27T16:00:00+00:00,2026-01-30T16:00:00+00:00,18,1.3783,156.6
gbpusd,h4,bear,100,2026-01-30T20:00:00+00:00,2026-02-05T08:00:00+00:00,22,1.36797,162.5
gbpusd,h4,bear,100,2026-02-09T16:00:00+00:00,2026-02-13T04:00:00+00:00,21,1.36969,106.7
gbpusd,h4,bear,100,2026-02-13T08:00:00+00:00,2026-02-17T12:00:00+00:00,14,1.36027,122.3
gbpusd,h4,bear,100,2026-02-17T16:00:00+00:00,2026-02-19T12:00:00+00:00,11,1.35611,127.4
gbpusd,h4,bear,100,2026-02-24T08:00:00+00:00,2026-03-02T04:00:00+00:00,24,1.3486,142.0
gbpusd,h4,bear,100,2026-03-02T08:00:00+00:00,2026-03-03T08:00:00+00:00,6,1.34115,158.7
gbpusd,h4,bear,100,2026-03-06T16:00:00+00:00,2026-03-09T00:00:00+00:00,3,1.33863,103.5
gbpusd,h4,bear,100,2026-03-09T08:00:00+00:00,2026-03-13T08:00:00+00:00,24,1.33474,102.2
gbpusd,h4,bear,100,2026-03-17T16:00:00+00:00,2026-03-18T20:00:00+00:00,7,1.33536,107.9
gbpusd,h4,bear,100,2026-03-19T12:00:00+00:00,2026-03-23T08:00:00+00:00,12,1.33586,102.0
gbpusd,h4,bear,100,2026-03-23T12:00:00+00:00,2026-03-27T08:00:00+00:00,23,1.33844,112.7
gbpusd,h4,bear,100,2026-03-27T12:00:00+00:00,2026-03-30T12:00:00+00:00,7,1.32909,132.0
gbpusd,h4,bear,100,2026-04-01T08:00:00+00:00,2026-04-02T04:00:00+00:00,5,1.33213,144.3
gbpusd,h4,bear,100,2026-04-16T00:00:00+00:00,2026-04-19T20:00:00+00:00,12,1.35813,107.0
gbpusd,h4,bear,100,2026-04-27T08:00:00+00:00,2026-04-29T16:00:00+00:00,14,1.35581,104.2
gbpusd,h4,bear,100,2026-05-01T08:00:00+00:00,2026-05-04T16:00:00+00:00,9,1.36199,107.8
gbpusd,h4,bear,100,2026-05-06T08:00:00+00:00,2026-05-12T04:00:00+00:00,24,1.36229,108.5
gbpusd,h4,bear,100,2026-05-12T08:00:00+00:00,2026-05-14T16:00:00+00:00,14,1.35321,230.1
gbpusd,h4,bear,100,2026-05-24T20:00:00+00:00,2026-05-28T00:00:00+00:00,19,1.34808,113.6
gbpusd,h4,bear,100,2026-06-01T16:00:00+00:00,2026-06-05T12:00:00+00:00,23,1.34589,129.1
gbpusd,h4,bear,100,2026-06-11T20:00:00+00:00,2026-06-17T16:00:00+00:00,24,1.34139,152.0
gbpusd,h4,bear,100,2026-06-17T20:00:00+00:00,2026-06-18T16:00:00+00:00,5,1.33005,137.8
gbpusd,h4,bear,100,2026-06-22T12:00:00+00:00,2026-06-24T12:00:00+00:00,12,1.32471,107.3
gbpusd,h4,bear,100,2026-07-15T16:00:00+00:00,2026-07-17T08:00:00+00:00,10,1.35346,175.0
gbpusd,h4,bear,100,2026-07-17T12:00:00+00:00,2026-07-23T08:00:00+00:00,24,1.34446,104.5
gbpusd,h4,bear,100,2026-08-24T12:00:00+00:00,2026-08-28T12:00:00+00:00,24,1.36295,100.4
gbpusd,h4,bear,100,2026-09-10T20:00:00+00:00,2026-09-16T16:00:00+00:00,24,1.351,137.9
gbpusd,h4,bear,150,2021-01-04T00:00:00+00:00,2021-01-04T16:00:00+00:00,4,1.36954,162.9
gbpusd,h4,bear,150,2021-01-05T16:00:00+00:00,2021-01-11T12:00:00+00:00,24,1.3629,178.7
gbpusd,h4,bear,150,2021-01-13T00:00:00+00:00,2021-01-18T08:00:00+00:00,21,1.36875,168.2
gbpusd,h4,bear,150,2021-01-29T12:00:00+00:00,2021-02-04T08:00:00+00:00,24,1.37275,162.0
gbpusd,h4,bear,150,2021-02-22T12:00:00+00:00,2021-02-26T08:00:00+00:00,23,1.40522,164.6
gbpusd,h4,bear,150,2021-03-01T08:00:00+00:00,2021-03-05T08:00:00+00:00,24,1.39397,151.4
gbpusd,h4,bear,150,2021-03-11T08:00:00+00:00,2021-03-16T08:00:00+00:00,19,1.3959,150.1
gbpusd,h4,bear,150,2021-03-17T16:00:00+00:00,2021-03-23T08:00:00+00:00,23,1.39634,212.2
gbpusd,h4,bear,150,2021-04-05T04:00:00+00:00,2021-04-09T04:00:00+00:00,24,1.38377,168.1
gbpusd,h4,bear,150,2021-04-19T12:00:00+00:00,2021-04-22T16:00:00+00:00,19,1.39762,152.8
gbpusd,h4,bear,150,2021-04-28T20:00:00+00:00,2021-04-30T16:00:00+00:00,11,1.39539,153.1
gbpusd,h4,bear,150,2021-06-01T00:00:00+00:00,2021-06-03T16:00:00+00:00,16,1.42369,154.2
gbpusd,h4,bear,150,2021-06-10T20:00:00+00:00,2021-06-16T16:00:00+00:00,24,1.417,174.6
gbpusd,h4,bear,150,2021-06-16T20:00:00+00:00,2021-06-18T12:00:00+00:00,10,1.39886,202.7
gbpusd,h4,bear,150,2021-06-23T12:00:00+00:00,2021-06-29T08:00:00+00:00,24,1.39757,154.5
gbpusd,h4,bear,150,2021-07-13T20:00:00+00:00,2021-07-19T16:00:00+00:00,24,1.38052,150.7
gbpusd,h4,bear,150,2021-08-12T00:00:00+00:00,2021-08-17T20:00:00+00:00,24,1.38742,151.1
gbpusd,h4,bear,150,2021-08-18T00:00:00+00:00,2021-08-20T12:00:00+00:00,15,1.37525,150.6
