timeframe,direction,horizon_bars,base_feature,added_feature,disc_n,disc_rate,disc_increment,val_n,val_rate,val_increment,oos_n,oos_rate,oos_increment
h4,bull,6,atr_expand,adx25,2444,0.36333879,0.02258292,473,0.33615222,-0.01491161,347,0.21613833,-0.04196978
h4,bull,6,atr_expand,adx_rising,3127,0.35881036,0.01805449,620,0.38064516,0.02958133,565,0.25132743,-0.00678067
h4,bull,6,atr_expand,di_bull,2221,0.31562359,-0.02513228,434,0.30875576,-0.04230807,282,0.23758865,-0.02051946
h4,bull,6,atr_expand,di_strong_bull,1822,0.31778266,-0.02297322,366,0.32240437,-0.02865946,241,0.21991701,-0.03819110
h4,bull,6,atr_expand,volatility,2864,0.35335196,0.01259608,605,0.39504132,0.04397749,491,0.26476578,0.00665768
h4,bull,6,atr_expand,bb_bull,2279,0.31373409,-0.02702178,449,0.34075724,-0.01030659,311,0.22508039,-0.03302772
h4,bull,6,atr_expand,bb_upper,1620,0.31728395,-0.02347192,321,0.34890966,-0.00215417,224,0.22767857,-0.03042954
h4,bull,6,atr_expand,body_bull,1073,0.33457596,-0.00617992,214,0.35046729,-0.00059654,154,0.20779221,-0.05031590
h4,bull,6,atr_expand,rsi_up1,1669,0.34631516,0.00555929,315,0.35238095,0.00131712,235,0.24680851,-0.01129960
h4,bull,6,atr_expand,rsi_up3,1793,0.32961517,-0.01114070,386,0.34974093,-0.00132290,234,0.25641026,-0.00169785
h4,bull,6,atr_expand,rsi_cross50_up,409,0.31051345,-0.03024243,80,0.28750000,-0.06356383,45,,
h4,bull,6,atr_expand,rsi_cross55_up,415,0.29879518,-0.04196069,74,0.36486486,0.01380104,58,0.32758621,0.06947810
h4,bull,6,atr_expand,macd_cross_up,261,0.28352490,-0.05723097,53,0.28301887,-0.06804496,38,,
h4,bull,6,atr_expand,macd_accel_up,2308,0.33362218,-0.00713369,461,0.35791757,0.00685374,307,0.25407166,-0.00403645
h4,bull,6,atr_expand,adx_up3,1626,0.39360394,0.05284806,337,0.37685460,0.02579077,330,0.26969697,0.01158886
h4,bull,6,atr_expand,adx_cross25_up,196,0.40306122,0.06230535,38,,,38,,
h4,bull,6,atr_expand,di_cross_up,338,0.32840237,-0.01235351,67,0.29850746,-0.05255637,38,,
h4,bull,6,atr_expand,di_spread_up3,1835,0.31008174,-0.03067413,413,0.33171913,-0.01934470,247,0.27935223,0.02124412
h4,bull,6,atr_expand,ema20_slope_up3,2381,0.31037379,-0.03038208,446,0.34304933,-0.00801450,328,0.23475610,-0.02335201
h4,bull,6,atr_expand,price20_cross_up,418,0.32775120,-0.01300468,87,0.33333333,-0.01773050,45,,
h4,bull,6,atr_expand,price200_cross_up,197,0.34517766,0.00442179,44,,,25,,
h4,bull,6,atr_expand,breakout20_up,738,0.34552846,0.00477258,143,0.36363636,0.01257253,93,0.22580645,-0.03230166
h4,bull,6,atr_expand,bb_expand,2638,0.35443518,0.01367930,511,0.36007828,0.00901445,470,0.26382979,0.00572168
h4,bull,6,atr_expand,body_expand,1867,0.31440814,-0.02634773,349,0.33237822,-0.01868561,276,0.27898551,0.02087740
h4,bear,1,breakout20_down,trend_bear,2039,0.08582639,0.00326203,354,0.10451977,0.03532335,259,0.07335907,-0.01101593
h4,bear,1,breakout20_down,price20_bear,4118,0.08256435,0.00000000,896,0.06919643,0.00000000,640,0.08437500,0.00000000
h4,bear,1,breakout20_down,price200_bear,3275,0.08244275,-0.00012160,663,0.08144796,0.01225154,487,0.09034908,0.00597408
h4,bear,1,breakout20_down,ema20_falling,4118,0.08256435,0.00000000,896,0.06919643,0.00000000,640,0.08437500,0.00000000
h4,bear,1,breakout20_down,ema200_falling,3275,0.08244275,-0.00012160,663,0.08144796,0.01225154,487,0.09034908,0.00597408
h4,bear,1,breakout20_down,momentum_bear,3245,0.07118644,-0.01137791,750,0.06400000,-0.00519643,474,0.06118143,-0.02319357
