conditions,pair,event_timestamp,hit100,hit150,hit200,hit300
price200+volatility,eurjpy,2026-05-04 20:00:00+00:00,0,0,0,0
price200+volatility,eurjpy,2026-06-05 16:00:00+00:00,0,0,0,0
price200+volatility,eurjpy,2026-06-17 20:00:00+00:00,0,0,0,0
price200+volatility,eurjpy,2026-06-18 12:00:00+00:00,1,1,0,0
price200+volatility,eurjpy,2026-06-18 20:00:00+00:00,0,0,0,0
price200+volatility,eurjpy,2026-06-19 08:00:00+00:00,0,0,0,0
price200+volatility,eurjpy,2026-06-23 08:00:00+00:00,0,0,0,0
price200+volatility,eurjpy,2026-06-26 08:00:00+00:00,0,0,0,0
price200+volatility,eurjpy,2026-07-30 16:00:00+00:00,1,1,1,1
price200+volatility,eurjpy,2026-07-31 12:00:00+00:00,1,0,0,0
price200+volatility,eurjpy,2026-07-31 20:00:00+00:00,0,0,0,0
price200+volatility,eurjpy,2026-08-03 04:00:00+00:00,0,0,0,0
price200+volatility,eurjpy,2026-08-04 16:00:00+00:00,0,0,0,0
price200+volatility,eurjpy,2026-09-02 08:00:00+00:00,1,0,0,0
price200+volatility,eurjpy,2026-09-02 16:00:00+00:00,1,1,1,0
price200+volatility,eurjpy,2026-09-03 04:00:00+00:00,1,0,0,1
price200+volatility,eurjpy,2026-09-03 12:00:00+00:00,1,0,0,0
price200+volatility,eurjpy,2026-09-07 12:00:00+00:00,1,1,0,0
price200+volatility,eurjpy,2026-09-08 04:00:00+00:00,0,0,0,0
price200+volatility,eurjpy,2026-09-09 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-02-26 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-03-02 04:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-03-05 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-06-16 20:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2021-06-17 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-06-18 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-06-23 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-07-14 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-07-19 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-07-27 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-09-13 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-09-16 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-09-23 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-09-29 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-09-30 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-10-25 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-11-01 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-11-04 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-11-10 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-11-15 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-11-16 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-11-17 04:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-11-19 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-11-22 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-11-29 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-11-30 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-12-03 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2021-12-30 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-02-24 04:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-02-24 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-03-02 12:00:00+00:00,0,1,1,0
price200+volatility,eurusd,2022-03-04 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-03-07 04:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-03-09 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-03-14 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-04-14 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-04-25 08:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2022-04-25 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-04-26 16:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2022-04-27 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-04-27 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-04-29 04:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-04-29 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-05-03 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-05-06 08:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2022-05-09 04:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-05-19 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-06-09 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-06-10 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-06-13 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-06-15 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-06-16 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-06-20 00:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-06-22 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-06-23 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-06-30 12:00:00+00:00,0,1,1,0
price200+volatility,eurusd,2022-07-06 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-07-08 08:00:00+00:00,0,1,0,0
price200+volatility,eurusd,2022-07-11 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-07-11 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-07-19 04:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2022-07-20 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-07-20 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-07-22 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-07-28 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-08-23 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-08-24 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-08-29 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-09-01 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-09-05 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-09-07 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-09-08 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-09-26 04:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2022-09-26 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-09-27 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-09-28 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-09-29 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-10-03 00:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-10-03 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2022-11-02 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-02-06 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-02-07 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-02-17 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-03-02 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-03-16 04:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-03-17 04:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-06-01 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-06-05 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-07-27 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-08-23 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-09-01 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-09-21 04:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-09-27 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-10-05 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-10-06 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2023-10-09 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-02-01 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-02-05 00:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-04-05 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-04-10 16:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2024-04-15 00:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-04-17 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-06-07 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-06-10 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-06-17 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-07-31 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-10-01 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-10-31 04:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2024-11-06 04:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2024-11-06 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-11-11 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-11-12 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-11-13 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-11-14 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-11-15 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-11-15 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-11-24 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-11-26 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-11-27 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-12-19 04:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2024-12-20 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2025-01-08 12:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2025-01-31 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2025-02-03 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2025-02-04 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2025-07-28 20:00:00+00:00,0,1,0,0
price200+volatility,eurusd,2025-07-29 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2025-07-31 04:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2025-08-01 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2025-08-26 00:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2025-10-06 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2025-10-10 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-03-02 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-03-02 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-03-03 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-03-03 16:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2026-03-05 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-03-06 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-03-09 04:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2026-03-19 16:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2026-03-23 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-05-24 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-06-09 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-06-11 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-06-17 20:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-06-18 12:00:00+00:00,1,0,0,0
price200+volatility,eurusd,2026-06-19 08:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-07-02 12:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-07-15 16:00:00+00:00,0,0,0,0
price200+volatility,eurusd,2026-09-14 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-06-17 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-06-18 08:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2021-06-18 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-06-21 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-07-09 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-07-19 00:00:00+00:00,0,0,1,0
price200+volatility,gbpjpy,2021-07-19 08:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2021-07-19 16:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2021-07-20 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-07-21 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-07-22 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-08-19 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-08-23 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-09-14 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-09-15 12:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2021-09-20 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-09-20 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-09-28 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-09-29 12:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2021-10-01 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-11-04 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-11-05 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-11-26 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-11-30 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-11-30 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2021-12-01 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-01-24 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-01-24 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-01-26 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-01-27 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-02-24 04:00:00+00:00,0,1,0,0
price200+volatility,gbpjpy,2022-02-24 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-03-01 20:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2022-03-04 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-04-26 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-04-27 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-05-12 08:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2022-05-13 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-05-13 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-05-19 00:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2022-05-19 08:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2022-05-19 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-05-20 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-05-20 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-05-25 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-06-14 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-06-14 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-07-06 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-07-07 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-07-08 08:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2022-07-28 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-07-29 04:00:00+00:00,1,0,1,0
price200+volatility,gbpjpy,2022-07-29 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-08-01 04:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2022-08-02 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-08-02 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-08-02 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-08-03 08:00:00+00:00,0,1,0,0
price200+volatility,gbpjpy,2022-08-04 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-08-05 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-08-05 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-08-24 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-09-16 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-09-22 12:00:00+00:00,1,1,1,1
price200+volatility,gbpjpy,2022-09-23 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-09-23 12:00:00+00:00,0,1,1,0
price200+volatility,gbpjpy,2022-09-23 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-09-26 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-09-28 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-09-29 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-09-30 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-11-11 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-11-14 08:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2022-11-14 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-11-16 00:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2022-11-16 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-11-16 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-12-02 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-12-16 12:00:00+00:00,1,1,1,0
price200+volatility,gbpjpy,2022-12-20 04:00:00+00:00,1,1,1,0
price200+volatility,gbpjpy,2022-12-20 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-12-20 20:00:00+00:00,0,1,0,0
price200+volatility,gbpjpy,2022-12-21 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-12-21 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2022-12-23 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-01-03 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-01-03 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-01-04 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-01-06 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-01-18 00:00:00+00:00,1,1,1,1
price200+volatility,gbpjpy,2023-01-18 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-01-18 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-01-20 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-02-03 12:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2023-03-13 12:00:00+00:00,1,1,1,0
price200+volatility,gbpjpy,2023-03-15 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-03-15 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-03-16 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-03-17 12:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2023-03-20 08:00:00+00:00,0,0,1,0
price200+volatility,gbpjpy,2023-07-19 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-07-27 20:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2023-08-03 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-09-11 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-09-21 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-10-03 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-10-04 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-10-06 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-10-13 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-10-27 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-12-04 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-12-07 00:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2023-12-07 08:00:00+00:00,1,0,1,0
price200+volatility,gbpjpy,2023-12-07 16:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2023-12-08 04:00:00+00:00,1,1,1,0
price200+volatility,gbpjpy,2023-12-08 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-12-13 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-12-14 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-12-14 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-12-15 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2023-12-18 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-03-07 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-05-02 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-07-17 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-07-22 08:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2024-07-23 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-07-24 04:00:00+00:00,1,1,0,1
price200+volatility,gbpjpy,2024-07-24 16:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2024-07-25 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-07-25 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-07-25 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-07-26 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-07-29 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-07-30 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-07-31 04:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2024-07-31 12:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2024-07-31 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-08-01 04:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2024-08-01 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-08-01 20:00:00+00:00,1,0,1,0
price200+volatility,gbpjpy,2024-08-02 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-08-02 16:00:00+00:00,1,1,1,0
price200+volatility,gbpjpy,2024-08-05 00:00:00+00:00,1,1,1,1
price200+volatility,gbpjpy,2024-08-05 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-08-05 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-08-06 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-08-07 00:00:00+00:00,1,1,1,0
price200+volatility,gbpjpy,2024-08-07 08:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2024-08-07 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-08-08 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-08-08 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-09-06 16:00:00+00:00,1,1,1,0
price200+volatility,gbpjpy,2024-09-09 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-09-09 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-09-10 16:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2024-09-11 04:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2024-09-11 16:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2024-09-13 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-09-13 12:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2024-09-18 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-09-19 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-09-19 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-09-27 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-11-15 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-11-19 12:00:00+00:00,1,1,1,0
price200+volatility,gbpjpy,2024-11-21 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-11-22 00:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2024-11-22 12:00:00+00:00,1,1,1,1
price200+volatility,gbpjpy,2024-11-25 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2024-12-02 16:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2024-12-04 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-01-09 08:00:00+00:00,1,0,0,1
price200+volatility,gbpjpy,2025-01-09 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-01-10 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-01-13 04:00:00+00:00,1,1,0,0
price200+volatility,gbpjpy,2025-01-13 12:00:00+00:00,1,0,1,0
price200+volatility,gbpjpy,2025-01-16 04:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2025-01-16 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-01-17 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-02-03 00:00:00+00:00,1,1,1,0
price200+volatility,gbpjpy,2025-02-03 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-02-03 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-02-04 08:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-02-05 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-02-05 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-02-06 04:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-02-06 12:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2025-02-07 04:00:00+00:00,0,1,0,0
price200+volatility,gbpjpy,2025-02-07 16:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-02-10 00:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2025-02-28 04:00:00+00:00,1,0,0,0
price200+volatility,gbpjpy,2025-02-28 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-03-03 12:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-03-04 00:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-03-06 20:00:00+00:00,0,0,0,0
price200+volatility,gbpjpy,2025-03-07 04:00:00+00:00,0,0,0,0
