timeframe,period,from_target,to_target,conditions,samples,continuation_rate,unconditional_rate,lift,wilson95_lower,post_target_mfe_pips_mean,post_target_mae_pips_mean
d1,discovery,50,100,adx_up3+atr_expand+horizontal_break_up+mtf_di_strong_bull,36,0.88888889,0.61101959,1.45476333,0.74685191,191.72777778,-60.95277778
d1,validation,50,100,adx_up3+atr_expand+horizontal_break_up+mtf_di_strong_bull,14,0.57142857,0.61735986,0.92560047,0.32590645,120.15000000,-28.40000000
d1,oos,50,100,adx_up3+atr_expand+horizontal_break_up+mtf_di_strong_bull,9,0.77777778,0.61319261,1.26840696,0.45258897,122.72222222,-66.28888889
d1,discovery,50,100,adx_up3+atr_expand+horizontal_break_up+mtf_adx_rising,36,0.88888889,0.61101959,1.45476333,0.74685191,191.72777778,-60.95277778
d1,validation,50,100,adx_up3+atr_expand+horizontal_break_up+mtf_adx_rising,13,0.53846154,0.61735986,0.87220044,0.29143796,117.86153846,-25.67692308
d1,oos,50,100,adx_up3+atr_expand+horizontal_break_up+mtf_adx_rising,8,0.87500000,0.61319261,1.42695783,0.52911182,137.92500000,-63.15000000
d1,discovery,50,100,adx_up3+atr_expand+horizontal_break_up+mtf_adx25,36,0.88888889,0.61101959,1.45476333,0.74685191,191.72777778,-60.95277778
d1,validation,50,100,adx_up3+atr_expand+horizontal_break_up+mtf_adx25,14,0.57142857,0.61735986,0.92560047,0.32590645,120.15000000,-28.40000000
d1,oos,50,100,adx_up3+atr_expand+horizontal_break_up+mtf_adx25,9,0.77777778,0.61319261,1.26840696,0.45258897,122.72222222,-66.28888889
d1,discovery,50,100,atr_expand+structure_bull_transition+retest_up+mtf_adx_rising,116,0.88793103,0.61101959,1.45319570,0.81766569,168.87241379,-35.61379310
d1,validation,50,100,atr_expand+structure_bull_transition+retest_up+mtf_adx_rising,35,0.80000000,0.61735986,1.29584066,0.64108387,147.97142857,-26.87714286
d1,oos,50,100,atr_expand+structure_bull_transition+retest_up+mtf_adx_rising,18,0.88888889,0.61319261,1.44960796,0.67200235,144.13888889,-30.41111111
d1,discovery,50,100,price200_bull+adx_up3+volatility+horizontal_break_up,187,0.88770053,0.61101959,1.45281846,0.83442634,156.23475936,-46.27165775
d1,validation,50,100,price200_bull+adx_up3+volatility+horizontal_break_up,37,0.67567568,0.61735986,1.09446001,0.51463667,97.13513514,-39.91891892
d1,oos,50,100,price200_bull+adx_up3+volatility+horizontal_break_up,35,0.80000000,0.61319261,1.30464716,0.64108387,108.95428571,-39.03142857
d1,discovery,50,100,ema200_rising+adx_up3+volatility+horizontal_break_up,187,0.88770053,0.61101959,1.45281846,0.83442634,156.23475936,-46.27165775
d1,validation,50,100,ema200_rising+adx_up3+volatility+horizontal_break_up,37,0.67567568,0.61735986,1.09446001,0.51463667,97.13513514,-39.91891892
d1,oos,50,100,ema200_rising+adx_up3+volatility+horizontal_break_up,35,0.80000000,0.61319261,1.30464716,0.64108387,108.95428571,-39.03142857
d1,discovery,100,150,trend_bull+atr_expand+breakout20_up+strong_close_bull,48,0.97916667,0.65042664,1.50542213,0.89100782,249.63333333,-81.91458333
d1,validation,100,150,trend_bull+atr_expand+breakout20_up+strong_close_bull,28,1.00000000,0.65224535,1.53316541,0.87935670,220.07857143,-15.51071429
d1,oos,100,150,trend_bull+atr_expand+breakout20_up+strong_close_bull,9,1.00000000,0.61234568,1.63306452,0.70085495,308.60000000,76.04444444
d1,discovery,100,150,trend_bull+atr_expand+horizontal_break_up+strong_close_bull,48,0.97916667,0.65042664,1.50542213,0.89100782,249.63333333,-81.91458333
d1,validation,100,150,trend_bull+atr_expand+horizontal_break_up+strong_close_bull,28,1.00000000,0.65224535,1.53316541,0.87935670,220.07857143,-15.51071429
d1,oos,100,150,trend_bull+atr_expand+horizontal_break_up+strong_close_bull,9,1.00000000,0.61234568,1.63306452,0.70085495,308.60000000,76.04444444
d1,discovery,100,150,sma_stack_bull+atr_expand+breakout20_up+strong_close_bull,38,0.97368421,0.65042664,1.49699312,0.86505124,279.30263158,-85.55789474
d1,validation,100,150,sma_stack_bull+atr_expand+breakout20_up+strong_close_bull,28,1.00000000,0.65224535,1.53316541,0.87935670,220.07857143,-15.51071429
d1,oos,100,150,sma_stack_bull+atr_expand+breakout20_up+strong_close_bull,7,1.00000000,0.61234568,1.63306452,0.64566956,316.11428571,87.82857143
d1,discovery,100,150,sma_stack_bull+atr_expand+horizontal_break_up+strong_close_bull,38,0.97368421,0.65042664,1.49699312,0.86505124,279.30263158,-85.55789474
d1,validation,100,150,sma_stack_bull+atr_expand+horizontal_break_up+strong_close_bull,28,1.00000000,0.65224535,1.53316541,0.87935670,220.07857143,-15.51071429
d1,oos,100,150,sma_stack_bull+atr_expand+horizontal_break_up+strong_close_bull,7,1.00000000,0.61234568,1.63306452,0.64566956,316.11428571,87.82857143
d1,discovery,100,150,trend_bull+adx_up3+atr_expand+breakout20_up,30,0.96666667,0.65042664,1.48620398,0.83329609,194.15000000,-100.74666667
d1,validation,100,150,trend_bull+adx_up3+atr_expand+breakout20_up,15,0.33333333,0.65224535,0.51105514,0.15176324,77.30000000,-54.78000000
d1,oos,100,150,trend_bull+adx_up3+atr_expand+breakout20_up,8,1.00000000,0.61234568,1.63306452,0.67559244,104.63750000,-106.17500000
d1,discovery,100,150,sma_stack_bull+atr_expand+strong_close_bull+mtf_adx_rising,40,0.95000000,0.65042664,1.46057977,0.83496123,269.78000000,-84.45250000
d1,validation,100,150,sma_stack_bull+atr_expand+strong_close_bull+mtf_adx_rising,27,1.00000000,0.65224535,1.53316541,0.87544497,224.52962963,-11.87037037
d1,oos,100,150,sma_stack_bull+atr_expand+strong_close_bull+mtf_adx_rising,7,1.00000000,0.61234568,1.63306452,0.64566956,316.11428571,87.82857143
d1,discovery,100,150,sma_stack_bull+atr_expand+strong_close_bull+mtf_macd_bull,52,0.94230769,0.65042664,1.44875321,0.84357489,279.54230769,-95.67500000
d1,validation,100,150,sma_stack_bull+atr_expand+strong_close_bull+mtf_macd_bull,30,1.00000000,0.65224535,1.53316541,0.88648661,217.22333333,-14.05333333
d1,oos,100,150,sma_stack_bull+atr_expand+strong_close_bull+mtf_macd_bull,8,1.00000000,0.61234568,1.63306452,0.67559244,288.03750000,65.46250000
d1,discovery,100,150,trend_bull+atr_expand+strong_close_bull+mtf_adx_rising,63,0.93650794,0.65042664,1.43983637,0.84780822,219.01428571,-68.14761905
d1,validation,100,150,trend_bull+atr_expand+strong_close_bull+mtf_adx_rising,27,1.00000000,0.65224535,1.53316541,0.87544497,224.52962963,-11.87037037
d1,oos,100,150,trend_bull+atr_expand+strong_close_bull+mtf_adx_rising,9,1.00000000,0.61234568,1.63306452,0.70085495,308.60000000,76.04444444
d1,discovery,100,150,sma_stack_bull+atr_expand+structure_bull_transition+strong_close_bull,42,0.92857143,0.65042664,1.42763436,0.80990573,230.73095238,-90.87857143
d1,validation,100,150,sma_stack_bull+atr_expand+structure_bull_transition+strong_close_bull,27,1.00000000,0.65224535,1.53316541,0.87544497,224.52962963,-11.87037037
d1,oos,100,150,sma_stack_bull+atr_expand+structure_bull_transition+strong_close_bull,8,1.00000000,0.61234568,1.63306452,0.67559244,288.03750000,65.46250000
d1,discovery,100,150,sma_stack_bull+atr_expand+strong_close_bull,54,0.92592593,0.65042664,1.42356703,0.82445884,272.64444444,-93.64814815
d1,validation,100,150,sma_stack_bull+atr_expand+strong_close_bull,30,1.00000000,0.65224535,1.53316541,0.88648661,217.22333333,-14.05333333
d1,oos,100,150,sma_stack_bull+atr_expand+strong_close_bull,8,1.00000000,0.61234568,1.63306452,0.67559244,288.03750000,65.46250000
d1,discovery,100,150,sma_stack_bull+macd_accel_up+atr_expand+strong_close_bull,53,0.92452830,0.65042664,1.42141825,0.82141523,274.70566038,-95.25660377
d1,validation,100,150,sma_stack_bull+macd_accel_up+atr_expand+strong_close_bull,30,1.00000000,0.65224535,1.53316541,0.88648661,217.22333333,-14.05333333
d1,oos,100,150,sma_stack_bull+macd_accel_up+atr_expand+strong_close_bull,7,1.00000000,0.61234568,1.63306452,0.64566956,316.11428571,87.82857143
d1,discovery,100,150,price200_bull+atr_expand+breakout20_up+strong_close_bull,84,0.91666667,0.65042664,1.40933136,0.83784278,191.83214286,-58.70000000
d1,validation,100,150,price200_bull+atr_expand+breakout20_up+strong_close_bull,36,1.00000000,0.65224535,1.53316541,0.90358137,194.16388889,-11.53888889
d1,oos,100,150,price200_bull+atr_expand+breakout20_up+strong_close_bull,22,0.81818182,0.61234568,1.33614370,0.61483393,180.13636364,-0.35000000
d1,discovery,100,150,trend_bull+atr_expand+breakout20_up+close_near_high,72,0.91666667,0.65042664,1.40933136,0.82987645,195.84305556,-93.81805556
d1,validation,100,150,trend_bull+atr_expand+breakout20_up+close_near_high,28,1.00000000,0.65224535,1.53316541,0.87935670,220.07857143,-15.51071429
d1,oos,100,150,trend_bull+atr_expand+breakout20_up+close_near_high,9,1.00000000,0.61234568,1.63306452,0.70085495,308.60000000,76.04444444
d1,discovery,100,150,trend_bull+adx_up3+atr_expand+impulse_bull,36,0.91666667,0.65042664,1.40933136,0.78173309,175.80555556,-117.99722222
d1,validation,100,150,trend_bull+adx_up3+atr_expand+impulse_bull,13,0.38461538,0.65224535,0.58967900,0.17709708,86.74615385,-39.57692308
d1,oos,100,150,trend_bull+adx_up3+atr_expand+impulse_bull,8,1.00000000,0.61234568,1.63306452,0.67559244,104.63750000,-106.17500000
d1,discovery,100,150,trend_bull+atr_expand+strong_close_bull+cross_target_relative_up,36,0.91666667,0.65042664,1.40933136,0.78173309,250.98888889,-39.78055556
d1,validation,100,150,trend_bull+atr_expand+strong_close_bull+cross_target_relative_up,8,1.00000000,0.65224535,1.53316541,0.67559244,195.83750000,-60.85000000
d1,oos,100,150,trend_bull+atr_expand+strong_close_bull+cross_target_relative_up,1,1.00000000,0.61234568,1.63306452,0.20654931,239.80000000,47.00000000
d1,discovery,100,150,adx_up3+atr_expand+horizontal_break_up+close_near_high,36,0.91666667,0.65042664,1.40933136,0.78173309,167.22777778,-61.39166667
d1,validation,100,150,adx_up3+atr_expand+horizontal_break_up+close_near_high,6,1.00000000,0.65224535,1.53316541,0.60966571,234.53333333,4.11666667
d1,oos,100,150,adx_up3+atr_expand+horizontal_break_up+close_near_high,5,1.00000000,0.61234568,1.63306452,0.56551754,182.96000000,5.56000000
d1,discovery,100,150,atr_expand+horizontal_break_up+strong_close_bull,68,0.91176471,0.65042664,1.40179483,0.82056231,201.26029412,-71.16323529
d1,validation,100,150,atr_expand+horizontal_break_up+strong_close_bull,29,1.00000000,0.65224535,1.53316541,0.88303020,220.21724138,-13.51034483
d1,oos,100,150,atr_expand+horizontal_break_up+strong_close_bull,22,0.81818182,0.61234568,1.33614370,0.61483393,180.13636364,-0.35000000
d1,discovery,100,150,macd_accel_up+atr_expand+horizontal_break_up+strong_close_bull,68,0.91176471,0.65042664,1.40179483,0.82056231,201.26029412,-71.16323529
d1,validation,100,150,macd_accel_up+atr_expand+horizontal_break_up+strong_close_bull,29,1.00000000,0.65224535,1.53316541,0.88303020,220.21724138,-13.51034483
d1,oos,100,150,macd_accel_up+atr_expand+horizontal_break_up+strong_close_bull,22,0.81818182,0.61234568,1.33614370,0.61483393,180.13636364,-0.35000000
d1,discovery,100,150,di_strong_bull+atr_expand+horizontal_break_up+strong_close_bull,68,0.91176471,0.65042664,1.40179483,0.82056231,201.26029412,-71.16323529
d1,validation,100,150,di_strong_bull+atr_expand+horizontal_break_up+strong_close_bull,29,1.00000000,0.65224535,1.53316541,0.88303020,220.21724138,-13.51034483
d1,oos,100,150,di_strong_bull+atr_expand+horizontal_break_up+strong_close_bull,22,0.81818182,0.61234568,1.33614370,0.61483393,180.13636364,-0.35000000
d1,discovery,100,150,atr_expand+horizontal_break_up+strong_close_bull+mtf_macd_bull,68,0.91176471,0.65042664,1.40179483,0.82056231,201.26029412,-71.16323529
d1,validation,100,150,atr_expand+horizontal_break_up+strong_close_bull+mtf_macd_bull,29,1.00000000,0.65224535,1.53316541,0.88303020,220.21724138,-13.51034483
d1,oos,100,150,atr_expand+horizontal_break_up+strong_close_bull+mtf_macd_bull,22,0.81818182,0.61234568,1.33614370,0.61483393,180.13636364,-0.35000000
d1,discovery,100,150,atr_expand+horizontal_break_up+strong_close_bull+mtf_di_strong_bull,68,0.91176471,0.65042664,1.40179483,0.82056231,201.26029412,-71.16323529
d1,validation,100,150,atr_expand+horizontal_break_up+strong_close_bull+mtf_di_strong_bull,29,1.00000000,0.65224535,1.53316541,0.88303020,220.21724138,-13.51034483
d1,oos,100,150,atr_expand+horizontal_break_up+strong_close_bull+mtf_di_strong_bull,22,0.81818182,0.61234568,1.33614370,0.61483393,180.13636364,-0.35000000
d1,discovery,100,150,trend_bull+atr_expand+horizontal_break_up+close_near_high,67,0.91044776,0.65042664,1.39977009,0.81807248,198.87313433,-100.35223881
d1,validation,100,150,trend_bull+atr_expand+horizontal_break_up+close_near_high,28,1.00000000,0.65224535,1.53316541,0.87935670,220.07857143,-15.51071429
d1,oos,100,150,trend_bull+atr_expand+horizontal_break_up+close_near_high,9,1.00000000,0.61234568,1.63306452,0.70085495,308.60000000,76.04444444
d1,discovery,100,150,price200_bull+atr_expand+horizontal_break_up+strong_close_bull,67,0.91044776,0.65042664,1.39977009,0.81807248,202.90000000,-71.58805970
d1,validation,100,150,price200_bull+atr_expand+horizontal_break_up+strong_close_bull,29,1.00000000,0.65224535,1.53316541,0.88303020,220.21724138,-13.51034483
d1,oos,100,150,price200_bull+atr_expand+horizontal_break_up+strong_close_bull,22,0.81818182,0.61234568,1.33614370,0.61483393,180.13636364,-0.35000000
d1,discovery,100,150,atr_expand+horizontal_break_up+strong_close_bull+mtf_adx_rising,67,0.91044776,0.65042664,1.39977009,0.81807248,203.35671642,-70.29402985
d1,validation,100,150,atr_expand+horizontal_break_up+strong_close_bull+mtf_adx_rising,28,1.00000000,0.65224535,1.53316541,0.87935670,224.51428571,-9.92857143
d1,oos,100,150,atr_expand+horizontal_break_up+strong_close_bull+mtf_adx_rising,22,0.81818182,0.61234568,1.33614370,0.61483393,180.13636364,-0.35000000
d1,discovery,100,150,adx_up3+volatility+horizontal_break_up+cross_group_bull,111,0.90990991,0.65042664,1.39894317,0.84206853,187.66666667,-31.74864865
d1,validation,100,150,adx_up3+volatility+horizontal_break_up+cross_group_bull,24,0.70833333,0.65224535,1.08599216,0.50832306,71.53333333,-94.10833333
d1,oos,100,150,adx_up3+volatility+horizontal_break_up+cross_group_bull,20,0.95000000,0.61234568,1.55141129,0.76386881,110.40000000,-63.00000000
d1,discovery,100,150,sma_stack_bull+atr_expand+strong_close_bull+mtf_di_strong_bull,44,0.90909091,0.65042664,1.39768399,0.78840761,249.02045455,-95.92954545
d1,validation,100,150,sma_stack_bull+atr_expand+strong_close_bull+mtf_di_strong_bull,30,1.00000000,0.65224535,1.53316541,0.88648661,217.22333333,-14.05333333
d1,oos,100,150,sma_stack_bull+atr_expand+strong_close_bull+mtf_di_strong_bull,7,1.00000000,0.61234568,1.63306452,0.64566956,316.11428571,87.82857143
d1,discovery,100,150,trend_bull+adx_up3+atr_expand+structure_bull_transition,33,0.90909091,0.65042664,1.39768399,0.76427394,144.77272727,-132.09393939
d1,validation,100,150,trend_bull+adx_up3+atr_expand+structure_bull_transition,14,0.28571429,0.65224535,0.43804726,0.11721379,75.68571429,-50.56428571
d1,oos,100,150,trend_bull+adx_up3+atr_expand+structure_bull_transition,9,1.00000000,0.61234568,1.63306452,0.70085495,121.76666667,-103.41111111
d1,discovery,100,150,atr_expand+horizontal_break_up+strong_close_bull+cross_target_relative_up,33,0.90909091,0.65042664,1.39768399,0.76427394,240.28787879,-38.26060606
d1,validation,100,150,atr_expand+horizontal_break_up+strong_close_bull+cross_target_relative_up,9,1.00000000,0.65224535,1.53316541,0.70085495,198.97777778,-49.36666667
d1,oos,100,150,atr_expand+horizontal_break_up+strong_close_bull+cross_target_relative_up,5,1.00000000,0.61234568,1.63306452,0.56551754,182.96000000,5.56000000
d1,discovery,100,150,trend_bull+atr_expand+strong_close_bull+mtf_macd_bull,76,0.90789474,0.65042664,1.39584493,0.82187292,208.27631579,-81.51842105
d1,validation,100,150,trend_bull+atr_expand+strong_close_bull+mtf_macd_bull,30,1.00000000,0.65224535,1.53316541,0.88648661,217.22333333,-14.05333333
d1,oos,100,150,trend_bull+atr_expand+strong_close_bull+mtf_macd_bull,10,1.00000000,0.61234568,1.63306452,0.72246720,286.89000000,59.33000000
d1,discovery,100,150,sma_stack_bull+di_strong_bull+atr_expand+strong_close_bull,42,0.90476190,0.65042664,1.39102835,0.77934894,256.17619048,-87.63095238
d1,validation,100,150,sma_stack_bull+di_strong_bull+atr_expand+strong_close_bull,28,1.00000000,0.65224535,1.53316541,0.87935670,220.07857143,-15.51071429
d1,oos,100,150,sma_stack_bull+di_strong_bull+atr_expand+strong_close_bull,7,1.00000000,0.61234568,1.63306452,0.64566956,316.11428571,87.82857143
d1,discovery,100,150,atr_expand+horizontal_break_up+close_near_high+cross_group_return_up,52,0.90384615,0.65042664,1.38962043,0.79390370,157.38653846,-88.69230769
d1,validation,100,150,atr_expand+horizontal_break_up+close_near_high+cross_group_return_up,29,1.00000000,0.65224535,1.53316541,0.88303020,220.21724138,-13.51034483
d1,oos,100,150,atr_expand+horizontal_break_up+close_near_high+cross_group_return_up,13,1.00000000,0.61234568,1.63306452,0.77190463,265.56923077,51.16923077
d1,discovery,100,150,trend_bull+atr_expand+breakout20_up+cross_group_return_up,41,0.90243902,0.65042664,1.38745704,0.77452319,184.44390244,-99.94878049
d1,validation,100,150,trend_bull+atr_expand+breakout20_up+cross_group_return_up,34,0.91176471,0.65224535,1.39788611,0.77039513,191.29411765,-42.76764706
d1,oos,100,150,trend_bull+atr_expand+breakout20_up+cross_group_return_up,16,1.00000000,0.61234568,1.63306452,0.80639232,210.91875000,-13.25000000
d1,discovery,100,150,sma_stack_bull+adx_up3+atr_expand+impulse_bull,30,0.90000000,0.65042664,1.38370715,0.74378917,175.35333333,-127.68000000
d1,validation,100,150,sma_stack_bull+adx_up3+atr_expand+impulse_bull,13,0.38461538,0.65224535,0.58967900,0.17709708,86.74615385,-39.57692308
d1,oos,100,150,sma_stack_bull+adx_up3+atr_expand+impulse_bull,5,1.00000000,0.61234568,1.63306452,0.56551754,124.40000000,-62.96000000
d1,discovery,100,150,price200_bull+atr_expand+breakout20_up+close_near_high,117,0.89743590,0.65042664,1.37976497,0.82925304,162.46324786,-65.95470085
d1,validation,100,150,price200_bull+atr_expand+breakout20_up+close_near_high,37,1.00000000,0.65224535,1.53316541,0.90594217,194.32702703,-11.74054054
d1,oos,100,150,price200_bull+atr_expand+breakout20_up+close_near_high,22,0.81818182,0.61234568,1.33614370,0.61483393,180.13636364,-0.35000000
d1,discovery,100,150,trend_bull+atr_expand+strong_close_bull,78,0.89743590,0.65042664,1.37976497,0.81045560,205.32820513,-80.47820513
d1,validation,100,150,trend_bull+atr_expand+strong_close_bull,30,1.00000000,0.65224535,1.53316541,0.88648661,217.22333333,-14.05333333
d1,oos,100,150,trend_bull+atr_expand+strong_close_bull,10,1.00000000,0.61234568,1.63306452,0.72246720,286.89000000,59.33000000
d1,discovery,100,150,trend_bull+atr_expand+structure_bull_transition+strong_close_bull,68,0.89705882,0.65042664,1.37918523,0.80242089,186.68676471,-78.19264706
d1,validation,100,150,trend_bull+atr_expand+structure_bull_transition+strong_close_bull,27,1.00000000,0.65224535,1.53316541,0.87544497,224.52962963,-11.87037037
d1,oos,100,150,trend_bull+atr_expand+structure_bull_transition+strong_close_bull,10,1.00000000,0.61234568,1.63306452,0.72246720,286.89000000,59.33000000
