timeframe,direction,horizon_bars,base_feature,toolkit_feature,period,samples,hit_rate
h4,bear,1,volatility,structure_bear_transition,disc,8794,0.07709802
h4,bear,1,volatility,structure_bear_transition,val,1833,0.10365521
h4,bear,1,volatility,structure_bear_transition,oos,1322,0.07337368
h4,bear,1,volatility,compression,disc,2149,0.09771987
h4,bear,1,volatility,compression,val,419,0.08591885
h4,bear,1,volatility,compression,oos,382,0.08115183
h4,bear,1,volatility,shape_triangle_proxy,disc,1627,0.07805778
h4,bear,1,volatility,shape_triangle_proxy,val,361,0.06925208
h4,bear,1,volatility,shape_triangle_proxy,oos,319,0.06896552
h4,bear,1,adx_cross25_up,sma20_bear,disc,757,0.07661823
h4,bear,1,adx_cross25_up,sma20_bear,val,187,0.09625668
h4,bear,1,adx_cross25_up,sma20_bear,oos,127,0.07874016
h4,bear,1,adx_cross25_up,sma50_bear,disc,744,0.07795699
h4,bear,1,adx_cross25_up,sma50_bear,val,185,0.09189189
h4,bear,1,adx_cross25_up,sma50_bear,oos,122,0.08196721
h4,bear,1,adx_cross25_up,sma200_bear,disc,647,0.06336940
h4,bear,1,adx_cross25_up,sma200_bear,val,157,0.08280255
h4,bear,1,adx_cross25_up,sma200_bear,oos,99,0.09090909
h4,bear,1,adx_cross25_up,sma_stack_bear,disc,341,0.06158358
h4,bear,1,adx_cross25_up,sma_stack_bear,val,74,0.12162162
h4,bear,1,adx_cross25_up,sma_stack_bear,oos,38,0.05263158
h4,bear,1,adx_cross25_up,ichimoku_bear,disc,649,0.07395994
h4,bear,1,adx_cross25_up,ichimoku_bear,val,153,0.09803922
h4,bear,1,adx_cross25_up,ichimoku_bear,oos,99,0.10101010
h4,bear,1,adx_cross25_up,ichimoku_tk_bear,disc,685,0.07737226
h4,bear,1,adx_cross25_up,ichimoku_tk_bear,val,167,0.09580838
h4,bear,1,adx_cross25_up,ichimoku_tk_bear,oos,106,0.05660377
h4,bear,1,adx_cross25_up,ichimoku_cloud_bear,disc,675,0.06666667
h4,bear,1,adx_cross25_up,ichimoku_cloud_bear,val,153,0.08496732
h4,bear,1,adx_cross25_up,ichimoku_cloud_bear,oos,98,0.03061224
h4,bear,1,adx_cross25_up,span_model_bear,disc,582,0.06872852
h4,bear,1,adx_cross25_up,span_model_bear,val,132,0.10606061
h4,bear,1,adx_cross25_up,span_model_bear,oos,80,0.07500000
h4,bear,1,adx_cross25_up,bb_bear,disc,757,0.07661823
h4,bear,1,adx_cross25_up,bb_bear,val,187,0.09625668
h4,bear,1,adx_cross25_up,bb_bear,oos,127,0.07874016
h4,bear,1,adx_cross25_up,bb_lower,disc,633,0.07740916
h4,bear,1,adx_cross25_up,bb_lower,val,149,0.11409396
h4,bear,1,adx_cross25_up,bb_lower,oos,96,0.10416667
h4,bear,1,adx_cross25_up,superbb_squeeze,disc,107,0.07476636
h4,bear,1,adx_cross25_up,superbb_squeeze,val,30,0.10000000
h4,bear,1,adx_cross25_up,superbb_squeeze,oos,15,0.00000000
h4,bear,1,adx_cross25_up,superbb_expand,disc,908,0.06718062
h4,bear,1,adx_cross25_up,superbb_expand,val,205,0.08292683
h4,bear,1,adx_cross25_up,superbb_expand,oos,161,0.08695652
h4,bear,1,adx_cross25_up,stoch_bear,disc,745,0.06845638
h4,bear,1,adx_cross25_up,stoch_bear,val,171,0.09356725
h4,bear,1,adx_cross25_up,stoch_bear,oos,128,0.08593750
h4,bear,1,adx_cross25_up,stoch_cross_down,disc,337,0.06528190
h4,bear,1,adx_cross25_up,stoch_cross_down,val,72,0.11111111
h4,bear,1,adx_cross25_up,stoch_cross_down,oos,67,0.04477612
h4,bear,1,adx_cross25_up,stoch_fall_down,disc,73,0.08219178
h4,bear,1,adx_cross25_up,stoch_fall_down,val,14,0.07142857
h4,bear,1,adx_cross25_up,stoch_fall_down,oos,18,0.05555556
h4,bear,1,adx_cross25_up,rci_bear,disc,737,0.07327001
h4,bear,1,adx_cross25_up,rci_bear,val,183,0.09836066
h4,bear,1,adx_cross25_up,rci_bear,oos,121,0.07438017
h4,bear,1,adx_cross25_up,rci_strong_bear,disc,383,0.06005222
h4,bear,1,adx_cross25_up,rci_strong_bear,val,84,0.05952381
h4,bear,1,adx_cross25_up,rci_strong_bear,oos,54,0.03703704
h4,bear,1,adx_cross25_up,dmi_adx_bear,disc,766,0.07832898
h4,bear,1,adx_cross25_up,dmi_adx_bear,val,189,0.09523810
h4,bear,1,adx_cross25_up,dmi_adx_bear,oos,132,0.07575758
h4,bear,1,adx_cross25_up,dmi_adx_strong_bear,disc,766,0.07832898
h4,bear,1,adx_cross25_up,dmi_adx_strong_bear,val,189,0.09523810
h4,bear,1,adx_cross25_up,dmi_adx_strong_bear,oos,132,0.07575758
h4,bear,1,adx_cross25_up,fib_below382,disc,786,0.07633588
h4,bear,1,adx_cross25_up,fib_below382,val,193,0.09326425
h4,bear,1,adx_cross25_up,fib_below382,oos,131,0.07633588
h4,bear,1,adx_cross25_up,fib_below500,disc,722,0.07479224
h4,bear,1,adx_cross25_up,fib_below500,val,179,0.08938547
h4,bear,1,adx_cross25_up,fib_below500,oos,117,0.08547009
h4,bear,1,adx_cross25_up,fib_below618,disc,660,0.07272727
h4,bear,1,adx_cross25_up,fib_below618,val,165,0.09090909
h4,bear,1,adx_cross25_up,fib_below618,oos,99,0.10101010
h4,bear,1,adx_cross25_up,fib_time_zone,disc,527,0.09108159
h4,bear,1,adx_cross25_up,fib_time_zone,val,147,0.06802721
h4,bear,1,adx_cross25_up,fib_time_zone,oos,84,0.03571429
h4,bear,1,adx_cross25_up,fib_time_5,disc,298,0.10738255
h4,bear,1,adx_cross25_up,fib_time_5,val,81,0.08641975
h4,bear,1,adx_cross25_up,fib_time_5,oos,55,0.01818182
h4,bear,1,adx_cross25_up,fib_time_8,disc,176,0.09090909
h4,bear,1,adx_cross25_up,fib_time_8,val,57,0.03508772
h4,bear,1,adx_cross25_up,fib_time_8,oos,27,0.07407407
h4,bear,1,adx_cross25_up,fib_time_13,disc,124,0.04838710
h4,bear,1,adx_cross25_up,fib_time_13,val,30,0.16666667
h4,bear,1,adx_cross25_up,fib_time_13,oos,9,0.00000000
h4,bear,1,adx_cross25_up,fib_fan_down,disc,660,0.07272727
h4,bear,1,adx_cross25_up,fib_fan_down,val,165,0.09090909
h4,bear,1,adx_cross25_up,fib_fan_down,oos,99,0.10101010
h4,bear,1,adx_cross25_up,fib_arc_bear,disc,722,0.07479224
h4,bear,1,adx_cross25_up,fib_arc_bear,val,179,0.08938547
h4,bear,1,adx_cross25_up,fib_arc_bear,oos,117,0.08547009
h4,bear,1,adx_cross25_up,trendline_down,disc,734,0.08174387
h4,bear,1,adx_cross25_up,trendline_down,val,186,0.09677419
h4,bear,1,adx_cross25_up,trendline_down,oos,128,0.07812500
h4,bear,1,adx_cross25_up,channel_lower,disc,586,0.07167235
h4,bear,1,adx_cross25_up,channel_lower,val,144,0.11805556
h4,bear,1,adx_cross25_up,channel_lower,oos,79,0.10126582
h4,bear,1,adx_cross25_up,channel_mid_bear,disc,752,0.07446809
h4,bear,1,adx_cross25_up,channel_mid_bear,val,182,0.09890110
h4,bear,1,adx_cross25_up,channel_mid_bear,oos,124,0.08064516
h4,bear,1,adx_cross25_up,channel_breakout_down,disc,223,0.08071749
h4,bear,1,adx_cross25_up,channel_breakout_down,val,54,0.12962963
h4,bear,1,adx_cross25_up,channel_breakout_down,oos,41,0.12195122
h4,bear,1,adx_cross25_up,horizontal_resistance_near,disc,233,0.07725322
h4,bear,1,adx_cross25_up,horizontal_resistance_near,val,64,0.04687500
h4,bear,1,adx_cross25_up,horizontal_resistance_near,oos,38,0.02631579
h4,bear,1,adx_cross25_up,horizontal_support_near,disc,234,0.10256410
h4,bear,1,adx_cross25_up,horizontal_support_near,val,49,0.14285714
h4,bear,1,adx_cross25_up,horizontal_support_near,oos,31,0.16129032
h4,bear,1,adx_cross25_up,horizontal_break_down,disc,157,0.08917197
h4,bear,1,adx_cross25_up,horizontal_break_down,val,39,0.15384615
h4,bear,1,adx_cross25_up,horizontal_break_down,oos,25,0.20000000
h4,bear,1,adx_cross25_up,vertical_session,disc,985,0.07005076
h4,bear,1,adx_cross25_up,vertical_session,val,233,0.06437768
h4,bear,1,adx_cross25_up,vertical_session,oos,155,0.05161290
h4,bear,1,adx_cross25_up,vertical_day_open,disc,223,0.04035874
h4,bear,1,adx_cross25_up,vertical_day_open,val,55,0.12727273
h4,bear,1,adx_cross25_up,vertical_day_open,oos,32,0.06250000
h4,bear,1,adx_cross25_up,rectangle_range,disc,386,0.07253886
h4,bear,1,adx_cross25_up,rectangle_range,val,92,0.04347826
h4,bear,1,adx_cross25_up,rectangle_range,oos,84,0.07142857
h4,bear,1,adx_cross25_up,elliott_wave2_bear,disc,56,0.08928571
h4,bear,1,adx_cross25_up,elliott_wave2_bear,val,9,0.00000000
h4,bear,1,adx_cross25_up,elliott_wave2_bear,oos,15,0.00000000
h4,bear,1,adx_cross25_up,elliott_wave3_bear,disc,158,0.09493671
h4,bear,1,adx_cross25_up,elliott_wave3_bear,val,45,0.08888889
h4,bear,1,adx_cross25_up,elliott_wave3_bear,oos,37,0.13513514
h4,bear,1,adx_cross25_up,elliott_wave4_bear,disc,82,0.07317073
h4,bear,1,adx_cross25_up,elliott_wave4_bear,val,31,0.09677419
h4,bear,1,adx_cross25_up,elliott_wave4_bear,oos,19,0.10526316
h4,bear,1,adx_cross25_up,elliott_wave5_bear,disc,181,0.08287293
h4,bear,1,adx_cross25_up,elliott_wave5_bear,val,49,0.12244898
h4,bear,1,adx_cross25_up,elliott_wave5_bear,oos,33,0.15151515
h4,bear,1,adx_cross25_up,elliott_impulse_bear,disc,212,0.08490566
h4,bear,1,adx_cross25_up,elliott_impulse_bear,val,57,0.12280702
h4,bear,1,adx_cross25_up,elliott_impulse_bear,oos,40,0.12500000
h4,bear,1,adx_cross25_up,elliott_pullback_bear,disc,138,0.07971014
h4,bear,1,adx_cross25_up,elliott_pullback_bear,val,40,0.07500000
h4,bear,1,adx_cross25_up,elliott_pullback_bear,oos,34,0.05882353
h4,bear,1,adx_cross25_up,range_compression,disc,1045,0.06028708
h4,bear,1,adx_cross25_up,range_compression,val,270,0.05925926
h4,bear,1,adx_cross25_up,range_compression,oos,164,0.03658537
h4,bear,1,adx_cross25_up,inside_bar,disc,277,0.04693141
h4,bear,1,adx_cross25_up,inside_bar,val,37,0.05405405
h4,bear,1,adx_cross25_up,inside_bar,oos,49,0.08163265
h4,bear,1,adx_cross25_up,nr7,disc,184,0.02717391
h4,bear,1,adx_cross25_up,nr7,val,43,0.04651163
h4,bear,1,adx_cross25_up,nr7,oos,26,0.11538462
h4,bear,1,adx_cross25_up,nr4,disc,417,0.03357314
h4,bear,1,adx_cross25_up,nr4,val,82,0.03658537
h4,bear,1,adx_cross25_up,nr4,oos,60,0.05000000
h4,bear,1,adx_cross25_up,breakout_down20,disc,223,0.08071749
h4,bear,1,adx_cross25_up,breakout_down20,val,54,0.12962963
h4,bear,1,adx_cross25_up,breakout_down20,oos,41,0.12195122
h4,bear,1,adx_cross25_up,retest_down,disc,223,0.08071749
h4,bear,1,adx_cross25_up,retest_down,val,54,0.12962963
h4,bear,1,adx_cross25_up,retest_down,oos,39,0.12820513
h4,bear,1,adx_cross25_up,engulf_bear,disc,104,0.08653846
h4,bear,1,adx_cross25_up,engulf_bear,val,13,0.23076923
h4,bear,1,adx_cross25_up,engulf_bear,oos,17,0.05882353
h4,bear,1,adx_cross25_up,strong_close_bear,disc,238,0.05882353
h4,bear,1,adx_cross25_up,strong_close_bear,val,56,0.14285714
h4,bear,1,adx_cross25_up,strong_close_bear,oos,44,0.06818182
h4,bear,1,adx_cross25_up,ll20,disc,392,0.07908163
h4,bear,1,adx_cross25_up,ll20,val,99,0.14141414
h4,bear,1,adx_cross25_up,ll20,oos,58,0.10344828
h4,bear,1,adx_cross25_up,structure_bear_transition,disc,528,0.07196970
h4,bear,1,adx_cross25_up,structure_bear_transition,val,105,0.06666667
h4,bear,1,adx_cross25_up,structure_bear_transition,oos,93,0.07526882
h4,bear,1,adx_cross25_up,compression,disc,105,0.11428571
h4,bear,1,adx_cross25_up,compression,val,26,0.11538462
h4,bear,1,adx_cross25_up,compression,oos,15,0.00000000
h4,bear,1,adx_cross25_up,shape_triangle_proxy,disc,98,0.09183673
h4,bear,1,adx_cross25_up,shape_triangle_proxy,val,25,0.08000000
h4,bear,1,adx_cross25_up,shape_triangle_proxy,oos,15,0.00000000
h4,bear,1,rsi_cross45_down,sma20_bear,disc,3833,0.06600574
h4,bear,1,rsi_cross45_down,sma20_bear,val,1008,0.08035714
h4,bear,1,rsi_cross45_down,sma20_bear,oos,607,0.04118616
h4,bear,1,rsi_cross45_down,sma50_bear,disc,3522,0.06672345
h4,bear,1,rsi_cross45_down,sma50_bear,val,907,0.08710033
h4,bear,1,rsi_cross45_down,sma50_bear,oos,558,0.04121864
h4,bear,1,rsi_cross45_down,sma200_bear,disc,2301,0.06388527
h4,bear,1,rsi_cross45_down,sma200_bear,val,510,0.08823529
h4,bear,1,rsi_cross45_down,sma200_bear,oos,322,0.03726708
h4,bear,1,rsi_cross45_down,sma_stack_bear,disc,1174,0.06899489
h4,bear,1,rsi_cross45_down,sma_stack_bear,val,220,0.11363636
h4,bear,1,rsi_cross45_down,sma_stack_bear,oos,148,0.02027027
h4,bear,1,rsi_cross45_down,ichimoku_bear,disc,2397,0.06675010
h4,bear,1,rsi_cross45_down,ichimoku_bear,val,556,0.09532374
h4,bear,1,rsi_cross45_down,ichimoku_bear,oos,338,0.03550296
h4,bear,1,rsi_cross45_down,ichimoku_tk_bear,disc,2257,0.07000443
h4,bear,1,rsi_cross45_down,ichimoku_tk_bear,val,634,0.07886435
h4,bear,1,rsi_cross45_down,ichimoku_tk_bear,oos,359,0.03621170
h4,bear,1,rsi_cross45_down,ichimoku_cloud_bear,disc,1943,0.06176016
h4,bear,1,rsi_cross45_down,ichimoku_cloud_bear,val,435,0.08045977
h4,bear,1,rsi_cross45_down,ichimoku_cloud_bear,oos,260,0.04615385
h4,bear,1,rsi_cross45_down,span_model_bear,disc,1527,0.07269155
h4,bear,1,rsi_cross45_down,span_model_bear,val,376,0.07446809
h4,bear,1,rsi_cross45_down,span_model_bear,oos,215,0.03720930
h4,bear,1,rsi_cross45_down,bb_bear,disc,3833,0.06600574
h4,bear,1,rsi_cross45_down,bb_bear,val,1008,0.08035714
h4,bear,1,rsi_cross45_down,bb_bear,oos,607,0.04118616
h4,bear,1,rsi_cross45_down,bb_lower,disc,1971,0.07001522
h4,bear,1,rsi_cross45_down,bb_lower,val,569,0.06854130
h4,bear,1,rsi_cross45_down,bb_lower,oos,340,0.04705882
h4,bear,1,rsi_cross45_down,superbb_bear,disc,139,0.14388489
h4,bear,1,rsi_cross45_down,superbb_bear,val,28,0.10714286
h4,bear,1,rsi_cross45_down,superbb_bear,oos,36,0.08333333
h4,bear,1,rsi_cross45_down,superbb_squeeze,disc,1251,0.05995204
h4,bear,1,rsi_cross45_down,superbb_squeeze,val,361,0.04986150
h4,bear,1,rsi_cross45_down,superbb_squeeze,oos,198,0.04040404
h4,bear,1,rsi_cross45_down,superbb_expand,disc,494,0.09311741
h4,bear,1,rsi_cross45_down,superbb_expand,val,117,0.09401709
h4,bear,1,rsi_cross45_down,superbb_expand,oos,106,0.06603774
h4,bear,1,rsi_cross45_down,stoch_bear,disc,3659,0.06750478
h4,bear,1,rsi_cross45_down,stoch_bear,val,963,0.08307373
h4,bear,1,rsi_cross45_down,stoch_bear,oos,585,0.04273504
h4,bear,1,rsi_cross45_down,stoch_cross_down,disc,1742,0.06888634
h4,bear,1,rsi_cross45_down,stoch_cross_down,val,451,0.09756098
h4,bear,1,rsi_cross45_down,stoch_cross_down,oos,248,0.03629032
h4,bear,1,rsi_cross45_down,stoch_fall_down,disc,293,0.11604096
h4,bear,1,rsi_cross45_down,stoch_fall_down,val,53,0.11320755
h4,bear,1,rsi_cross45_down,stoch_fall_down,oos,40,0.00000000
h4,bear,1,rsi_cross45_down,rci_bear,disc,2494,0.06214916
h4,bear,1,rsi_cross45_down,rci_bear,val,694,0.08357349
h4,bear,1,rsi_cross45_down,rci_bear,oos,388,0.03865979
h4,bear,1,rsi_cross45_down,rci_strong_bear,disc,334,0.06886228
h4,bear,1,rsi_cross45_down,rci_strong_bear,val,99,0.09090909
h4,bear,1,rsi_cross45_down,rci_strong_bear,oos,44,0.00000000
h4,bear,1,rsi_cross45_down,rci_cross_down,disc,418,0.08612440
h4,bear,1,rsi_cross45_down,rci_cross_down,val,104,0.07692308
h4,bear,1,rsi_cross45_down,rci_cross_down,oos,59,0.03389831
h4,bear,1,rsi_cross45_down,dmi_adx_bear,disc,989,0.07987867
h4,bear,1,rsi_cross45_down,dmi_adx_bear,val,247,0.09716599
h4,bear,1,rsi_cross45_down,dmi_adx_bear,oos,177,0.04519774
h4,bear,1,rsi_cross45_down,dmi_adx_strong_bear,disc,1616,0.08106436
h4,bear,1,rsi_cross45_down,dmi_adx_strong_bear,val,471,0.08917197
h4,bear,1,rsi_cross45_down,dmi_adx_strong_bear,oos,318,0.05660377
h4,bear,1,rsi_cross45_down,fib_below382,disc,3742,0.06467130
h4,bear,1,rsi_cross45_down,fib_below382,val,969,0.08152735
h4,bear,1,rsi_cross45_down,fib_below382,oos,577,0.03812825
h4,bear,1,rsi_cross45_down,fib_below500,disc,3218,0.06712244
h4,bear,1,rsi_cross45_down,fib_below500,val,816,0.08823529
h4,bear,1,rsi_cross45_down,fib_below500,oos,493,0.03853955
h4,bear,1,rsi_cross45_down,fib_below618,disc,2599,0.06694883
h4,bear,1,rsi_cross45_down,fib_below618,val,625,0.09120000
h4,bear,1,rsi_cross45_down,fib_below618,oos,371,0.03504043
h4,bear,1,rsi_cross45_down,fib_time_zone,disc,1373,0.06773489
h4,bear,1,rsi_cross45_down,fib_time_zone,val,357,0.08123249
h4,bear,1,rsi_cross45_down,fib_time_zone,oos,237,0.02109705
h4,bear,1,rsi_cross45_down,fib_time_5,disc,763,0.06159895
h4,bear,1,rsi_cross45_down,fib_time_5,val,204,0.07352941
h4,bear,1,rsi_cross45_down,fib_time_5,oos,143,0.02097902
h4,bear,1,rsi_cross45_down,fib_time_8,disc,491,0.05498982
h4,bear,1,rsi_cross45_down,fib_time_8,val,122,0.08196721
h4,bear,1,rsi_cross45_down,fib_time_8,oos,80,0.02500000
h4,bear,1,rsi_cross45_down,fib_time_13,disc,299,0.08695652
h4,bear,1,rsi_cross45_down,fib_time_13,val,79,0.07594937
h4,bear,1,rsi_cross45_down,fib_time_13,oos,46,0.00000000
h4,bear,1,rsi_cross45_down,fib_fan_down,disc,2599,0.06694883
h4,bear,1,rsi_cross45_down,fib_fan_down,val,625,0.09120000
h4,bear,1,rsi_cross45_down,fib_fan_down,oos,371,0.03504043
h4,bear,1,rsi_cross45_down,fib_arc_bear,disc,3218,0.06712244
h4,bear,1,rsi_cross45_down,fib_arc_bear,val,816,0.08823529
h4,bear,1,rsi_cross45_down,fib_arc_bear,oos,493,0.03853955
h4,bear,1,rsi_cross45_down,trendline_down,disc,2463,0.06496143
h4,bear,1,rsi_cross45_down,trendline_down,val,703,0.07965861
h4,bear,1,rsi_cross45_down,trendline_down,oos,385,0.04415584
h4,bear,1,rsi_cross45_down,channel_lower,disc,1695,0.07197640
h4,bear,1,rsi_cross45_down,channel_lower,val,456,0.08114035
h4,bear,1,rsi_cross45_down,channel_lower,oos,267,0.05992509
h4,bear,1,rsi_cross45_down,channel_mid_bear,disc,3750,0.06586667
h4,bear,1,rsi_cross45_down,channel_mid_bear,val,982,0.08044807
h4,bear,1,rsi_cross45_down,channel_mid_bear,oos,589,0.04244482
h4,bear,1,rsi_cross45_down,channel_breakout_down,disc,567,0.08289242
h4,bear,1,rsi_cross45_down,channel_breakout_down,val,144,0.06250000
h4,bear,1,rsi_cross45_down,channel_breakout_down,oos,102,0.08823529
h4,bear,1,rsi_cross45_down,horizontal_support_near,disc,199,0.11557789
h4,bear,1,rsi_cross45_down,horizontal_support_near,val,40,0.10000000
h4,bear,1,rsi_cross45_down,horizontal_support_near,oos,26,0.07692308
h4,bear,1,rsi_cross45_down,horizontal_break_down,disc,140,0.15000000
h4,bear,1,rsi_cross45_down,horizontal_break_down,val,27,0.07407407
h4,bear,1,rsi_cross45_down,horizontal_break_down,oos,19,0.10526316
h4,bear,1,rsi_cross45_down,vertical_session,disc,2954,0.06702776
h4,bear,1,rsi_cross45_down,vertical_session,val,740,0.07297297
h4,bear,1,rsi_cross45_down,vertical_session,oos,444,0.04954955
h4,bear,1,rsi_cross45_down,vertical_day_open,disc,626,0.05910543
h4,bear,1,rsi_cross45_down,vertical_day_open,val,178,0.06179775
h4,bear,1,rsi_cross45_down,vertical_day_open,oos,96,0.04166667
h4,bear,1,rsi_cross45_down,vertical_week_open,disc,142,0.07746479
h4,bear,1,rsi_cross45_down,vertical_week_open,val,35,0.00000000
h4,bear,1,rsi_cross45_down,vertical_week_open,oos,18,0.00000000
h4,bear,1,rsi_cross45_down,rectangle_range,disc,2240,0.06026786
h4,bear,1,rsi_cross45_down,rectangle_range,val,580,0.07241379
h4,bear,1,rsi_cross45_down,rectangle_range,oos,347,0.02881844
h4,bear,1,rsi_cross45_down,ellipse_compression,disc,73,0.13698630
h4,bear,1,rsi_cross45_down,ellipse_compression,val,24,0.08333333
h4,bear,1,rsi_cross45_down,ellipse_compression,oos,22,0.00000000
h4,bear,1,rsi_cross45_down,elliott_wave2_bear,disc,195,0.04615385
h4,bear,1,rsi_cross45_down,elliott_wave2_bear,val,57,0.10526316
h4,bear,1,rsi_cross45_down,elliott_wave2_bear,oos,34,0.02941176
h4,bear,1,rsi_cross45_down,elliott_wave3_bear,disc,902,0.06762749
h4,bear,1,rsi_cross45_down,elliott_wave3_bear,val,234,0.08547009
h4,bear,1,rsi_cross45_down,elliott_wave3_bear,oos,177,0.05649718
h4,bear,1,rsi_cross45_down,elliott_wave4_bear,disc,292,0.05479452
h4,bear,1,rsi_cross45_down,elliott_wave4_bear,val,79,0.05063291
h4,bear,1,rsi_cross45_down,elliott_wave4_bear,oos,56,0.05357143
h4,bear,1,rsi_cross45_down,elliott_wave5_bear,disc,839,0.07151371
h4,bear,1,rsi_cross45_down,elliott_wave5_bear,val,207,0.06280193
h4,bear,1,rsi_cross45_down,elliott_wave5_bear,oos,139,0.05035971
h4,bear,1,rsi_cross45_down,elliott_impulse_bear,disc,1233,0.06893755
h4,bear,1,rsi_cross45_down,elliott_impulse_bear,val,308,0.07467532
h4,bear,1,rsi_cross45_down,elliott_impulse_bear,oos,218,0.05504587
h4,bear,1,rsi_cross45_down,elliott_pullback_bear,disc,487,0.05133470
h4,bear,1,rsi_cross45_down,elliott_pullback_bear,val,136,0.07352941
h4,bear,1,rsi_cross45_down,elliott_pullback_bear,oos,90,0.04444444
h4,bear,1,rsi_cross45_down,range_compression,disc,3238,0.06701668
h4,bear,1,rsi_cross45_down,range_compression,val,839,0.08104887
h4,bear,1,rsi_cross45_down,range_compression,oos,506,0.03754941
h4,bear,1,rsi_cross45_down,range_tight,disc,497,0.06438632
h4,bear,1,rsi_cross45_down,range_tight,val,177,0.05649718
h4,bear,1,rsi_cross45_down,range_tight,oos,106,0.05660377
h4,bear,1,rsi_cross45_down,inside_bar,disc,344,0.02906977
h4,bear,1,rsi_cross45_down,inside_bar,val,77,0.02597403
h4,bear,1,rsi_cross45_down,inside_bar,oos,50,0.02000000
h4,bear,1,rsi_cross45_down,inside_2,disc,53,0.03773585
h4,bear,1,rsi_cross45_down,inside_2,val,5,0.00000000
h4,bear,1,rsi_cross45_down,inside_2,oos,6,0.00000000
h4,bear,1,rsi_cross45_down,nr7,disc,156,0.03205128
h4,bear,1,rsi_cross45_down,nr7,val,46,0.08695652
h4,bear,1,rsi_cross45_down,nr7,oos,25,0.00000000
h4,bear,1,rsi_cross45_down,nr4,disc,419,0.02147971
h4,bear,1,rsi_cross45_down,nr4,val,114,0.05263158
h4,bear,1,rsi_cross45_down,nr4,oos,59,0.01694915
h4,bear,1,rsi_cross45_down,breakout_down20,disc,567,0.08289242
h4,bear,1,rsi_cross45_down,breakout_down20,val,144,0.06250000
h4,bear,1,rsi_cross45_down,breakout_down20,oos,102,0.08823529
h4,bear,1,rsi_cross45_down,retest_down,disc,567,0.08289242
h4,bear,1,rsi_cross45_down,retest_down,val,144,0.06250000
