timeframe,period,from_target,to_target,conditions,samples,exit_precision,unconditional_exit_precision,lift,wilson95_lower,target_capture_pips_mean,future_mfe_pips_mean,future_mae_pips_mean,bars_after_target_mean
h4,validation,150,200,rsi_down3+price20_cross_down+atr_expand,5,1.00000000,0.67309547,1.48567335,0.56551754,-116.40000000,15.10000000,-59.00000000,1.00000000
h4,oos,150,200,rsi_down3+price20_cross_down+atr_expand,10,1.00000000,0.75422139,1.32587065,0.72246720,-163.12000000,64.98000000,-3.29000000,1.00000000
h4,discovery,150,200,di_spread_down3+price20_cross_down+volatility,32,1.00000000,0.68218830,1.46587094,0.89282080,-245.86562500,97.68437500,-53.72187500,1.03125000
h4,validation,150,200,di_spread_down3+price20_cross_down+volatility,2,1.00000000,0.67309547,1.48567335,0.34238023,-149.75000000,74.55000000,-38.60000000,1.00000000
h4,oos,150,200,di_spread_down3+price20_cross_down+volatility,6,1.00000000,0.75422139,1.32587065,0.60966571,-176.18333333,73.63333333,-43.25000000,1.00000000
h4,discovery,150,200,rsi_down3+ema20_slope_down3+mtf_adx_rising,31,1.00000000,0.68218830,1.46587094,0.88974460,-241.55806452,122.65483871,-110.78709677,1.03225806
h4,validation,150,200,rsi_down3+ema20_slope_down3+mtf_adx_rising,9,1.00000000,0.67309547,1.48567335,0.70085495,-258.22222222,180.63333333,-87.12222222,1.00000000
h4,oos,150,200,rsi_down3+ema20_slope_down3+mtf_adx_rising,5,0.80000000,0.75422139,1.06069652,0.37553463,-173.42000000,93.78000000,-27.82000000,1.00000000
h4,discovery,150,200,di_spread_down3+close_near_low+atr_expand,31,1.00000000,0.68218830,1.46587094,0.88974460,-239.05806452,49.35806452,-82.17419355,1.00000000
h4,validation,150,200,di_spread_down3+close_near_low+atr_expand,24,1.00000000,0.67309547,1.48567335,0.86202380,-197.66250000,86.42500000,-106.48333333,1.00000000
h4,oos,150,200,di_spread_down3+close_near_low+atr_expand,10,1.00000000,0.75422139,1.32587065,0.72246720,-81.52000000,50.42000000,-18.35000000,1.00000000
h4,discovery,150,200,di_spread_down3+close_near_low+mtf_trend_bull,30,1.00000000,0.68218830,1.46587094,0.88648661,-153.36666667,74.04000000,-71.38333333,1.06666667
h4,validation,150,200,di_spread_down3+close_near_low+mtf_trend_bull,9,1.00000000,0.67309547,1.48567335,0.70085495,-80.94444444,70.20000000,-18.78888889,1.00000000
h4,oos,150,200,di_spread_down3+close_near_low+mtf_trend_bull,2,1.00000000,0.75422139,1.32587065,0.34238023,-52.55000000,31.55000000,-31.80000000,1.00000000
h4,discovery,150,200,di_spread_down3+mtf_adx_rising+atr_expand,65,0.98461538,0.68218830,1.44331908,0.91786715,-212.15230769,92.33538462,-90.25076923,1.03076923
h4,validation,150,200,di_spread_down3+mtf_adx_rising+atr_expand,19,1.00000000,0.67309547,1.48567335,0.83182078,-180.30000000,89.30000000,-126.42631579,1.00000000
h4,oos,150,200,di_spread_down3+mtf_adx_rising+atr_expand,14,0.92857143,0.75422139,1.23116560,0.68531296,-121.14285714,68.37857143,-206.28571429,1.00000000
h4,discovery,150,200,rsi_down3+price20_cross_down,60,0.98333333,0.68218830,1.44143976,0.91144870,-186.51166667,82.53666667,-59.89333333,1.13333333
h4,validation,150,200,rsi_down3+price20_cross_down,11,1.00000000,0.67309547,1.48567335,0.74116703,-119.66363636,37.96363636,-48.13636364,1.00000000
h4,oos,150,200,rsi_down3+price20_cross_down,14,1.00000000,0.75422139,1.32587065,0.78468920,-139.34285714,60.96428571,-24.47142857,1.00000000
h4,discovery,150,200,rsi_down3+price20_cross_down+pullback_bull,55,0.98181818,0.68218830,1.43921874,0.90394224,-171.58727273,81.25090909,-58.31636364,1.14545455
h4,validation,150,200,rsi_down3+price20_cross_down+pullback_bull,10,1.00000000,0.67309547,1.48567335,0.72246720,-112.83000000,32.94000000,-51.74000000,1.00000000
h4,oos,150,200,rsi_down3+price20_cross_down+pullback_bull,14,1.00000000,0.75422139,1.32587065,0.78468920,-139.34285714,60.96428571,-24.47142857,1.00000000
h4,discovery,150,200,rsi_down3+structure_lh+atr_expand,153,0.98039216,0.68218830,1.43712838,0.94394267,-178.34967320,73.05359477,-72.54901961,1.00653595
h4,validation,150,200,rsi_down3+structure_lh+atr_expand,34,1.00000000,0.67309547,1.48567335,0.89848545,-168.30000000,65.67352941,-105.09705882,1.00000000
h4,oos,150,200,rsi_down3+structure_lh+atr_expand,28,0.96428571,0.75422139,1.27851812,0.82287802,-110.69642857,53.83928571,-75.41071429,1.00000000
h4,discovery,150,200,rsi_down3+price20_cross_down+range_compression,49,0.97959184,0.68218830,1.43595521,0.89306478,-180.14489796,81.69591837,-60.36122449,1.16326531
h4,validation,150,200,rsi_down3+price20_cross_down+range_compression,11,1.00000000,0.67309547,1.48567335,0.74116703,-119.66363636,37.96363636,-48.13636364,1.00000000
h4,oos,150,200,rsi_down3+price20_cross_down+range_compression,7,1.00000000,0.75422139,1.32587065,0.64566956,-158.91428571,68.00000000,-44.27142857,1.00000000
h4,discovery,150,200,rsi_down3+price20_cross_down+volatility,48,0.97916667,0.68218830,1.43533197,0.89100782,-207.41041667,84.21666667,-63.94791667,1.10416667
h4,validation,150,200,rsi_down3+price20_cross_down+volatility,2,1.00000000,0.67309547,1.48567335,0.34238023,-149.75000000,74.55000000,-38.60000000,1.00000000
h4,oos,150,200,rsi_down3+price20_cross_down+volatility,13,1.00000000,0.75422139,1.32587065,0.77190463,-143.43076923,58.67692308,-24.80769231,1.00000000
h4,discovery,150,200,price20_cross_down+mtf_adx_rising+volatility,47,0.97872340,0.68218830,1.43468220,0.88887019,-176.30851064,85.74042553,-59.59574468,1.04255319
h4,validation,150,200,price20_cross_down+mtf_adx_rising+volatility,12,0.91666667,0.67309547,1.36186724,0.64612009,-55.38333333,36.65833333,-105.60000000,1.33333333
h4,oos,150,200,price20_cross_down+mtf_adx_rising+volatility,4,1.00000000,0.75422139,1.32587065,0.51010916,-219.75000000,90.75000000,-5.07500000,1.00000000
h4,discovery,150,200,di_spread_down3+close_near_low+mtf_di_strong_bull,36,0.97222222,0.68218830,1.42515231,0.85830281,-114.24166667,67.47500000,-54.61111111,1.33333333
h4,validation,150,200,di_spread_down3+close_near_low+mtf_di_strong_bull,28,0.96428571,0.67309547,1.43261359,0.82287802,-147.76785714,88.69285714,-91.17500000,1.00000000
h4,oos,150,200,di_spread_down3+close_near_low+mtf_di_strong_bull,2,1.00000000,0.75422139,1.32587065,0.34238023,-52.55000000,31.55000000,-31.80000000,1.00000000
h4,discovery,150,200,macd_accel_down+ema20_slope_down3+mtf_di_strong_bull,35,0.97142857,0.68218830,1.42398892,0.85466913,-232.74285714,111.37714286,-104.44857143,1.00000000
h4,validation,150,200,macd_accel_down+ema20_slope_down3+mtf_di_strong_bull,12,1.00000000,0.67309547,1.48567335,0.75750599,-227.78333333,153.00833333,-96.51666667,1.00000000
h4,oos,150,200,macd_accel_down+ema20_slope_down3+mtf_di_strong_bull,1,0.00000000,0.75422139,0.00000000,0.00000000,11.90000000,105.90000000,-118.80000000,1.00000000
h4,discovery,150,200,rsi_down3+mtf_adx_rising+atr_expand,99,0.96969697,0.68218830,1.42145061,0.91466320,-190.31212121,83.85454545,-71.37777778,1.02020202
h4,validation,150,200,rsi_down3+mtf_adx_rising+atr_expand,28,1.00000000,0.67309547,1.48567335,0.87935670,-154.63571429,65.54642857,-110.27857143,1.00000000
h4,oos,150,200,rsi_down3+mtf_adx_rising+atr_expand,12,0.91666667,0.75422139,1.21538143,0.64612009,-127.67500000,59.70833333,-159.61666667,1.00000000
h4,discovery,150,200,rsi_down3+range_compression+atr_expand,98,0.96938776,0.68218830,1.42099734,0.91382980,-124.91428571,57.87551020,-60.25102041,1.03061224
h4,validation,150,200,rsi_down3+range_compression+atr_expand,8,1.00000000,0.67309547,1.48567335,0.67559244,-102.36250000,15.95000000,-67.20000000,1.00000000
h4,oos,150,200,rsi_down3+range_compression+atr_expand,14,1.00000000,0.75422139,1.32587065,0.78468920,-126.83571429,52.22857143,-134.73571429,1.00000000
h4,discovery,150,200,rsi_down3+structure_lh+mtf_adx_rising,193,0.96891192,0.68218830,1.42029983,0.93384601,-126.95958549,70.23264249,-61.63419689,1.07253886
h4,validation,150,200,rsi_down3+structure_lh+mtf_adx_rising,47,0.97872340,0.67309547,1.45406328,0.88887019,-117.57446809,60.95957447,-84.70212766,1.00000000
h4,oos,150,200,rsi_down3+structure_lh+mtf_adx_rising,24,0.95833333,0.75422139,1.27062604,0.79758194,-91.75000000,48.26666667,-100.04583333,1.00000000
h4,discovery,150,200,rsi_down3+structure_lh+volatility,190,0.96842105,0.68218830,1.41958028,0.93282789,-156.74368421,70.09684211,-68.30421053,1.11578947
h4,validation,150,200,rsi_down3+structure_lh+volatility,30,0.96666667,0.67309547,1.43615091,0.83329609,-166.10666667,90.12666667,-87.62333333,1.00000000
h4,oos,150,200,rsi_down3+structure_lh+volatility,37,0.97297297,0.75422139,1.29003630,0.86175930,-98.79729730,48.89189189,-73.57567568,1.00000000
h4,discovery,150,200,di_spread_down3+structure_lh+atr_expand,92,0.96739130,0.68218830,1.41807080,0.90846640,-215.02500000,81.78804348,-84.39130435,1.00000000
h4,validation,150,200,di_spread_down3+structure_lh+atr_expand,24,1.00000000,0.67309547,1.48567335,0.86202380,-197.66250000,86.42500000,-106.48333333,1.00000000
h4,oos,150,200,di_spread_down3+structure_lh+atr_expand,24,0.95833333,0.75422139,1.27062604,0.79758194,-104.63333333,60.89583333,-127.97916667,1.00000000
h4,discovery,150,200,macd_accel_down+price20_cross_down+mtf_di_strong_bull,30,0.96666667,0.68218830,1.41700858,0.83329609,-256.95666667,107.17666667,-51.81333333,1.00000000
h4,validation,150,200,macd_accel_down+price20_cross_down+mtf_di_strong_bull,11,1.00000000,0.67309547,1.48567335,0.74116703,-118.25454545,46.20000000,-74.73636364,1.00000000
h4,oos,150,200,macd_accel_down+price20_cross_down+mtf_di_strong_bull,3,1.00000000,0.75422139,1.32587065,0.43850297,-88.10000000,56.50000000,-86.43333333,1.00000000
h4,discovery,150,200,rsi_down3+ema20_slope_down3+volatility,59,0.96610169,0.68218830,1.41618040,0.88456429,-247.08474576,88.20847458,-114.05084746,1.01694915
h4,validation,150,200,rsi_down3+ema20_slope_down3+volatility,15,1.00000000,0.67309547,1.48567335,0.79611670,-255.34666667,139.42666667,-63.31333333,1.00000000
h4,oos,150,200,rsi_down3+ema20_slope_down3+volatility,5,0.80000000,0.75422139,1.06069652,0.37553463,-173.42000000,93.78000000,-27.82000000,1.00000000
h4,discovery,150,200,rsi_down3+mtf_adx_rising+volatility,144,0.96527778,0.68218830,1.41497265,0.92129708,-146.74305556,74.37569444,-65.41041667,1.10416667
h4,validation,150,200,rsi_down3+mtf_adx_rising+volatility,16,0.93750000,0.67309547,1.39281877,0.71671262,-183.26875000,128.37500000,-85.98125000,1.00000000
h4,oos,150,200,rsi_down3+mtf_adx_rising+volatility,17,0.94117647,0.75422139,1.24787826,0.73017969,-106.44117647,52.38823529,-129.84705882,1.00000000
h4,discovery,150,200,rsi_down3+atr_expand,171,0.96491228,0.68218830,1.41443688,0.92557369,-171.23918129,68.91754386,-74.51988304,1.01754386
h4,validation,150,200,rsi_down3+atr_expand,36,1.00000000,0.67309547,1.48567335,0.90358137,-161.77222222,63.51944444,-103.08611111,1.00000000
h4,oos,150,200,rsi_down3+atr_expand,28,0.96428571,0.75422139,1.27851812,0.82287802,-110.69642857,53.83928571,-75.41071429,1.00000000
h4,discovery,150,200,price20_cross_down+close_near_low+volatility,57,0.96491228,0.68218830,1.41443688,0.88079219,-150.08421053,64.82280702,-87.25789474,1.01754386
h4,validation,150,200,price20_cross_down+close_near_low+volatility,9,1.00000000,0.67309547,1.48567335,0.70085495,-90.71111111,33.10000000,-110.00000000,1.44444444
h4,oos,150,200,price20_cross_down+close_near_low+volatility,0,,0.75422139,,,,,,
h4,discovery,150,200,price20_cross_down+structure_lh+mtf_adx_rising,56,0.96428571,0.68218830,1.41351841,0.87881220,-165.35000000,83.68035714,-89.51428571,1.01785714
h4,validation,150,200,price20_cross_down+structure_lh+mtf_adx_rising,21,0.85714286,0.67309547,1.27343430,0.65363940,-77.68095238,47.07619048,-80.51428571,1.19047619
h4,oos,150,200,price20_cross_down+structure_lh+mtf_adx_rising,4,1.00000000,0.75422139,1.32587065,0.51010916,-219.75000000,90.75000000,-5.07500000,1.00000000
h4,discovery,150,200,di_spread_down3+atr_expand,102,0.96078431,0.68218830,1.40838581,0.90347486,-208.23529412,78.62058824,-89.16470588,1.01960784
h4,validation,150,200,di_spread_down3+atr_expand,25,1.00000000,0.67309547,1.48567335,0.86680775,-191.47600000,84.88400000,-104.04000000,1.00000000
h4,oos,150,200,di_spread_down3+atr_expand,24,0.95833333,0.75422139,1.27062604,0.79758194,-104.63333333,60.89583333,-127.97916667,1.00000000
h4,discovery,150,200,macd_accel_down+price20_cross_down+volatility,73,0.95890411,0.68218830,1.40562967,0.88599908,-183.53561644,84.80410959,-71.60821918,1.08219178
h4,validation,150,200,macd_accel_down+price20_cross_down+volatility,14,0.85714286,0.67309547,1.27343430,0.60058621,-91.62142857,57.00000000,-114.78571429,1.28571429
h4,oos,150,200,macd_accel_down+price20_cross_down+volatility,13,1.00000000,0.75422139,1.32587065,0.77190463,-143.43076923,58.67692308,-24.80769231,1.00000000
h4,discovery,150,200,macd_accel_down+price20_cross_down+mtf_adx_rising,48,0.95833333,0.68218830,1.40479299,0.86024344,-183.00625000,84.56666667,-83.57083333,1.04166667
h4,validation,150,200,macd_accel_down+price20_cross_down+mtf_adx_rising,15,0.86666667,0.67309547,1.28758357,0.62118017,-95.81333333,51.28666667,-85.52666667,1.13333333
h4,oos,150,200,macd_accel_down+price20_cross_down+mtf_adx_rising,4,1.00000000,0.75422139,1.32587065,0.51010916,-219.75000000,90.75000000,-5.07500000,1.00000000
h4,discovery,150,200,price20_cross_down+strong_close_bear+volatility,48,0.95833333,0.68218830,1.40479299,0.86024344,-157.46875000,63.54583333,-91.54375000,1.00000000
h4,validation,150,200,price20_cross_down+strong_close_bear+volatility,9,1.00000000,0.67309547,1.48567335,0.70085495,-90.71111111,33.10000000,-110.00000000,1.44444444
h4,oos,150,200,price20_cross_down+strong_close_bear+volatility,0,,0.75422139,,,,,,
h4,discovery,150,200,rsi_down3+close_near_low+atr_expand,70,0.95714286,0.68218830,1.40304790,0.88140331,-169.81714286,50.18571429,-72.28428571,1.00000000
h4,validation,150,200,rsi_down3+close_near_low+atr_expand,28,1.00000000,0.67309547,1.48567335,0.87935670,-179.30357143,75.61071429,-115.01785714,1.00000000
h4,oos,150,200,rsi_down3+close_near_low+atr_expand,11,1.00000000,0.75422139,1.32587065,0.74116703,-80.03636364,47.40000000,-19.16363636,1.00000000
h4,discovery,150,200,ema20_slope_down3+mtf_di_strong_bull+volatility,44,0.95454545,0.68218830,1.39924045,0.84865002,-207.06136364,110.55227273,-105.80227273,1.00000000
h4,validation,150,200,ema20_slope_down3+mtf_di_strong_bull+volatility,17,1.00000000,0.67309547,1.48567335,0.81568186,-197.40000000,111.03529412,-78.04117647,1.00000000
h4,oos,150,200,ema20_slope_down3+mtf_di_strong_bull+volatility,2,0.50000000,0.75422139,0.66293532,0.09453121,-35.50000000,75.55000000,-94.45000000,1.00000000
h4,discovery,150,200,rsi_down3+ema20_slope_down3,63,0.95238095,0.68218830,1.39606757,0.86909032,-240.81587302,92.36984127,-112.05396825,1.01587302
h4,validation,150,200,rsi_down3+ema20_slope_down3,15,1.00000000,0.67309547,1.48567335,0.79611670,-255.34666667,139.42666667,-63.31333333,1.00000000
h4,oos,150,200,rsi_down3+ema20_slope_down3,5,0.80000000,0.75422139,1.06069652,0.37553463,-173.42000000,93.78000000,-27.82000000,1.00000000
h4,discovery,150,200,price20_cross_down+structure_lh+mtf_trend_bull,62,0.95161290,0.68218830,1.39494170,0.86711962,-164.57580645,83.30483871,-88.30967742,1.00000000
h4,validation,150,200,price20_cross_down+structure_lh+mtf_trend_bull,16,0.93750000,0.67309547,1.39281877,0.71671262,-99.01250000,43.28750000,-75.48750000,1.06250000
h4,oos,150,200,price20_cross_down+structure_lh+mtf_trend_bull,13,1.00000000,0.75422139,1.32587065,0.77190463,-145.80769231,63.02307692,-22.47692308,1.00000000
h4,discovery,150,200,di_spread_down3+mtf_di_strong_bull+atr_expand,61,0.95081967,0.68218830,1.39377893,0.86508872,-209.59344262,103.48524590,-91.48524590,1.03278689
h4,validation,150,200,di_spread_down3+mtf_di_strong_bull+atr_expand,20,1.00000000,0.67309547,1.48567335,0.83887484,-173.43500000,87.23000000,-122.37500000,1.00000000
h4,oos,150,200,di_spread_down3+mtf_di_strong_bull+atr_expand,10,0.90000000,0.75422139,1.19328358,0.59584997,-81.70000000,59.43000000,-286.77000000,1.00000000
h4,discovery,150,200,price20_cross_down+structure_lh+volatility,80,0.95000000,0.68218830,1.39257740,0.87837724,-157.59875000,82.59750000,-72.83750000,1.06250000
h4,validation,150,200,price20_cross_down+structure_lh+volatility,20,0.85000000,0.67309547,1.26282235,0.63958114,-73.84000000,50.86500000,-100.74500000,1.30000000
h4,oos,150,200,price20_cross_down+structure_lh+volatility,13,1.00000000,0.75422139,1.32587065,0.77190463,-143.43076923,58.67692308,-24.80769231,1.00000000
h4,discovery,150,200,rsi_down3+mtf_adx_rising,218,0.94954128,0.68218830,1.39190498,0.91191965,-119.11513761,67.17844037,-62.55550459,1.07798165
h4,validation,150,200,rsi_down3+mtf_adx_rising,48,0.97916667,0.67309547,1.45472182,0.89100782,-116.34583333,59.81250000,-84.86250000,1.00000000
h4,oos,150,200,rsi_down3+mtf_adx_rising,24,0.95833333,0.75422139,1.27062604,0.79758194,-91.75000000,48.26666667,-100.04583333,1.00000000
h4,discovery,150,200,rsi_down3+close_near_low+mtf_di_strong_bull,99,0.94949495,0.68218830,1.39183706,0.88717297,-94.62424242,55.41212121,-61.10303030,1.13131313
h4,validation,150,200,rsi_down3+close_near_low+mtf_di_strong_bull,38,0.97368421,0.67309547,1.44657669,0.86505124,-125.48947368,68.81052632,-88.82631579,1.00000000
h4,oos,150,200,rsi_down3+close_near_low+mtf_di_strong_bull,15,1.00000000,0.75422139,1.32587065,0.79611670,-61.97333333,33.90666667,-47.28666667,1.00000000
h4,discovery,150,200,rsi_down3+close_near_low+volatility,98,0.94897959,0.68218830,1.39108161,0.88607548,-138.65102041,57.00714286,-66.11122449,1.12244898
h4,validation,150,200,rsi_down3+close_near_low+volatility,25,0.96000000,0.67309547,1.42624642,0.80455936,-183.84400000,104.17200000,-85.96800000,1.00000000
h4,oos,150,200,rsi_down3+close_near_low+volatility,16,1.00000000,0.75422139,1.32587065,0.80639232,-72.47500000,41.60000000,-28.91875000,1.00000000
h4,discovery,150,200,rsi_down3+mtf_di_strong_bull+volatility,156,0.94871795,0.68218830,1.39069807,0.90207938,-136.01794872,72.57243590,-64.91410256,1.12179487
h4,validation,150,200,rsi_down3+mtf_di_strong_bull+volatility,19,0.94736842,0.67309547,1.40748002,0.75361269,-170.32105263,117.57368421,-77.68421053,1.00000000
h4,oos,150,200,rsi_down3+mtf_di_strong_bull+volatility,16,0.93750000,0.75422139,1.24300373,0.71671262,-72.11250000,38.80000000,-153.46875000,1.00000000
h4,discovery,150,200,rsi_down3+close_near_low+mtf_trend_bull,78,0.94871795,0.68218830,1.39069807,0.87543323,-108.07692308,60.48461538,-66.04358974,1.02564103
h4,validation,150,200,rsi_down3+close_near_low+mtf_trend_bull,19,1.00000000,0.67309547,1.48567335,0.83182078,-67.71052632,51.28947368,-37.35263158,1.15789474
h4,oos,150,200,rsi_down3+close_near_low+mtf_trend_bull,22,0.90909091,0.75422139,1.20533695,0.72185053,-50.75000000,45.45454545,-35.83636364,1.31818182
