timeframe,direction,horizon_bars,conditions,samples,base_rate,hit50_rate,rate_diff,lift
d1,bull,10,mtf_price200_bull+structure_hh,4416,0.71484931,0.70063406,-0.01421525,0.98011434
d1,bull,10,mtf_price200_bull+structure_hl,7341,0.71484931,0.70794170,-0.00690761,0.99033697
d1,bull,10,mtf_price200_bull+structure_breakout20_up,1504,0.71484931,0.69547872,-0.01937058,0.97290257
d1,bull,10,mtf_price200_bull+range_expand,4565,0.71484931,0.69397590,-0.02087340,0.97080028
d1,bull,10,mtf_price200_bull+close_near_high,3650,0.71484931,0.71068493,-0.00416437,0.99417447
d1,bull,10,mtf_price200_bull+impulse_bull,3061,0.71484931,0.70271153,-0.01213777,0.98302052
d1,bull,10,mtf_price200_bull+pullback_bull,4417,0.71484931,0.72288884,0.00803953,1.01124647
d1,bull,10,mtf_price200_bull+distance_high_ok,8873,0.71484931,0.72286712,0.00801782,1.01121610
d1,bull,10,mtf_ema20_rising+structure_hh,4933,0.71484931,0.70423677,-0.01061253,0.98515417
d1,bull,10,mtf_ema20_rising+structure_hl,8424,0.71484931,0.70928300,-0.00556630,0.99221332
d1,bull,10,mtf_ema20_rising+structure_breakout20_up,1508,0.71484931,0.69562334,-0.01922596,0.97310487
d1,bull,10,mtf_ema20_rising+range_expand,4187,0.71484931,0.69142584,-0.02342346,0.96723301
d1,bull,10,mtf_ema20_rising+close_near_high,4573,0.71484931,0.71113055,-0.00371876,0.99479785
d1,bull,10,mtf_ema20_rising+impulse_bull,4013,0.71484931,0.70171941,-0.01312989,0.98163264
d1,bull,10,mtf_ema20_rising+pullback_bull,2266,0.71484931,0.73212710,0.01727779,1.02416984
d1,bull,10,mtf_ema20_rising+distance_high_ok,7157,0.71484931,0.71803828,0.00318898,1.00446105
d1,bull,10,mtf_macd_bull+structure_hh,4269,0.71484931,0.70180370,-0.01304560,0.98175055
d1,bull,10,mtf_macd_bull+structure_hl,8158,0.71484931,0.71242952,-0.00241979,0.99661497
d1,bull,10,mtf_macd_bull+structure_breakout20_up,1390,0.71484931,0.69640288,-0.01844643,0.97419536
d1,bull,10,mtf_macd_bull+range_expand,4077,0.71484931,0.69536424,-0.01948507,0.97274241
d1,bull,10,mtf_macd_bull+close_near_high,4180,0.71484931,0.70717703,-0.00767227,0.98926729
d1,bull,10,mtf_macd_bull+impulse_bull,3901,0.71484931,0.70187132,-0.01297799,0.98184514
d1,bull,10,mtf_macd_bull+pullback_bull,2240,0.71484931,0.72812500,0.01327569,1.01857132
d1,bull,10,mtf_macd_bull+distance_high_ok,5672,0.71484931,0.72108604,0.00623673,1.00872454
d1,bull,10,mtf_macd_rising+structure_hh,1897,0.71484931,0.69636268,-0.01848663,0.97413913
d1,bull,10,mtf_macd_rising+structure_hl,5391,0.71484931,0.70895938,-0.00588993,0.99176060
d1,bull,10,mtf_macd_rising+structure_breakout20_up,766,0.71484931,0.68929504,-0.02555427,0.96425223
d1,bull,10,mtf_macd_rising+range_expand,4072,0.71484931,0.71291749,-0.00193182,0.99729758
d1,bull,10,mtf_macd_rising+close_near_high,4411,0.71484931,0.70777601,-0.00707329,0.99010520
d1,bull,10,mtf_macd_rising+impulse_bull,3038,0.71484931,0.69716919,-0.01768011,0.97526735
d1,bull,10,mtf_macd_rising+pullback_bull,2705,0.71484931,0.70831793,-0.00653138,0.99086328
d1,bull,10,mtf_macd_rising+distance_high_ok,6043,0.71484931,0.71338739,-0.00146191,0.99795493
d1,bull,10,mtf_rsi60+structure_hh,3638,0.71484931,0.70918087,-0.00566844,0.99207045
d1,bull,10,mtf_rsi60+structure_hl,4293,0.71484931,0.71045889,-0.00439042,0.99385826
d1,bull,10,mtf_rsi60+structure_breakout20_up,1485,0.71484931,0.69494949,-0.01989981,0.97216223
d1,bull,10,mtf_rsi60+range_expand,2284,0.71484931,0.68914186,-0.02570745,0.96403795
d1,bull,10,mtf_rsi60+close_near_high,2749,0.71484931,0.70680247,-0.00804683,0.98874332
d1,bull,10,mtf_rsi60+impulse_bull,2621,0.71484931,0.69706219,-0.01778712,0.97511767
d1,bull,10,mtf_rsi60+pullback_bull,597,0.71484931,0.73534338,0.02049408,1.02866909
d1,bull,10,mtf_rsi60+distance_high_ok,2562,0.71484931,0.71935988,0.00451057,1.00630982
d1,bull,10,mtf_adx25+structure_hh,2605,0.71484931,0.70287908,-0.01197023,0.98325490
d1,bull,10,mtf_adx25+structure_hl,4929,0.71484931,0.70440252,-0.01044679,0.98538603
d1,bull,10,mtf_adx25+structure_breakout20_up,991,0.71484931,0.69828456,-0.01656474,0.97682764
d1,bull,10,mtf_adx25+range_expand,3855,0.71484931,0.69987030,-0.01497901,0.97904592
d1,bull,10,mtf_adx25+close_near_high,2450,0.71484931,0.70367347,-0.01117584,0.98436617
d1,bull,10,mtf_adx25+impulse_bull,2044,0.71484931,0.70058708,-0.01426222,0.98004863
d1,bull,10,mtf_adx25+pullback_bull,3503,0.71484931,0.71367399,-0.00117531,0.99835586
d1,bull,10,mtf_adx25+distance_high_ok,4156,0.71484931,0.70067372,-0.01417558,0.98016983
d1,bull,10,mtf_adx_rising+structure_hh,3333,0.71484931,0.71167117,-0.00317814,0.99555411
d1,bull,10,mtf_adx_rising+structure_hl,4971,0.71484931,0.71474552,-0.00010378,0.99985482
d1,bull,10,mtf_adx_rising+structure_breakout20_up,1256,0.71484931,0.69745223,-0.01739708,0.97566330
d1,bull,10,mtf_adx_rising+range_expand,4741,0.71484931,0.70428180,-0.01056751,0.98521715
d1,bull,10,mtf_adx_rising+close_near_high,2777,0.71484931,0.71480014,-0.00004916,0.99993123
d1,bull,10,mtf_adx_rising+impulse_bull,2525,0.71484931,0.70534653,-0.00950277,0.98670661
d1,bull,10,mtf_adx_rising+pullback_bull,4050,0.71484931,0.70222222,-0.01262708,0.98233602
d1,bull,10,mtf_adx_rising+distance_high_ok,5236,0.71484931,0.71581360,0.00096429,1.00134895
d1,bull,10,mtf_di_bull+structure_hh,4743,0.71484931,0.70904491,-0.00580440,0.99188025
d1,bull,10,mtf_di_bull+structure_hl,7436,0.71484931,0.71664874,0.00179943,1.00251722
d1,bull,10,mtf_di_bull+structure_breakout20_up,1474,0.71484931,0.69470828,-0.02014103,0.97182479
d1,bull,10,mtf_di_bull+range_expand,3901,0.71484931,0.69751346,-0.01733585,0.97574895
d1,bull,10,mtf_di_bull+close_near_high,3597,0.71484931,0.71670837,0.00185906,1.00260064
d1,bull,10,mtf_di_bull+impulse_bull,3518,0.71484931,0.70636725,-0.00848205,0.98813449
d1,bull,10,mtf_di_bull+pullback_bull,2316,0.71484931,0.73877375,0.02392444,1.03346781
d1,bull,10,mtf_di_bull+distance_high_ok,6305,0.71484931,0.73195876,0.01710946,1.02393436
d1,bull,10,mtf_di_strong_bull+structure_hh,4041,0.71484931,0.70824053,-0.00660877,0.99075502
d1,bull,10,mtf_di_strong_bull+structure_hl,5480,0.71484931,0.71642336,0.00157405,1.00220194
d1,bull,10,mtf_di_strong_bull+structure_breakout20_up,1419,0.71484931,0.69344609,-0.02140322,0.97005912
d1,bull,10,mtf_di_strong_bull+range_expand,2917,0.71484931,0.69523483,-0.01961447,0.97256139
d1,bull,10,mtf_di_strong_bull+close_near_high,2760,0.71484931,0.71521739,0.00036809,1.00051491
d1,bull,10,mtf_di_strong_bull+impulse_bull,2934,0.71484931,0.70518064,-0.00966866,0.98647454
d1,bull,10,mtf_di_strong_bull+pullback_bull,1232,0.71484931,0.73051948,0.01567018,1.02192095
d1,bull,10,mtf_di_strong_bull+distance_high_ok,4004,0.71484931,0.72702298,0.01217367,1.01702970
d1,bull,10,mtf_volatility+structure_hh,1671,0.71484931,0.68880910,-0.02604021,0.96357245
d1,bull,10,mtf_volatility+structure_hl,3073,0.71484931,0.71753986,0.00269056,1.00376381
d1,bull,10,mtf_volatility+structure_breakout20_up,538,0.71484931,0.69144981,-0.02339949,0.96726654
d1,bull,10,mtf_volatility+range_expand,3108,0.71484931,0.71492921,0.00007991,1.00011179
d1,bull,10,mtf_volatility+close_near_high,1666,0.71484931,0.72509004,0.01024073,1.01432572
d1,bull,10,mtf_volatility+impulse_bull,1552,0.71484931,0.70167526,-0.01317405,0.98157087
d1,bull,10,mtf_volatility+pullback_bull,2457,0.71484931,0.73544974,0.02060043,1.02881786
d1,bull,10,mtf_volatility+distance_high_ok,3417,0.71484931,0.72607550,0.01122620,1.01570429
d1,bull,10,mtf_bb_bull+structure_hh,4959,0.71484931,0.70215769,-0.01269161,0.98224575
d1,bull,10,mtf_bb_bull+structure_hl,8551,0.71484931,0.71032628,-0.00452303,0.99367275
d1,bull,10,mtf_bb_bull+structure_breakout20_up,1508,0.71484931,0.69562334,-0.01922596,0.97310487
d1,bull,10,mtf_bb_bull+range_expand,4199,0.71484931,0.68968802,-0.02516128,0.96480197
d1,bull,10,mtf_bb_bull+close_near_high,4474,0.71484931,0.70943228,-0.00541703,0.99242214
d1,bull,10,mtf_bb_bull+impulse_bull,3978,0.71484931,0.70010055,-0.01474875,0.97936803
d1,bull,10,mtf_bb_bull+pullback_bull,2307,0.71484931,0.72735154,0.01250223,1.01748933
d1,bull,10,mtf_bb_bull+distance_high_ok,6874,0.71484931,0.71777713,0.00292783,1.00409573
d1,bull,10,macd_cross_up+mtf_trend_bull+structure_hh,279,0.71484931,0.72759857,0.01274926,1.01783489
d1,bull,10,macd_cross_up+mtf_trend_bull+structure_hl,322,0.71484931,0.71739130,0.00254200,1.00355599
d1,bull,10,macd_cross_up+mtf_trend_bull+structure_breakout20_up,121,0.71484931,0.66942149,-0.04542782,0.93645120
d1,bull,10,macd_cross_up+mtf_trend_bull+range_expand,201,0.71484931,0.75124378,0.03639448,1.05091210
d1,bull,10,macd_cross_up+mtf_trend_bull+close_near_high,208,0.71484931,0.73557692,0.02072762,1.02899579
d1,bull,10,macd_cross_up+mtf_trend_bull+impulse_bull,221,0.71484931,0.74660633,0.03175703,1.04442479
d1,bull,10,macd_cross_up+mtf_price20_bull+structure_hh,537,0.71484931,0.71880819,0.00395889,1.00553807
d1,bull,10,macd_cross_up+mtf_price20_bull+structure_hl,698,0.71484931,0.70630372,-0.00854558,0.98804562
d1,bull,10,macd_cross_up+mtf_price20_bull+structure_breakout20_up,122,0.71484931,0.67213115,-0.04271816,0.94024173
d1,bull,10,macd_cross_up+mtf_price20_bull+range_expand,418,0.71484931,0.70574163,-0.00910768,0.98725930
d1,bull,10,macd_cross_up+mtf_price20_bull+close_near_high,421,0.71484931,0.71496437,0.00011507,1.00016096
d1,bull,10,macd_cross_up+mtf_price20_bull+impulse_bull,457,0.71484931,0.71334792,-0.00150138,0.99789972
d1,bull,10,macd_cross_up+mtf_price200_bull+structure_hh,395,0.71484931,0.71392405,-0.00092525,0.99870567
d1,bull,10,macd_cross_up+mtf_price200_bull+structure_hl,461,0.71484931,0.71149675,-0.00335256,0.99531012
d1,bull,10,macd_cross_up+mtf_price200_bull+structure_breakout20_up,122,0.71484931,0.67213115,-0.04271816,0.94024173
d1,bull,10,macd_cross_up+mtf_price200_bull+range_expand,283,0.71484931,0.71024735,-0.00460196,0.99356234
d1,bull,10,macd_cross_up+mtf_price200_bull+close_near_high,302,0.71484931,0.71192053,-0.00292878,0.99590295
d1,bull,10,macd_cross_up+mtf_price200_bull+impulse_bull,328,0.71484931,0.70426829,-0.01058101,0.98519826
d1,bull,10,macd_cross_up+mtf_macd_bull+structure_hh,527,0.71484931,0.71726755,0.00241825,1.00338288
d1,bull,10,macd_cross_up+mtf_macd_bull+structure_hl,685,0.71484931,0.70802920,-0.00682011,0.99045938
d1,bull,10,macd_cross_up+mtf_macd_bull+structure_breakout20_up,122,0.71484931,0.67213115,-0.04271816,0.94024173
d1,bull,10,macd_cross_up+mtf_macd_bull+range_expand,406,0.71484931,0.69704433,-0.01780497,0.97509269
d1,bull,10,macd_cross_up+mtf_macd_bull+close_near_high,410,0.71484931,0.71463415,-0.00021516,0.99969902
d1,bull,10,macd_cross_up+mtf_macd_bull+impulse_bull,453,0.71484931,0.71302428,-0.00182502,0.99744698
d1,bull,10,macd_cross_up+mtf_adx_rising+structure_hh,407,0.71484931,0.74201474,0.02716544,1.03800163
d1,bull,10,macd_cross_up+mtf_adx_rising+structure_hl,445,0.71484931,0.73707865,0.02222935,1.03109655
d1,bull,10,macd_cross_up+mtf_adx_rising+structure_breakout20_up,113,0.71484931,0.68141593,-0.03343338,0.95323018
d1,bull,10,macd_cross_up+mtf_adx_rising+range_expand,292,0.71484931,0.72945205,0.01460275,1.02042773
d1,bull,10,macd_cross_up+mtf_adx_rising+close_near_high,296,0.71484931,0.72972973,0.01488042,1.02081617
d1,bull,10,macd_cross_up+mtf_adx_rising+impulse_bull,358,0.71484931,0.73743017,0.02258086,1.03158828
d1,bull,10,macd_cross_up+mtf_di_strong_bull+structure_hh,462,0.71484931,0.72727273,0.01242342,1.01737908
d1,bull,10,macd_cross_up+mtf_di_strong_bull+structure_hl,544,0.71484931,0.73345588,0.01860658,1.02602867
d1,bull,10,macd_cross_up+mtf_di_strong_bull+structure_breakout20_up,118,0.71484931,0.66949153,-0.04535778,0.93654917
d1,bull,10,macd_cross_up+mtf_di_strong_bull+range_expand,349,0.71484931,0.71346705,-0.00138226,0.99806637
d1,bull,10,macd_cross_up+mtf_di_strong_bull+close_near_high,332,0.71484931,0.71385542,-0.00099388,0.99860966
d1,bull,10,macd_cross_up+mtf_di_strong_bull+impulse_bull,403,0.71484931,0.72208437,0.00723506,1.01012110
d1,bull,10,macd_accel_up+mtf_trend_bull+structure_hh,2655,0.71484931,0.70546139,-0.00938791,0.98686729
d1,bull,10,macd_accel_up+mtf_trend_bull+structure_hl,3379,0.71484931,0.70553418,-0.00931512,0.98696911
d1,bull,10,macd_accel_up+mtf_trend_bull+structure_breakout20_up,1287,0.71484931,0.70318570,-0.01166360,0.98368383
d1,bull,10,macd_accel_up+mtf_trend_bull+range_expand,1767,0.71484931,0.68704018,-0.02780912,0.96109792
d1,bull,10,macd_accel_up+mtf_trend_bull+close_near_high,1890,0.71484931,0.70793651,-0.00691280,0.99032971
d1,bull,10,macd_accel_up+mtf_trend_bull+impulse_bull,1780,0.71484931,0.70842697,-0.00642234,0.99101581
d1,bull,10,macd_accel_up+mtf_trend_bull+pullback_bull,652,0.71484931,0.69171779,-0.02313151,0.96764141
d1,bull,10,macd_accel_up+mtf_price20_bull+structure_hh,4389,0.71484931,0.70448849,-0.01036081,0.98550630
d1,bull,10,macd_accel_up+mtf_price20_bull+structure_hl,6962,0.71484931,0.71172077,-0.00312854,0.99562350
d1,bull,10,macd_accel_up+mtf_price20_bull+structure_breakout20_up,1433,0.71484931,0.69783671,-0.01701260,0.97620114
d1,bull,10,macd_accel_up+mtf_price20_bull+range_expand,3577,0.71484931,0.69052278,-0.02432652,0.96596972
d1,bull,10,macd_accel_up+mtf_price20_bull+close_near_high,3970,0.71484931,0.71284635,-0.00200296,0.99719807
d1,bull,10,macd_accel_up+mtf_price20_bull+impulse_bull,3712,0.71484931,0.70501078,-0.00983853,0.98623692
d1,bull,10,macd_accel_up+mtf_price20_bull+pullback_bull,1336,0.71484931,0.72829341,0.01344411,1.01880691
d1,bull,10,macd_accel_up+mtf_price200_bull+structure_hh,3580,0.71484931,0.70251397,-0.01233534,0.98274414
d1,bull,10,macd_accel_up+mtf_price200_bull+structure_hl,4970,0.71484931,0.70925553,-0.00559377,0.99217489
d1,bull,10,macd_accel_up+mtf_price200_bull+structure_breakout20_up,1429,0.71484931,0.69769069,-0.01715861,0.97599688
d1,bull,10,macd_accel_up+mtf_price200_bull+range_expand,2587,0.71484931,0.68419018,-0.03065912,0.95711107
d1,bull,10,macd_accel_up+mtf_price200_bull+close_near_high,2826,0.71484931,0.71125265,-0.00359665,0.99496866
d1,bull,10,macd_accel_up+mtf_price200_bull+impulse_bull,2705,0.71484931,0.70462107,-0.01022823,0.98569176
d1,bull,10,macd_accel_up+mtf_price200_bull+pullback_bull,953,0.71484931,0.70724029,-0.00760901,0.98935578
d1,bull,10,macd_accel_up+mtf_macd_bull+structure_hh,4064,0.71484931,0.70300197,-0.01184734,0.98342681
d1,bull,10,macd_accel_up+mtf_macd_bull+structure_hl,6943,0.71484931,0.70992366,-0.00492564,0.99310954
d1,bull,10,macd_accel_up+mtf_macd_bull+structure_breakout20_up,1350,0.71484931,0.69777778,-0.01707153,0.97611870
d1,bull,10,macd_accel_up+mtf_macd_bull+range_expand,3561,0.71484931,0.69250211,-0.02234720,0.96873859
d1,bull,10,macd_accel_up+mtf_macd_bull+close_near_high,3795,0.71484931,0.70961792,-0.00523139,0.99268183
d1,bull,10,macd_accel_up+mtf_macd_bull+impulse_bull,3656,0.71484931,0.70268053,-0.01216878,0.98297714
d1,bull,10,macd_accel_up+mtf_macd_bull+pullback_bull,1470,0.71484931,0.72244898,0.00759967,1.01063116
d1,bull,10,macd_accel_up+mtf_adx_rising+structure_hh,3004,0.71484931,0.71271638,-0.00213293,0.99701626
d1,bull,10,macd_accel_up+mtf_adx_rising+structure_hl,3759,0.71484931,0.71641394,0.00156463,1.00218876
d1,bull,10,macd_accel_up+mtf_adx_rising+structure_breakout20_up,1214,0.71484931,0.69769357,-0.01715573,0.97600091
d1,bull,10,macd_accel_up+mtf_adx_rising+range_expand,2194,0.71484931,0.69143118,-0.02341813,0.96724047
d1,bull,10,macd_accel_up+mtf_adx_rising+close_near_high,2242,0.71484931,0.71498662,0.00013731,1.00019209
d1,bull,10,macd_accel_up+mtf_adx_rising+impulse_bull,2372,0.71484931,0.70699831,-0.00785099,0.98901728
d1,bull,10,macd_accel_up+mtf_adx_rising+pullback_bull,604,0.71484931,0.68046358,-0.03438573,0.95189793
d1,bull,10,macd_accel_up+mtf_di_strong_bull+structure_hh,3679,0.71484931,0.71242185,-0.00242745,0.99660425
d1,bull,10,macd_accel_up+mtf_di_strong_bull+structure_hl,4744,0.71484931,0.71901349,0.00416419,1.00582526
d1,bull,10,macd_accel_up+mtf_di_strong_bull+structure_breakout20_up,1358,0.71484931,0.69734904,-0.01750026,0.97551895
d1,bull,10,macd_accel_up+mtf_di_strong_bull+range_expand,2617,0.71484931,0.69545281,-0.01939650,0.97286631
d1,bull,10,macd_accel_up+mtf_di_strong_bull+close_near_high,2578,0.71484931,0.71761055,0.00276125,1.00386270
d1,bull,10,macd_accel_up+mtf_di_strong_bull+impulse_bull,2808,0.71484931,0.70690883,-0.00794047,0.98889210
d1,bull,10,macd_accel_up+mtf_di_strong_bull+pullback_bull,723,0.71484931,0.73997234,0.02512303,1.03514452
d1,bull,10,adx_up3+mtf_trend_bull+structure_hh,1005,0.71484931,0.67860697,-0.03624234,0.94930073
d1,bull,10,adx_up3+mtf_trend_bull+structure_hl,1283,0.71484931,0.68277475,-0.03207456,0.95513102
d1,bull,10,adx_up3+mtf_trend_bull+structure_breakout20_up,541,0.71484931,0.67467652,-0.04017278,0.94380245
d1,bull,10,adx_up3+mtf_trend_bull+range_expand,746,0.71484931,0.66219839,-0.05265091,0.92634684
d1,bull,10,adx_up3+mtf_trend_bull+close_near_high,595,0.71484931,0.67899160,-0.03585771,0.94983879
d1,bull,10,adx_up3+mtf_trend_bull+impulse_bull,507,0.71484931,0.67850099,-0.03634832,0.94915247
d1,bull,10,adx_up3+mtf_trend_bull+pullback_bull,804,0.71484931,0.69900498,-0.01584433,0.97783543
d1,bull,10,adx_up3+mtf_price20_bull+structure_hh,976,0.71484931,0.68545082,-0.02939849,0.95887457
d1,bull,10,adx_up3+mtf_price20_bull+structure_hl,1429,0.71484931,0.69069279,-0.02415651,0.96620755
d1,bull,10,adx_up3+mtf_price20_bull+structure_breakout20_up,543,0.71484931,0.67403315,-0.04081616,0.94290243
d1,bull,10,adx_up3+mtf_price20_bull+range_expand,692,0.71484931,0.67196532,-0.04288399,0.94000975
d1,bull,10,adx_up3+mtf_price20_bull+close_near_high,767,0.71484931,0.69100391,-0.02384539,0.96664277
d1,bull,10,adx_up3+mtf_price20_bull+impulse_bull,666,0.71484931,0.69519520,-0.01965411,0.97250594
d1,bull,10,adx_up3+mtf_price20_bull+pullback_bull,497,0.71484931,0.70020121,-0.01464810,0.97950883
d1,bull,10,adx_up3+mtf_price200_bull+structure_hh,1025,0.71484931,0.68000000,-0.03484931,0.95124944
d1,bull,10,adx_up3+mtf_price200_bull+structure_hl,1322,0.71484931,0.68229955,-0.03254976,0.95446626
d1,bull,10,adx_up3+mtf_price200_bull+structure_breakout20_up,543,0.71484931,0.67403315,-0.04081616,0.94290243
d1,bull,10,adx_up3+mtf_price200_bull+range_expand,756,0.71484931,0.66137566,-0.05347364,0.92519592
d1,bull,10,adx_up3+mtf_price200_bull+close_near_high,614,0.71484931,0.67589577,-0.03895354,0.94550804
d1,bull,10,adx_up3+mtf_price200_bull+impulse_bull,522,0.71484931,0.67816092,-0.03668839,0.94867676
d1,bull,10,adx_up3+mtf_price200_bull+pullback_bull,815,0.71484931,0.70306748,-0.01178182,0.98351846
d1,bull,10,adx_up3+mtf_macd_bull+structure_hh,677,0.71484931,0.68537666,-0.02947264,0.95877083
d1,bull,10,adx_up3+mtf_macd_bull+structure_hl,1222,0.71484931,0.70949264,-0.00535667,0.99250657
d1,bull,10,adx_up3+mtf_macd_bull+structure_breakout20_up,470,0.71484931,0.68085106,-0.03399824,0.95243999
d1,bull,10,adx_up3+mtf_macd_bull+range_expand,615,0.71484931,0.69756098,-0.01728833,0.97581542
d1,bull,10,adx_up3+mtf_macd_bull+close_near_high,669,0.71484931,0.70852018,-0.00632913,0.99114621
d1,bull,10,adx_up3+mtf_macd_bull+impulse_bull,636,0.71484931,0.70597484,-0.00887446,0.98758555
d1,bull,10,adx_up3+mtf_macd_bull+pullback_bull,356,0.71484931,0.76966292,0.05481362,1.07667856
d1,bull,10,adx_up3+mtf_adx_rising+structure_hh,646,0.71484931,0.69040248,-0.02444683,0.96580142
d1,bull,10,adx_up3+mtf_adx_rising+structure_hl,880,0.71484931,0.69772727,-0.01712203,0.97604805
d1,bull,10,adx_up3+mtf_adx_rising+structure_breakout20_up,451,0.71484931,0.67849224,-0.03635707,0.94914024
d1,bull,10,adx_up3+mtf_adx_rising+range_expand,667,0.71484931,0.69715142,-0.01769788,0.97524250
d1,bull,10,adx_up3+mtf_adx_rising+close_near_high,497,0.71484931,0.70422535,-0.01062395,0.98513819
d1,bull,10,adx_up3+mtf_adx_rising+impulse_bull,445,0.71484931,0.68764045,-0.02720886,0.96193763
d1,bull,10,adx_up3+mtf_adx_rising+pullback_bull,371,0.71484931,0.71428571,-0.00056359,0.99921160
d1,bull,10,adx_up3+mtf_di_strong_bull+structure_hh,879,0.71484931,0.67576792,-0.03908139,0.94532920
d1,bull,10,adx_up3+mtf_di_strong_bull+structure_hl,1112,0.71484931,0.68525180,-0.02959751,0.95859616
d1,bull,10,adx_up3+mtf_di_strong_bull+structure_breakout20_up,521,0.71484931,0.66794626,-0.04690305,0.93438750
d1,bull,10,adx_up3+mtf_di_strong_bull+range_expand,549,0.71484931,0.65209472,-0.06275459,0.91221284
d1,bull,10,adx_up3+mtf_di_strong_bull+close_near_high,545,0.71484931,0.67706422,-0.03778508,0.94714259
d1,bull,10,adx_up3+mtf_di_strong_bull+impulse_bull,512,0.71484931,0.68554688,-0.02930243,0.95900894
d1,bull,10,adx_up3+mtf_di_strong_bull+pullback_bull,369,0.71484931,0.68292683,-0.03192248,0.95534377
d1,bull,10,price20_cross_up+mtf_trend_bull+structure_hl,168,0.71484931,0.70833333,-0.00651597,0.99088483
d1,bull,10,price20_cross_up+mtf_trend_bull+range_expand,121,0.71484931,0.69421488,-0.02063443,0.97113458
d1,bull,10,price20_cross_up+mtf_trend_bull+close_near_high,134,0.71484931,0.70895522,-0.00589408,0.99175479
d1,bull,10,price20_cross_up+mtf_trend_bull+impulse_bull,154,0.71484931,0.70779221,-0.00705710,0.99012785
d1,bull,10,price20_cross_up+mtf_price20_bull+structure_hh,600,0.71484931,0.69666667,-0.01818264,0.97456438
d1,bull,10,price20_cross_up+mtf_price20_bull+structure_hl,972,0.71484931,0.72016461,0.00531530,1.00743556
d1,bull,10,price20_cross_up+mtf_price20_bull+range_expand,727,0.71484931,0.70563961,-0.00920969,0.98711660
d1,bull,10,price20_cross_up+mtf_price20_bull+close_near_high,817,0.71484931,0.73806610,0.02321679,1.03247788
d1,bull,10,price20_cross_up+mtf_price20_bull+impulse_bull,955,0.71484931,0.71623037,0.00138106,1.00193196
d1,bull,10,price20_cross_up+mtf_price200_bull+structure_hh,342,0.71484931,0.68713450,-0.02771480,0.96122987
d1,bull,10,price20_cross_up+mtf_price200_bull+structure_hl,721,0.71484931,0.72815534,0.01330603,1.01861376
d1,bull,10,price20_cross_up+mtf_price200_bull+range_expand,518,0.71484931,0.70463320,-0.01021610,0.98570874
d1,bull,10,price20_cross_up+mtf_price200_bull+close_near_high,612,0.71484931,0.73039216,0.01554285,1.02174284
d1,bull,10,price20_cross_up+mtf_price200_bull+impulse_bull,694,0.71484931,0.70893372,-0.00591559,0.99172471
d1,bull,10,price20_cross_up+mtf_macd_bull+structure_hh,597,0.71484931,0.69849246,-0.01635684,0.97711847
d1,bull,10,price20_cross_up+mtf_macd_bull+structure_hl,972,0.71484931,0.72633745,0.01148814,1.01607072
d1,bull,10,price20_cross_up+mtf_macd_bull+range_expand,717,0.71484931,0.70571827,-0.00913103,0.98722663
d1,bull,10,price20_cross_up+mtf_macd_bull+close_near_high,786,0.71484931,0.72773537,0.01288606,1.01802627
d1,bull,10,price20_cross_up+mtf_macd_bull+impulse_bull,943,0.71484931,0.71367975,-0.00116956,0.99836391
d1,bull,10,price20_cross_up+mtf_adx_rising+structure_hh,443,0.71484931,0.71331828,-0.00153102,0.99785826
d1,bull,10,price20_cross_up+mtf_adx_rising+structure_hl,528,0.71484931,0.73484848,0.01999918,1.02797678
d1,bull,10,price20_cross_up+mtf_adx_rising+range_expand,439,0.71484931,0.69703872,-0.01781058,0.97508485
d1,bull,10,price20_cross_up+mtf_adx_rising+close_near_high,438,0.71484931,0.73972603,0.02487672,1.03479995
d1,bull,10,price20_cross_up+mtf_adx_rising+impulse_bull,542,0.71484931,0.71955720,0.00470789,1.00658585
d1,bull,10,price20_cross_up+mtf_di_strong_bull+structure_hh,517,0.71484931,0.70599613,-0.00885317,0.98761533
d1,bull,10,price20_cross_up+mtf_di_strong_bull+structure_hl,638,0.71484931,0.73197492,0.01712562,1.02395696
d1,bull,10,price20_cross_up+mtf_di_strong_bull+range_expand,529,0.71484931,0.70132325,-0.01352605,0.98107845
d1,bull,10,price20_cross_up+mtf_di_strong_bull+close_near_high,520,0.71484931,0.72884615,0.01399685,1.01958014
d1,bull,10,price20_cross_up+mtf_di_strong_bull+impulse_bull,671,0.71484931,0.71087928,-0.00397002,0.99444635
d1,bull,10,price200_cross_up+mtf_trend_bull+structure_hh,105,0.71484931,0.68571429,-0.02913502,0.95924313
d1,bull,10,price200_cross_up+mtf_trend_bull+structure_hl,132,0.71484931,0.75757576,0.04272645,1.05976987
d1,bull,10,price200_cross_up+mtf_trend_bull+close_near_high,122,0.71484931,0.73770492,0.02285561,1.03197263
d1,bull,10,price200_cross_up+mtf_trend_bull+impulse_bull,120,0.71484931,0.70833333,-0.00651597,0.99088483
d1,bull,10,price200_cross_up+mtf_price20_bull+structure_hh,233,0.71484931,0.69527897,-0.01957034,0.97262313
d1,bull,10,price200_cross_up+mtf_price20_bull+structure_hl,341,0.71484931,0.71260997,-0.00223933,0.99686740
d1,bull,10,price200_cross_up+mtf_price20_bull+range_expand,259,0.71484931,0.67953668,-0.03531263,0.95060130
d1,bull,10,price200_cross_up+mtf_price20_bull+close_near_high,305,0.71484931,0.69180328,-0.02304603,0.96776100
